r_points,r_text,place,,,,
30,Not what I expected. The border crossing consists of a few passport kiosks and a 20yd no man's land separating them. The Turkish side just full of shops selling fake rubbish.,Ledras,Review 89 Similarity,0.43643578,Review 119 Similarity,0
50,This is the crossing point and it is not a pleasant place. People who cross are uninsured on the other side even if they try to tell you otherwise. I would not cross myself.,Ledras,Review 184 Similarity,0.43643578,Review 120 Similarity,0
40,"It is not a problem to cross over to TRC from the Greek side but you need a passport. they will not stamp it for you as many countries did not recognise TRC. The food on the Turkish side is great value for money, cigs are cheaper and sightseeing is very good. There are no queues at the border crossing, it is very efficient",Ledras,Review 239 Similarity,0.43643578,Review 122 Similarity,0
40,It is sad that Nicosia is divided in this way but this is well worth a visit - take your passport and walk across there is a wealth of interesting history in short walking distance both sides of the crossing.,Ledras,Review 324 Similarity,0.43643578,Review 123 Similarity,0
50,Very relaxed crossing. Open 24/7. Both sides are very polite and friendly. Interesting experience to cross a check point in a shopping street.,Ledras,Review 496 Similarity,0.43643578,Review 125 Similarity,0
30,A very busy street with a sad reminder of the turkish occupation. Things seemed to improve on the Turkish side since 2012. Passport control improved considerably. There are various restaurants offering good cypriot food at quite an affordable price.,Ledras,Review 556 Similarity,0.43643578,Review 126 Similarity,0
40,"Walking with my friend, we realized that some security checkpoint was in front of us. It was so easy to get in the Turkish side of Nicosia. There is a remarkable difference between both sections. The Turkish seems more disorganized and people are less friendly compared to the other Greek side. Nice to hear the call for prayer in there.",Ledras,Review 651 Similarity,0.43643578,Review 128 Similarity,0
40,"Lidras street has been regenerated the last 3 or 4 years (as i was informed). Former to that, the place was abandoned. Now it is full of life, bars, tavernas etc. The feeling though at the croos point is quit strange. You have to show your ID, and you understand that the city is divided. Really frustrating feeling. Once you cross the ""border"" you can feel the different atmoshepe by the way people are looking at you.",Ledras,Review 720 Similarity,0.43643578,Review 129 Similarity,0
40,"We used this crossing whilst on holiday and although you need to queue at Checkpoint Charlie to be Logged In by the Turkish Police - don't forget your Passport and ""Visa"" Slip - it is well worth a visit to the Dark Side. Take time out from the various Coffee Shops, Restaurants, Souvenir Shops and Clothing Outlets to have a walk around the Green Line taking in some of the History and note the Old Damaged Buildings which still stand as a result of July 1974. There are ""You Are Here"" Points at various Locations to help you find your way around and give you some information. Well Worth the effort and you can feel the atmosphere as you walk down some of the empty streets and at times a feeling of being watched. Stop off for a Cold one and a Spot of Lunch in one of the Turkish food places, well worth the effort. Try it and you'll enhance your Cypriot Visit.",Ledras,Review 792 Similarity,0.428571429,Review 137 Similarity,0
50,"You can cross to the Turkish sector by showing your passport to both the Cypriot and Turkish passport control, walk through 100m of no mans land and enter the Turkish sector, its quite incredible that the whole experience of a city can change quite so dramatically in such a short distance. The colours, aromas and sounds are just so different. Well worth the experience. Takes about 5-10 minutes to pass through both passport controls.",Ledras,Review 357 Similarity,0.427617987,Review 138 Similarity,0
40,"After leaving the Greek-Cypriotic part, you'll enter a buffer zone, where houses are empty, brickwork in windows and UN soldiers.After 50 m, you'll arrive at the Turkish Police Station (immigration).A white form with your name, passport no. etc., will be stamped and you can enter the Turkish part of Nicosia (or as the |Greeks say, the occupied part).Returning to the Greek part, means that the Turkish Police will stamp your white form again and you'll have to show your passport at the Greek-Cypriotic immigration.The border crossing is for pedestrians only, there are no costs involved.",Ledras,Review 888 Similarity,0.427617987,Review 139 Similarity,0
50,"It's relatively easy to use this pedestrian only crossing. You take you passport which you show at the greek Cypriot side, they sometimes load the information on their system sometimes they (I have a British passport). Once you pass this office you walk down the hill and then hand your passport to the Turkish officers whereby they enter all your information into their computer and then give you the passport back. Once over the line you are in a bazar that sells clothing bags etc., which are all fake, so you are unable to take them back over the line. As the greek Cypriot customs will take them from you.Once in the bazaars if you follow the road down to the centre point and turn right up the hill, you will come across a church that has a dervish dancer show, which is worth seeing as it is a religion to them and they will talk you through the show. Sometimes one dancer other times two. If you face the church and bear right you will come across a fabulous restaurant called biblioteque, worth a visit for the ambience, the food is good too. All restaurants and shops take euro as payment. Going back across the line is the same procedure as going. No problems bringing trinkets back over or non branded goods.",Ledras,Review 307 Similarity,0.427617987,Review 140 Similarity,0
30,"Crossing the border involved passport control by both the Greek and Turkish authorities, a queue but no long delay. Not much to experience on the Turkish side, a lot of cheap leather and jewelry shops.",Ledras,Review 398 Similarity,0.422577127,Review 143 Similarity,0
40,"A nice city walk, plenty of choices for restaurants, taverns, street food, coffee shops, la pasterias, pizzas, souvlaki, seftalies, Mezedes, ice cream shops, bars, etc. a must visit city place",Ledras,Review 506 Similarity,0.422577127,Review 145 Similarity,0
40,"The Greek Cypriot part of the street is clean and tiny, full of shops, restaurants and coffee houses. After producing our passports at both Greek and Turkisn checkpoints we walked to the Turkish side, noticing the cultural differences from the very forst minute. It's really weird crossing a divided city, so yes, I would definately recomend it.",Ledras,Review 735 Similarity,0.422577127,Review 146 Similarity,0
40,"The crossing is simple and fairly efficient. If leaving the Greek side your passport is checked and then it's a 100 m walk to the Turkish passport control, through an early quiet no mans land!The Turks check your passport and give you a simple form to fill; you will only complete your name and they fill in your passport number. They stamp that form, and on your return do it again. No passport stamps.It's well worth a few hours in the northern side. Pick up a map in the booth just after the Turkish control point. It's all easily doable on foot, and mirrors the walls of the southern side.",Ledras,Review 749 Similarity,0.418717895,Review 147 Similarity,0
40,This is the most practical crossing as the others you need a car or the Ledra Palace Hotel crossing is a little far from the shops and places to visit. This is a very unfortunate situation whereby it is the only divided country and city in Europe. Created by the coup and invasion to oust Arc. Makarios by Greece and so on... It is definately worth seeing both sides. The crossing and police immigration is not complicated.,Ledras,Review 885 Similarity,0.414039336,Review 154 Similarity,0
40,It's a very odd feeling to cross a UN administered neutral zone in the middle of a country's capital city into another country that isn't officially recognised by your own government.The crossing point itself was fine to get through on the day we were there with a very short queue on the Greek side and a slightly longer one on the Turkish side but I can see how it could be busy later in the season. You can't really see much as you walk through the neutral zone as everything is blocked off but if you look up you can see how the buildings have been abandoned and are sort of time capsules of that day in 1974.It's definitely worth visiting the Turkish side. You can sense an immediate difference - it is a lot quieter and the pace of life is obviously slower. I found the people to be just as friendly as on the Greek side and no more or less pushy about selling things. It is obviously poorer than the Greek side but it is all the more authentic for that. It hasn't been turned into a modern western city like every other yet.,Ledras,Review 711 Similarity,0.40824829,Review 157 Similarity,0
40,"This was worth the drive to Nicosia just to experience what the 'green line' is like.Easy passage on foot through the border to the Turkish side and everything changed (except the currency - still Euros), the shops and the Bazaar gave a proper 'eastern feeling' and the people were pleasant - lots of 'snide' gear to be had, Louis Vitton etc..Then we crossed back over without hassle and went for a nice chicken kebab on the Greek side.",Ledras,Review 370 Similarity,0.404061018,Review 161 Similarity,0
40,"We found it very easy and quick to cross at Ledra. The guards on the Turkish side were friendly and helpful. Note that once the sun goes down, little remains open on the Turkish side unless you are prepared to wander further in past the market area. Worth a visit to watch a whirling dervish, see some lovely old architecture including the old bazaar and the 12th century mosque. Felt safe, even at night when it was very quiet.",Ledras,Review 527 Similarity,0.404061018,Review 163 Similarity,0
50,"A very strange experience: one town, one street, two sides. Crossing from the Greek to the Turkish part is like stepping into another time and place. Everything is different: the architecture, the shops, the caffes, the inviting smell of different food, even the people.For me, it was at the same time disturbing and fascinating.",Ledras,Review 615 Similarity,0.404061018,Review 164 Similarity,0
50,"It takes minutes to cross from one side to the other. You need a valid passport and nothing more then filling a short form on the Turkish side. A lot of tourist information, maps and guides are given on the Turkish side and you're just in the middle of everything.",Ledras,Review 766 Similarity,0.404061018,Review 166 Similarity,0
50,"Try to cross to the Turkish part and explore the cultural difference of Nicosia even you are not planing to visit the Turkish part, worth a visit and photographed of course, it's an unique experience.",Ledras,Review 312 Similarity,0.402911482,Review 171 Similarity,0
40,"Make sure you have your passport / ID card with you. You walk along a normal shopping pedestrian area, and then in the middle is a Greek border control point. Show your pass, walk 50m though no mans land and then you reach the Turkish Check point. Once through you carry on shopping as before but with a very Turkish feel. You can continue to pay in Euros and the shopping is good :-).",Ledras,Review 336 Similarity,0.402911482,Review 172 Similarity,0
50,In the middle of winter 2016 this was a very easy crossing to navigate as pedestrians as long as you had your passport or ID card. In fact it is a bit like a bunting strewn garden party entrance if you ignore the gun toting police.The tourist info on the Greek Cypriot side is sparse and empty of anything other than a map of the city (Greek side only of course). However the tourist office on the Turkish Cypriot side tho' small is colourful with useful leaflets and has maps of the whole city -An unexpected reversal. Interesting to note the UN blue beret of the military officer in 'no man's land'.,Ledras,Review 408 Similarity,0.402911482,Review 173 Similarity,0
50,"Quite surreal to be walking down a shopping street and see a border crossing!Take your passport with you! If you have a Turkish spouse, have been married for more than two years and you were married in Turkey, take your 'aile cuzdani' with you and they let your Turkish spouse pass through the border with you no problems.",Ledras,Review 509 Similarity,0.402911482,Review 174 Similarity,0
40,I went here several years ago and was amazed by the lookout post and the deserted street on the Turkish side of the street. It was so sad and almost ghostly. My son and returned recently and whow(!) has it changed. With your passort you can now pop over the border easily and the Turkish side is now full of tourist gift shops and the older deserted area seems to have vanished.It is a very strange experience if you have been there previously!,Ledras,Review 911 Similarity,0.402911482,Review 176 Similarity,0
40,"If you don't pay attention, you might even walk the street without noticing there's a passport control there. You would cross the ""border"" in less than a minute.",Ledras,Review 53 Similarity,0.400891863,Review 178 Similarity,0
50,A street divided by tape and two kiosks where you show your passport. Took 2 minutes to cross to another country.,Ledras,Review 91 Similarity,0.400891863,Review 181 Similarity,0
40,Not a very common event crossing over to the other part of the city and being in another country - so had to do it!Passport control and customs are very efficient and polite - just used ID card.Buffer zone also interesting - deserted and left abandoned. Somehow i got a feeling that it is left like this as a tourist attraction,Ledras,Review 144 Similarity,0.400891863,Review 182 Similarity,0
40,"We went to Ledra street. It was packed with people from different races, religions and countries. Nice way to spend time. We ate at a Greek restaurant.",Ledras,Review 150 Similarity,0.400891863,Review 183 Similarity,0
40,"It's a very emotional place, the last city which is divided along political and religions grounds. The sculpture outside the crossing is very telling of the history and emotions around this place. We didn't cross through, however it looked very simple and their were no lines at all.",Ledras,Review 156 Similarity,0.400891863,Review 184 Similarity,0
50,We crossed from Greek Nicosia to Lefkosa Turk on foot.It was simple and no problems at all. In total took 1 minute.Quite strange having a divided city.,Ledras,Review 162 Similarity,0.400891863,Review 185 Similarity,0
40,"a very famous street where u can do shopping,eat,take a rest in restaurant or cafe shop,eat delicious ice cream with your custom made.also u can go to the Turkish side by just showing your passport.",Ledras,Review 170 Similarity,0.400891863,Review 186 Similarity,0
50,It is have to see because that street separates Greek part from Turkish one. Many shops and restaurants there.,Ledras,Review 193 Similarity,0.400891863,Review 187 Similarity,0
30,"Sad to read that this is the country to have the last divide. The boarder crossing was not as impressive as I had thought. Two police huts and an empty street are all that the boarder is. No UN guards as I was lead to believe.Reminded me of the old Berlin check points.That said, there were plenty of cafes and shops.Worth a visit to say you've been there and seen it.",Ledras,Review 200 Similarity,0.400891863,Review 188 Similarity,0
20,"Well it looks like a monument of division, but lacks the festivity... generally just a point to cross and be passport checked. At least it is a formality and takes a few minutes.",Ledras,Review 232 Similarity,0.400891863,Review 189 Similarity,0
30,"It's a border crossing. You stand in line, usually in the baking hot sun for someone to grumpily look at your passport. There is a green zone with disused buildings right in the heart of the city. It's all very sad to be honest. Don't see how it rates as an excellent tourist attraction moreso a testament to mans stupidity.",Ledras,Review 283 Similarity,0.400891863,Review 191 Similarity,0
30,just a crossing point but of historical value worth a view and to cross over to the other side of the island from one culture to another so close but operate side by side every day,Ledras,Review 304 Similarity,0.400891863,Review 192 Similarity,0
30,"Not really sure how to rate this. An ordinary street in Nicosia. We crossed the border, which is really easy just to say we had.",Ledras,Review 409 Similarity,0.400891863,Review 194 Similarity,0
50,"Just around the corner is an attractive, lively coffee bar with a backdrop of dividing wall topped by barbed wire. Incredible sight.Possible to walk along the streets at the side of the dividing border which is also interesting.If you want to walk across into Northern Nicosia and return you MUST have your passport with you.",Ledras,Review 542 Similarity,0.400891863,Review 195 Similarity,0
30,"The place in itself presents no interest, other to cross between two de-facto countries.The guide book advises not to take pictures.There are lots of restaurants shops and important tourist landmarks close to the crossing, on both sides.",Ledras,Review 562 Similarity,0.400891863,Review 196 Similarity,0
50,"don't forget your passport. see both sides of Nicosia, sadly divided, a shame that the two cultures are split",Ledras,Review 746 Similarity,0.400891863,Review 199 Similarity,0
10,Nothing to see except a crossing point between two countries. One side Turkish the other Greek. Ni big deal.,Ledras,Review 811 Similarity,0.400891863,Review 200 Similarity,0
30,"There is not much to it. Except the fact that it is a real-world crossing from a free zone to an occupied part of a tiny island. Time may have stood still immediately around the crossing. But on each side, life goes on as usual.The fact that the crossings are now open to the general public from either side also makes it feel like any regular border crossing. A walk along the edge of various parts of the UN buffer zone was far more intense than the actual Ledra crossing. The abandoned homes and shops, derelict buildings, the abandoned airport. There is more to see around than just the crossing point.",Ledras,Review 771 Similarity,0.390360029,Review 203 Similarity,0
50,"We were there for a daytrip and couldn't miss the opportunity to cross the border of the last divided capital. We came from the northern part of the town (the turkish one), after getting a stamp on the turkish side of the border we could stare at the buffer zone, some very deteriorated buildings witnesses the memories of the war.A quick check on the greek part and we are through, quite a different scenario, more modern and western than the Nicosia we just left.The way back is also smooth, no controls at all on the greek part yet another stamp on my passport on the turkish side.I would recommend anyone to cross the border, it's very interesting to see the results of a fierce and brutal conflict happened less than 40 years ago.",Ledras,Review 950 Similarity,0.390360029,Review 205 Similarity,0
50,You can park your car in a big car park for around 6-7 euros all day next to the bus station and walk to the crossing which is around 5 mins walk easy to find. The crossing takes around 2 mins just scan of passport the the Crossing point is open 24/7,Ledras,Review 587 Similarity,0.385758375,Review 209 Similarity,0
30,"Had a wander down to the crossing took a few pictures and that was it realy. Didn't bother crossing over but it was very quiet. Definately worth a look if your in the area but nothing special. Just around the corner from the crossing point is an abandoned street from the time of the conflict complete with oil drums, sand bags and barbed wire to stop you venturing beyond.",Ledras,Review 768 Similarity,0.385758375,Review 211 Similarity,0
30,"I stayed in the Greek side and wanted to visit the Turkish side to say I've done it. It's mostly just shop after shop of designer knock-offs but I enjoyed seeing the sights as well (St. Sophia's). I was on foot, so couldn't go too far. But if you're on Ledras, might as well cross over! Don't get your passport stamped though; give them one of the slips of paper they have at the desk. A passport stamp will create all kinds of trouble when you go through customs in other countries bc the Turkish side is not recognized and considered an occupier (depends who you talk to).",Ledras,Review 889 Similarity,0.385758375,Review 212 Similarity,0
40,"The experience of walking thru the short and narrow buffer zone street is a way to focus your attention on the sad separation of this city...to remember that from 1963 this street has been a guarded crossing, and from 1974 until April 2008, no one crossed this walled street. In the late 1950s revolutionary period, this area was known as ""murder mile"".",Ledras,Review 921 Similarity,0.385758375,Review 213 Similarity,0
40,"Due to covid19 the street was almost deserted and all shops, stores and restaurants closed. So calm and peaceful... normally is crowded mainly during the week end and unfortunately this time it was not !!",Ledras,Review 3 Similarity,0.377964473,Review 218 Similarity,0
40,"I was in 6 february 2019, easy to pass, no line, passport and in 1minute you pass. Thera are 2 Chek point filter",Ledras,Review 90 Similarity,0.377964473,Review 221 Similarity,0
50,What a “strange” place to write a review of. It was interesting and emotional especially as we have friends affected by the invasion. The crossing is all good but you need ID or a passport. Advisable to go early as the queue by around lunch time was crazy. We crossed about 0900 and walked strait through.,Ledras,Review 105 Similarity,0.377964473,Review 222 Similarity,0
30,the installation is mildly interesting and marks the entrance to the crossing point. wouldn't go out of my way to see it.,Ledras,Review 113 Similarity,0.377964473,Review 223 Similarity,0
50,"took a coach trip to the cypriot side of ledra st and decided to walk across, was a bit freaky going across no mans land and when we got over to the turkish side was like going through a time warp, great experiance highly reccomend it",Ledras,Review 117 Similarity,0.377964473,Review 224 Similarity,0
30,Crossing the boarder was relatively easy and quick. I have to say that I was expecting a little more to do on the other side. Plenty of shops with fake branded goods and a few restaurants but not much else. The baths were closed and looked like the had been for some time. Didn’t spend long there.,Ledras,Review 136 Similarity,0.377964473,Review 225 Similarity,0
40,You can walk over to the Turkish side of Lefkosia and have a look around- as long as you bring your passport/ ID card.,Ledras,Review 154 Similarity,0.377964473,Review 227 Similarity,0
50,"It felt absolutely surreal to cross a no-man's-land in a modern capital, especially in an EU country. It is a very smooth crossing and there was no drama or issue but it still felt like something from a bygone era.",Ledras,Review 226 Similarity,0.377964473,Review 228 Similarity,0
50,"Just showed my passport on the Greek side, quick glance at it then returned to me, 30 seconds walk to the Turkish check point, showed passport again, all done!",Ledras,Review 290 Similarity,0.377964473,Review 229 Similarity,0
40,"Not so many people in line; the process is really easy and it takes around 1 minute. Especially with a Romanian ID card as we are very well known in the area and always had great relations with them. Feels weird as you walk down to the Turkish part, all gates and doors are very well locked and everything looks deserted for around 50 meters. Make sure to have your travel papers with you; the control is like in any passport control spot.",Ledras,Review 335 Similarity,0.377964473,Review 230 Similarity,0
50,"It's very nice to walk at this street you feel to be between the past and the future,Many shops and cafe around the area.We enjoy !!",Ledras,Review 338 Similarity,0.377964473,Review 231 Similarity,0
30,"Is sad this is here but that's what it is, is efficient and grateful it's easy to cross so you can enjoy both parts of this wonderful city.",Ledras,Review 373 Similarity,0.377964473,Review 232 Similarity,0
30,Fascinating to think a European capital city is divided. Crossing point isn't actually an attraction. But the crossing process is simple and friendly which is surprising for a UN controlled border into an occupied territory.,Ledras,Review 374 Similarity,0.377964473,Review 233 Similarity,0
50,Crossing over at control point now very simple .Walk across and its like stepping back in time.The buildings havē not been renovated since the division in 1974.It is not so commercialised as the south and the shopkeepers and restauranteurs really value your custom.Theer are some lovely churches and other buildings to see .,Ledras,Review 406 Similarity,0.377964473,Review 235 Similarity,0
50,"You can't have a holiday in Nicosia without visiting both sides. Good for shopping and culture. Sad to see the country split like that but interesting to observe how the separated neighbours from different cultures, religion and language still get on so well.",Ledras,Review 469 Similarity,0.377964473,Review 237 Similarity,0
40,Pleasant staff on hand to help you cross. Remember your passport. It's only a few metres to walk across,Ledras,Review 470 Similarity,0.377964473,Review 238 Similarity,0
40,"A narrow pedestrian lot with a lot of cafes, restaurants and shops. Suitable for walks and resting. Near the green line which had the result of hundreds of turkish cypriots to enter the area",Ledras,Review 546 Similarity,0.377964473,Review 240 Similarity,0
40,Interesting to be able to cross to Northern side. Not really an attraction but bring your passport. Apparently you cannot bring game good back so beware. There were bag searches if you had plastic bags,Ledras,Review 549 Similarity,0.377964473,Review 241 Similarity,0
10,"Almost every time ive crossed with my Turkish citizen card i have had an issue and many times been told im not allowed in today, and after showing my British passport im allowed straight in without a problem, this has happend on more than one occasion",Ledras,Review 555 Similarity,0.377964473,Review 242 Similarity,0
50,"Nice shopping street, it has bershka, fox, tiger (like enter in Israel). At the end you can cross to the occupied territory, there you have nothing to find.",Ledras,Review 580 Similarity,0.377964473,Review 243 Similarity,0
10,"You imagine an historical check point and symbolic location connecting the Turkish and Greek parts. In reality, a boring and unattractive check point for passport control. Nothing to visit.",Ledras,Review 591 Similarity,0.377964473,Review 244 Similarity,0
50,"I have ""missed"" the berlin wall so this is an interesting alternative. Fun experience. Must do when in nicosia",Ledras,Review 618 Similarity,0.377964473,Review 245 Similarity,0
30,"During the day the shops on the turkish site are open, but in the evening everything is dark and empty. The other site is better by night!",Ledras,Review 634 Similarity,0.377964473,Review 246 Similarity,0
30,"it's like entering one country from another, you need to produce your valid travel permit, your passport and the Turkish authority will stamp it.",Ledras,Review 652 Similarity,0.377964473,Review 247 Similarity,0
40,Quick and efficient and friendly staff. We were warned to NOT TAKE PICTURES of crossing on Turkish side.,Ledras,Review 656 Similarity,0.377964473,Review 248 Similarity,0
30,"If you need to cross it then do that for sure, otherwise nothing too special about that place. There is a nice bazar on the Turkish side several minutes walk from there which is much more attractive",Ledras,Review 693 Similarity,0.377964473,Review 249 Similarity,0
40,"They have many shops down this street, lots of places to buy souvenirs. It is better to go with a local to make certain you get the right prices. Be sure to not take photos in certain areas here. Watch the signs.",Ledras,Review 708 Similarity,0.377964473,Review 250 Similarity,0
30,"You can only cross the border on foot. Although the Northern part is de jure part of the EU, we needed travel documents to cross there and back. There is a nice statue on the Greek side with plaquettes indicating that Nicosia is the only divided capital left in the world.",Ledras,Review 737 Similarity,0.377964473,Review 252 Similarity,0
40,"This crossing point is very easy, if you can miss the queues at the TRNC booth! The briefest of walks brings you to the ""other side"" but as you do so, spare of thought for those affected by this awful situation.",Ledras,Review 788 Similarity,0.377964473,Review 253 Similarity,0
10,"Not an attraction, just a crossing point! Greek side works easily enough, although recently they check on what's being brought across and will confiscate any illegally copied good or excess cigarettes ect, there are often queues on the Turkish side and do not come through the Turkish side without being stamped out or you will have problems if you want to go back.",Ledras,Review 863 Similarity,0.377964473,Review 254 Similarity,0
50,"Experiencing crossing the border, and seeing and feeling the differences between two sides is a must.No problem with crossing (Did it multiple times) - just have a valid passport with you to show it twice (both Greek and Turkish side).I find Turkish side much cheaper and interesting - with much, much better food!",Ledras,Review 100 Similarity,0.370624658,Review 255 Similarity,0
50,Crossing the border is the ledra check point is very fast and simple. On neither sides they stepmed our passports.,Ledras,Review 58 Similarity,0.358568583,Review 262 Similarity,0
50,"If you want to see UN peacekeepers with blue berets, experience the reality of the world's only divided capital city and see the Northern side of Nicosia then this is the way to do it. Our children were fascinated by walking through ""no man's land"" and trying to understand why there were checks on each side. The Northern side is worth a visit, a different feel and incredibly friendly people. Great deals to be had in the market and surrounding streets too.",Ledras,Review 110 Similarity,0.358568583,Review 263 Similarity,0
50,Simple to cross from one side to the other. Don't forget your passport! Crossed from Greek to Turkish side and back. Allowing 2-3 hrs on the Turkish side should be sufficient. The vibrant difference between the two sides is striking. Must buy yourself a Turkish towel. The Turkish side also sells many inexpensive replicas of well known brand name items.,Ledras,Review 354 Similarity,0.358568583,Review 266 Similarity,0
40,"In your face divided Nicosia, frightful no man's land, easy to negotiate but hard to see. Very helpful tourist information just through the border. Get some Turkish Lira at the bank; things are much cheaper in lira",Ledras,Review 426 Similarity,0.358568583,Review 269 Similarity,0
40,"Strange location for a border crossing, its literally in the middle of a shopping street with a no mans area in the middle, nice to see things are improving allowing all to pass both ways, if going from Turkish side to the Greek side be careful not to try to take fake goods in as they are taken from you there and then",Ledras,Review 436 Similarity,0.358568583,Review 270 Similarity,0
30,"Take your passport if you're crossing the border into the northern side. Different scene there and I enjoyed seeing both sides. Shops selling food, shoes, trinkets, jewelry, and lots of restaurants. Markets on the northern side were fun to stroll through.",Ledras,Review 537 Similarity,0.358568583,Review 272 Similarity,0
50,It was very easy to cross. Just show your ID or passport and it's then registered for your return. Once across you can visit all the shops and eateries. Although sales are marked in lira the euro is also exchanged. Many places for coffee and sneaks.,Ledras,Review 593 Similarity,0.358568583,Review 273 Similarity,0
20,"Leora street is great - full of gift shops bars etc on both sides of the divide, but the actual crossing is just a few guards checking passports.",Ledras,Review 675 Similarity,0.358568583,Review 274 Similarity,0
50,"Quite easy now to cross over to the Turkish side. the crossing has been cleaned up overthe last 4/5 years and, unless you meet a coach party, takes little time to go through. Worth it just to see the real difference between the two sides. The Mosque is interesting and the clothes are very reasonable (yes they are fake but so what). Most restaurants are very good value.",Ledras,Review 756 Similarity,0.358568583,Review 277 Similarity,0
30,A mixure of strange feelings for us Cypriots when we come to this crossing point. You can see both Greek and Turkish Cypriots walking or shopping together as if nothing goes on and just next to them the abandoned buildings since 1974 or even some from 1963!,Ledras,Review 808 Similarity,0.358568583,Review 279 Similarity,0
40,"Yes, welcome in the checkpoint of the last divided city in Europe. Don´t forget your passport if don´t wanna miss the turkish side, full of life and much more friendly than the greek side.",Ledras,Review 892 Similarity,0.358568583,Review 282 Similarity,0
50,A place to cross the green line in the last divided city in Europe. You'll need your passport for this rather unique experience.,Ledras,Review 933 Similarity,0.358568583,Review 283 Similarity,0
40,"Crossing is a crossing, both countries had there differences but most weird thing is crossing to Turkish side and it's just the same but with alittle but more red if the Turkish flag, must do tho..........",Ledras,Review 332 Similarity,0.357142857,Review 284 Similarity,0
10,"Be warned as the border guards will not tell you nor are their any signs. You cannot bring cigarettes over from the Turkish side as they will be impounded + you can be fined though this is unlikely. This is not a normal border crossing but a check point as the Turks are an occupying force, normal rules do not apply. Nicosia is therefore a complete waste of time, certainly not worthy of a visit on its own. Why there are no signs is beyond me unless the border guards are onto a good thing. Fake goods I can understand but the legitimate purchase of tobacco, where's the problem.",Ledras,Review 898 Similarity,0.357142857,Review 286 Similarity,0
40,Usually quick and efficient ....apparently avoid lunch time as some staff go for lunch so there aren't so many kiosks open.On the way to the Turkish officials there has been a wooden structure built recently to keep the sun off the queue...very thoughtful! On Friday we were all queuing patiently...lunchtime!...when a German man decided he wasn't going to queue. He just marched to the front and pushed in...I stepped forward and told him of the queue. He was extremely rude and shouted. I admit I shouted back ....when he put his passport on the shelf the Turkish passport control guy sent him to the back of the queue.....brilliant work that man!,Ledras,Review 42 Similarity,0.356348323,Review 287 Similarity,0
40,We went to Nicosia on a shopping trip.It was 41 degrees!Crossing the border was a strange experience within seconds you are in another country.Interesting little twists and turns with a bazaar and plenty of shops.Beautiful church to visit.Enjoyable experience,Ledras,Review 305 Similarity,0.356348323,Review 288 Similarity,0
20,"The crossing is really just a small booth and a sign. The street is beautiful (especially the crossing alleys) but all in all - nothing more than a street with stores.walked and passed it within 20 minutes.TIP - parking is hard to find, you'll need to pay to park in a parking lot (guess they're not 'legally licensed').",Ledras,Review 532 Similarity,0.356348323,Review 291 Similarity,0
30,"Not sure if this is a sensational visitor attraction but to experience the culture of Nicosia I think you have to visit both sides.Experience the environment talked about by many that has been created by the partition of a city by two nations.It can take some time to get through the Turkish inbound customs check.. Allow at least 20 minutes.I guess it's a smaller version of the Berlin Wall circumstances.If you don't already know the line drawn to separate the two halves of the island is called the ""Green Line"" basically because a british military official drew the partition line on the original map in Green Pen!",Ledras,Review 647 Similarity,0.356348323,Review 292 Similarity,0
50,"Whilst the shopping experiences on both sides are quite typical of tourist experiences, what is unique is that you can cross between the two sides & experience both in a day. That interests me so I enjoyed it very much. I did some shopping on the Greek Cypriot side, then (of course, using my passport) I crossed the border into the Turkish side & experienced the shopping there. I then crossed back to the Greek side where my hotel was. Of course, you need to take care when crossing to ensure you do not take prohibited goods, of exceed customs limits. Crossing just took a few minutes & I really enjoyed this unique experience. You do not get your passport stamped & crossing just takes a few minutes, so if this is your thing - go for it! It was free for me, I have a European passport. I am unsure whether there are charges for other nationalities.",Ledras,Review 277 Similarity,0.35149982,Review 296 Similarity,0
40,"We wanted to see both sides of this divided city and as such we had to cross through the 'border' between the Greek side and the Turkish side of Nicosia and back again. Fairly simple really. We already knew it would be sensible, and probably essential, to have our passports and this it proved the case. We had to show our passports first to get out of the Greek side and then it was a near thirty metres or so before we showed them again to get into the Turkish side. It was the same coming back. No stamps just they wanted to see who you were and it was logged I believe. No real queues when we went through both ways but one chap did try and just walk through and he was dragged back, so they take it very seriously indeed. We went through circa 12.30 pm and came back a couple/three hours later and there were no issues at all. Very interesting though to see the different sides and there really is a difference.",Ledras,Review 678 Similarity,0.349927106,Review 297 Similarity,0
40,"First of all: don't forget your passport! Now, in low season, we didn't have to wait very long to cross from the Greek to the Turkish part (and back). Once we arrived in the Turkisch part, we noticed the stores with fake items. Be careful with this as it is illegal to bring them to the Greek part.On the Turkish side there are a lot of interesting buildings to see, like a church that was changed into a mosque or the buyuk han and other buildings. Take your time to stroll around.",Ledras,Review 12 Similarity,0.338061702,Review 299 Similarity,0
40,"Well worth crossing into the Turkish side, passports are needed but it’s quick and easy. Once across everything is Turkish and the currency changes to Turkish lira but euros are accepted in some places",Ledras,Review 82 Similarity,0.338061702,Review 300 Similarity,0
