r_points,r_text,place,,,,
50,"The Buyuk Han in Nicosia is a must-see when visiting the city. For over 400 years, this former caravanserai has been the meeting place of merchants and traders from across Cyprus and the Mediterranean who brought goods such as silks and spices to exchange and sell. The upper rooms which once provided accommodation for the weary travellers are now occupied by craftsmen and small boutiques selling everything from handmade jewellery and scarves to leather goods, lacework and exquisite mosaics.The ground floor also has a range of souvenir outlets, as well as two cafes in which to enjoy a coffee or other refreshments. It is a modern update on the lovely old building's original funtion, keeping ancient tradition alive. Essential to visit",Buyuk Han,Review 63 Similarity,0.474341649,Review 16 Similarity,0.23570226
50,Staying in Nicosia it was worth a little trip through the border and to have a browse around the Buyuk Han. It makes for a great film set I would say with some interesting little shops and stalls and a good place to stop have a coffee and people-watch.,Buyuk Han,Review 223 Similarity,0.447213595,Review 54 Similarity,0.23570226
50,"Officially my favourite place ever visited! Beautifully restored 'Inn' steaped in history and has a magical atmosphere drawing people to it, Cypriots from the north and the south as well as tourists. It was built in the 1500's by the Ottomans. Merchants would stay here in the rooms upstairs and bed their animals down underneath on the ground floor. Since it's sympathetic restoration, 'old' meets 'new' here and so it is with friends too! The Great Inn (Buyuk Han) greeting and extending her warm hospitality to all her visitors. Lovely coffee shops/cafes arts/crafts and gifts/souvenirs. Wonderful band of resident cats too! An absolute 'must' if visiting Nicosia. Looks spectacular at night bathed in light.",Buyuk Han,Review 455 Similarity,0.316227766,Review 199 Similarity,0.23570226
40,"We visited Buyuk Han while we were in Nicosia. It was very atmospheric and there are some lovely, unusual craft shops inside. I would definitely recommend a. Is it if you cross over the Nicosia border.",Buyuk Han,Review 585 Similarity,0.316227766,Review 211 Similarity,0.23570226
40,"This han is an example of how the medieval Turkish people were living in this area. Even though there are many new restaurants, the building is well preserved and give an idea of those times.In fact all the surrounding area, consisting of the han, the mosque and the bazaar is original and picturesque.You shoul visit this when in Nicosia",Buyuk Han,Review 13 Similarity,0.298142397,Review 214 Similarity,0.23570226
50,We stumbled upon it only by chance and I'm glad we did. There are some nice crafts shops and restaurants catering to locals. Great Turkish coffee. The Turkish side of Nicosia is where you go to enjoy the real atmosphere and imagine how the whole city must have looked like.,Buyuk Han,Review 323 Similarity,0.298142397,Review 217 Similarity,0.23570226
50,"Lovely old inn in the middle of old Lefkosa,Turkish Republic of Northern Cyprus.Dates back hundreds of years.Beautiful setting with several good restaurants in courtyard.Also a few shops selling traditional Cyprus goods.Have visited many a time over the years & always stop off here for a coffee or lunch if in the area.",Buyuk Han,Review 617 Similarity,0.149071198,Review 352 Similarity,0.23570226
40,"Buyuk Han is a beautiful, historic tavern just a minute walk from St Sophia Mosque. Of course there are tourist shops that you should stay clear of, but all in all it`s worth seeing.It is located in an old neighborhood of the Turkish part of Nicosia, a neighborhood with some of the most must see places in town. I would strongly suggest that people use a few hour around in and mostly around Buyuk Han, and do your best to avoid all the tourist shops.We did enjoy lunch at the restaurant Sedirhan inside Buyuk Han. Not a great meal, but good enough.",Buyuk Han,Review 634 Similarity,0.14509525,Review 353 Similarity,0.232495277
40,"The Great Buyuk Khan houses craft shops and galleries. It was built in 1576. This is the biggest khan in cyprus. There is a sadirvan, a water tank with a fountain placed on columns at the centre of the inner court. There is also a mescit, a room for praying with a small dome on the top.It is an interesting place to visit and quite unique. There is a cafe on the ground floor where food and refreshments are available.Definitely worth the visit.",Buyuk Han,Review 587 Similarity,0.447213595,Review 79 Similarity,0.223606798
40,"Get the feeling of how a bed and breakfast in the past looked like - this place was actually a ""kervansaray"" so a place where caravanas would stop for a night. There were lodgings for the merchants on the upper storey, each heated by its own stove, hence the row of chimneys on the roof. A historic place dating back to the 16th centrury, also used to serve as a prison for some time. Now an outback oasis with a restaurant an a few souvenir shops. Beautifully restored.",Buyuk Han,Review 121 Similarity,0.424264069,Review 87 Similarity,0.223606798
40,"The Buyuk Han, or 'Big Inn' is a very attractive enclosed square with an ornate central tower. The interior edge of the square hosts small restaurants, bars and craft shops, and there's a balcony floor with more of the same. This is a great place to stop for a while, maybe have a drink or some lunch when exploring the old part of North Nicosia.",Buyuk Han,Review 193 Similarity,0.298142397,Review 215 Similarity,0.223606798
50,It is an old medieval inn which has been restored. It is one of those places where you feel like each and every stone is telling you a story. All of the old rooms are used as arts and crafts workshops and shops where you can buy Cypriot handicrafts. All the merchants are very friendly and talkative. There is also a cafe on its main center where you can have Cyprus coffee while admiring the history. The feeling and emotions I had visiting here were amazing and I strongly recommend you visit it. (Recommended visiting time with coffee: approx an hour).,Buyuk Han,Review 399 Similarity,0.182574186,Review 331 Similarity,0.223606798
50,"Essentially a 400 year plus old hotel built by the Ottomans after their conquest of Nicosia, the Buyuk Han today is shopping and dining experience. The shops are mostly artisans with interesting hand made items. We found an ceramic artist on the second floor and brought some of her work back home. There was live music while we milling about. There is a section that shows the state the Han was in prior to the renovation. Great stop for a drink or lunch.",Buyuk Han,Review 195 Similarity,0.141421356,Review 355 Similarity,0.223606798
40,"The Great Inn is located in Nicossia in North Cypsrus.When The ottomans occupied Cypruss , they biult many places and historical buildings.One of them is Great Inn , It was used for trading place at that time..and also very small mescid in middle of it.This place has small shops and they are still used for trading.It is worth to visit...",Buyuk Han,Review 567 Similarity,0.404519917,Review 98 Similarity,0.213200716
40,"Intersting old inn built by the Ottoman Empire, tastefully converted into a small shopping area with a couple of cafes. Photos on the wall show the restoration of the Buyuk Han from it's almost destroyed state. One thing that was particularly striking here is the colourful needle work which lays over the benches, handrails and pillars etc... These are made by a group of Greek and Turkish Cypriots who wanted to created a visual symbol of peace between the Turkish and Greek Cypriot regions of the island, and the desire for a reunified Cypriot country. A clear indication of the sentiment of the people on the ground.You won't spend all day here, but it's good for a bite to eat and to enjoy the Ottoman architecture of the building, well worth a visit if you are near by.",Buyuk Han,Review 293 Similarity,0.25819889,Review 238 Similarity,0.213200716
50,"Visited this place in July in the Turkish sector of Nicosia.The Buyuk Han ( translated into English ""The Grand Inn"") with its historical courtyard filled with social eateries and coffee shops where Cypriots and visitors meet for a morning coffee and a chat, resting those feet after or before shopping. If peckish try the puff pastries filled with Hellim or mince.Worth visiting an antique shop that sells unusual stuff collected from all over Cyprus including comic books still in their wrappers",Buyuk Han,Review 484 Similarity,0.316227766,Review 201 Similarity,0.204124145
40,"The Buyuk Han was built by the Ottoman Turks in the late 16th century, and is the largest caravanserai in Cyprus. At the centre is a small mosque, with a fountain for worshippers to wash themselves before prayer. Originally it was a defensive inn for travellers, with an inner courtyard and stabling for pack animals. Under the British administration during the late 19th century, it was a prison, which later reverted to an inn and refuge for poorer travellers.Nowadays the Buyuk Han is an interesting area, containing shops and restaurants, and a good place to get out of the sun and relax.",Buyuk Han,Review 263 Similarity,0.223606798,Review 283 Similarity,0.182574186
50,"Buyuk Han is a very pretty tourist area in Northern Nicosia. After you have crossed the Ledra Street Border Crossing just walk ahead for a few minutes and then turn left, there you'll see the entrance to Buyuk Han. There are many restaurants and bars and souvenir shops. The prices are moderate, the food is quite good and in abundance. The souvenirs are interesting, too. There are many hand-made souvenirs you can buy for a reasonable amount of money.Many tourist come to this area, so it gets a bit crowded around lunch time in particular.",Buyuk Han,Review 511 Similarity,0.223606798,Review 298 Similarity,0.182574186
40,"We can imagine this building in its hey-days, impressive and lively. This was actually a caravansara or caravansary like those found in Turkey where the animals and camels stayed on the ground floor and the owners stayed upstairs with food and a bed.We had to cross the immigration check-point along Ledra Street from the Cyprus side to the Turkish Republic of Northern Cyprus side to get to Buyuk Han. Buyuk Han needs some maintaining and upkeep as it can be a potential to draw visitors with its beautiful square and arches.",Buyuk Han,Review 622 Similarity,0,Review 501 Similarity,0.182574186
50,One not to miss in Nicosia. It’s a beautiful building that may look very touristy at first. Spend more time here and you’ll find some inexpensive local handcraft and really friendly people. We started our tour of Nicosia with Buyuk Han and came back for one final coffee stop after checking out the old Nicosia.,Buyuk Han,Review 99 Similarity,0.346410162,Review 146 Similarity,0.176776695
40,"This is not the first time I have been here and it's safe to say that the buyuk han has greatly been improved over the last few years, it's a wonderful place to visit and maybe have a Turkish coffee, the only downside is the prices there are alittle high as it's a turist hot spot, make sure to check out the traditional hand made jewellery for sale in the shops inside the buyuk han .",Buyuk Han,Review 448 Similarity,0.223606798,Review 295 Similarity,0.171498585
50,The Buyuk Han is just inside the Turkish part of Nicosia and is a very fine building built by the Ottomans in the 16th Century - it is a must see place. Once you have crossed the border it is well signposted and takes you past many of the street vendors and their 'high end handbags'. Once inside the Buyuk Han there is a courtyard and around the edge you will find some great tourist craft stalls around the sides with a mix of quality gifts as well as some tat. There are also places to eat upstairs and on the ground floor. In the centre of the courtyard is a small mosque with a fountain for pre-prayer washing.,Buyuk Han,Review 346 Similarity,0.216930458,Review 303 Similarity,0.166666667
40,"Well, of course you simply must visit the Buyuk Han, the restored ""grand inn"" in North Nicosia.Craft shops, tourist shops, restaurants, cafes - plenty of opportunities to relax from the burdens of travel.No, really, put down your mobile device, slow down, spend some time here ... and talk to people.You may find yourself talking to the Greek-speaking and Turkish-speaking Cypriots and friends who have been meeting for coffee and lunch on Saturdays for over a decade.Sadly, you will no longer be able to visit the enthralling Traditional Cypriot Shadow Puppet Theatre and museum on the second floor. Renowned puppeteer Mr. Mehmet has retired after decades of professional life and years at the Buyuk Han. But you can still see ""Turkish Cypriot Shadow Puppets at the Büyük Han, Nicosia"" on YouTube -- to get a feel of the old Cypriot shadow puppet tradition, that once was very much a part of the Buyuk Han community and history.There is a lot of history to be absorbed at the Buyuk Han. Draw it in - don't just click a few photos and leave.",Buyuk Han,Review 385 Similarity,0.206559112,Review 304 Similarity,0.161164593
50,The Buyuk Han a place in occupied Nicosia that is worth visiting. It is a very nice and relaxing place that takes you back in time.Enjoy coffee or cold beer in cafes and choose souvenirs from the shops that are hosted in the rooms of the Buyuk Han,Buyuk Han,Review 607 Similarity,0.4,Review 122 Similarity,0.158113883
50,"My niece and I spent 2 weeks in North (Turkish) Cyprus in May 2013 near Gyrne (Kyrenia) and drove down to Lefkosa, the Turkish part of Nikosia. While finding our way to and inside the old town and then a safe parking was not exactly easy (no indication), the Buyuk Han, an old caravanserail converted into a handicraft and tourist centre, is definitely worth visiting (and the Selimye mosk, or former Agia Sophia cathedral, is next door). Off season there were few tourists but all the 1st level handicrafts/demonstration shop were closed. Plenty of tourist shops in the courtyard but we would recommend the Havva Senol (first shop on the left on the same side as the Sedirhan restaurant) where we had a smiling welcome and were offered coffees and seats while the owners were getting stamps for us from the post office. They spoke good English which is quite rare in North Cyprus (apart from imported staff from Asia or Africa...) and makes communication difficult. We spent a few hours in the Buyuk Han loooking, shopping and lunching at the Sedirhan restaurant which we recommend too (see separate report).",Buyuk Han,Review 603 Similarity,0.093250481,Review 364 Similarity,0.150755672
40,"The Buyuk Han is a beautiful traveler's inn around a courtyard, but I enjoyed it most as part of a walk through the old town of northern (Turkish) Nicosia, which includes St. Sophia mosque (formerly church). There you will find prototypical British colonial architecture in many of the buildings. There is a frozen-in-time quality to this old neighborhood, in stark contrast to the modern parts of the rest of Nicosia.I recommend less than 30 min. for the Buyuk Han intself, but 1-2 hours in the neighborhood.The neighborhood includes unpretentious food shops where nuts and olives are half their price in the Republic of Cyprus (southern Cyprus).If you are doing a day trip to Northern Cyprus, it is very worthwhile and I would recommend your excursion include St. Hillarion castle--which I feel is a must and for which I recommend 3 hours.",Buyuk Han,Review 636 Similarity,0.186500962,Review 321 Similarity,0.147441956
50,"Nobel Prize winner in literature, serbian writer, Ivo Andric, has a lot of stories about places like Buyuk Han is. I felt here like I am in one of his stories.This place is full of history and you have a strange feeling while drinking coffee or beer in the middle of it. I remembered that great writer, thought about how the life on this interesting place was in the past times...it is really good atmosphere here, Buyuk Han is lovely building... Highly recommend to visit this place.",Buyuk Han,Review 524 Similarity,0.447213595,Review 76 Similarity,0.141421356
50,"During my vocation at Kyrenia, i also visited Nicosia. I loved the ancient city. Most important thing in ancient city was preserved historicity. There are too many buildings which were designed in accordance with either English architecture or Ottoman architecture: such as Buyuk Han. Also When you are in Buyuk Han you may feel as if you are in 16th century in a small Ottoman village! The architecture is gorgeous, atmosphere is full of life. In the courtyard there are too many restaurants. I highly recommend travellers to taste ""sedirhan börek"" and drink natural pomegranate juice. Also you may drink beer or wine and eat meat, fish, salad or several appetizers as you wish. Upstairs there are various pretty souvenir shops. You may buy magnets, wraps, wicker goods, trays, etc...As a result, i recommend everyone to visit ancient city but first of all Buyuk Han!",Buyuk Han,Review 591 Similarity,0.160643866,Review 346 Similarity,0.127000127
50,"Really nice atmosphere. Having wandered round Northern Nicosia for a while, it was good to stop and sit in the courtyard and enjoy a beer and some food. Interesting place to visit and no pressure to buy from the many interesting craft stalls.",Buyuk Han,Review 592 Similarity,1,Review 2 Similarity,0
50,A must see place in the Northern Part of Cyprus. Welcoming a variety of nice handmade work with a beautiful architecture. The place is in the heart of the old city where you could walk and have a decent ethnic meal.,Buyuk Han,Review 237 Similarity,0.507092553,Review 8 Similarity,0
40,If you have a half hour to spend or just want to cross the Ledra Street Border Crossing the Buyuk Han is a good place to visit. An old coaching inn from around 1572.,Buyuk Han,Review 509 Similarity,0.507092553,Review 11 Similarity,0
50,"You better walk there instead of hiring a taxi. So that, you see the amazing architecture of the old city. It really is a genuine place for the people who want to chill out in a modest mood. It's not a place touched by history, it is a part of history. Please order a cup of Turkish coffee and visit the artists' gallery upstairs.",Buyuk Han,Review 600 Similarity,0.507092553,Review 12 Similarity,0
50,"The Buyuk Han is definately a place to visit in Nicosia. It is located inside the old walls of the city within the Turkish sector. Sit, savour the atmosphere and have a coffee and eat baklava that has been made at one of the cafes.",Buyuk Han,Review 590 Similarity,0.474341649,Review 22 Similarity,0
50,"Buyuk Han (The Great Inn) is definitely worth a visit if you are in Nicosia. You can also have a meal here. If any of your friends are asking for post cards, you'll find the best ones here. Best of all, you can buy the stamps & place your post cards in a mail box at the same shop!It does close earlyish (I don't know when exactly) so I suggest visiting it for lunch, or an afternoon coffee.",Buyuk Han,Review 604 Similarity,0.474341649,Review 23 Similarity,0
30,Been to seeing this place only to be disappointed. Wasn't even in there for more than 5 minutes. Won't be going again,Buyuk Han,Review 25 Similarity,0.447213595,Review 24 Similarity,0
50,"We've been there from 3 years before, maybe more than 5 times per year. Very good drinks and traditional food.",Buyuk Han,Review 40 Similarity,0.447213595,Review 25 Similarity,0
50,Love this place its a real picture opp as well try your best to make it here and have a little snack lemonade or beer as well in the restaurant inside there’s crafts and other things to look through it’s truly like stepping back in Cypriot time,Buyuk Han,Review 51 Similarity,0.447213595,Review 27 Similarity,0
40,The architecture and construction around this site is very interesting and it was pleasant to visit.,Buyuk Han,Review 57 Similarity,0.447213595,Review 29 Similarity,0
40,"We have visited some Hans around Turkey, but most of them were museum or out of order. It's fantastic to see how vivid could be a place like this.",Buyuk Han,Review 67 Similarity,0.447213595,Review 30 Similarity,0
50,Loved the vibes all around. Especially for souvenirs it’s the best place to find out different designs in reasonable price ..,Buyuk Han,Review 68 Similarity,0.447213595,Review 31 Similarity,0
40,Close to the Green Line is a sixteenth century caravanserai containing also a good value cafe restaurant.,Buyuk Han,Review 69 Similarity,0.447213595,Review 32 Similarity,0
40,This was a large market and has been for hundreds of years. It's kept in good shape. It now has touristy stuff but presumably used to have genuine wares for sale.,Buyuk Han,Review 74 Similarity,0.447213595,Review 33 Similarity,0
50,"This is a very interesting construction from Ottoman times. It served as lodgings for people traveling to Nicosia: the upper floor had bedrooms for guests, while the ground floor was for horses and merchandise. It has been restored in a rather careful way. There are cafes and restaurants inside and around the Büyük Han. This makes for a very pleasant and interesting short visit.",Buyuk Han,Review 82 Similarity,0.447213595,Review 34 Similarity,0
50,"I thought this place was peaceful . We were surprised to see how many people there are , people who are having fun , shopping , sitting with their drinks...amazing",Buyuk Han,Review 84 Similarity,0.447213595,Review 35 Similarity,0
30,Market and restaurant place where once was a lodge for travelers on ancient period. Full of cats !!!,Buyuk Han,Review 86 Similarity,0.447213595,Review 36 Similarity,0
40,Very close to the border crossing between North and South Nicosia and worth a visit whilst in the Turkish quarter,Buyuk Han,Review 95 Similarity,0.447213595,Review 37 Similarity,0
40,We came around for a while and it was nice to see the history and the new use of it. I would recommend everyone to come.,Buyuk Han,Review 104 Similarity,0.447213595,Review 38 Similarity,0
50,"On the weekends you can shop the trade of local artists and the food in restaurant is good but my husband and I enjoyed lemonade, beer and homemade Cypriot dessert. Wonderful picture opportunity!",Buyuk Han,Review 115 Similarity,0.447213595,Review 39 Similarity,0
40,It is now like a market place with many small stores. Quite a few are owned by the artists themselves.,Buyuk Han,Review 130 Similarity,0.447213595,Review 40 Similarity,0
50,Again part of our self guided tour . Very intresting and a wonder place to just stop and have a meal or drink and watch the world bussle by,Buyuk Han,Review 141 Similarity,0.447213595,Review 42 Similarity,0
40,"Historic place lots of arts and crafts, to see, ideally not on a Sunday as many places are closed. Restaurant facility",Buyuk Han,Review 147 Similarity,0.447213595,Review 43 Similarity,0
40,Atmospheric area of Nicosia with crafts on sale upstairs and a good feeling of an old caravanserai all around. A must-see part of the Turkish side of the city.,Buyuk Han,Review 158 Similarity,0.447213595,Review 45 Similarity,0
30,"To be found in the Northern part of the city, close to the crossing checkpoint. Nice ottoman architecture, just serving as a tourist marketplace. Not spectacular but having in mind that the city is not particularly interesting...must see.",Buyuk Han,Review 181 Similarity,0.447213595,Review 49 Similarity,0
30,Walking around on the turkish side is recommended when in Nicosia. Much calmer and the sites are well renovated and worth a visit.,Buyuk Han,Review 208 Similarity,0.447213595,Review 53 Similarity,0
10,Nothing to show as the place has no historical value and not related to the Ancient Greek monuments of Cyprus,Buyuk Han,Review 224 Similarity,0.447213595,Review 55 Similarity,0
50,"A beautiful place in the center of Nicossia, to visit, to drink coffee and to eat some food, Also you can find old books, souvenir, traditional stuff. So it gives you what you expect from a carvansarai, even it is almost 500 years old. Even in the hottest days, it is cooler inside and it is very close the good restaurants, like Sabır or Bereken fırın",Buyuk Han,Review 270 Similarity,0.447213595,Review 58 Similarity,0
50,This is a lovely place to sit and enjoy life. A lovely old caravanserai full of history. Friendly people. Definitely worth a visit.,Buyuk Han,Review 294 Similarity,0.447213595,Review 59 Similarity,0
50,"If like photos this is a must, taking a walk around the upper floor are fantastic items of bygone years - waiting to be brought back to life with a photo .Serve really good coffee as well ;)",Buyuk Han,Review 312 Similarity,0.447213595,Review 60 Similarity,0
50,"What a facinating place (read the history) & with a lovely little eatery in one corner, try the meat pies plenty to share & the rest of the meals are so plentyful & at such a reasonable price. Highly recommended.",Buyuk Han,Review 335 Similarity,0.447213595,Review 61 Similarity,0
40,A very pretty place - redolent of Halifax Piece Market but smaller and of course more exotic. Coffee & crafts are in abundance although we settled down in the cafe outside. Something to tick off your list and genuinely more attractive than the modern Greek side.,Buyuk Han,Review 337 Similarity,0.447213595,Review 62 Similarity,0
40,"it's very beautiful, old place with a very good restaurant inside. there are a lot of touristy nick nacks.we liked the food in the restaurant. the prices are reasonabe.",Buyuk Han,Review 341 Similarity,0.447213595,Review 63 Similarity,0
30,I found this to be the most interesting stop on our trip to Nicosia. It had an interesting story to go along with the historical facts.,Buyuk Han,Review 382 Similarity,0.447213595,Review 66 Similarity,0
40,"Really sooooo interesting and a slightly cooler haven from the heat! Very interesting stalls and crafts on two levels. Just a,aging this side of the green line. A must to visit...",Buyuk Han,Review 397 Similarity,0.447213595,Review 67 Similarity,0
40,"This a very interesting attraction on two levels. The base has a restaurant and cafeteria offering traditional dishes, pastry dishes filled with meat or cheese and original coffee. The upper levels has many craft rooms offering original hand made craft items. A must see place and explore.",Buyuk Han,Review 430 Similarity,0.447213595,Review 69 Similarity,0
50,"A perfect venue for a cup of coffee, an excellent atmosphere. an ideal place to spend peaceful time for a few hours and take some pictures.",Buyuk Han,Review 452 Similarity,0.447213595,Review 70 Similarity,0
40,"medieval inn, modern charm, middle-eastern food, awesome prices, good music, arts and crafts all around, the perfect spot for a short break during the tour of the city",Buyuk Han,Review 457 Similarity,0.447213595,Review 71 Similarity,0
50,I really loved this place! You totally don't expect what you see inside before you enter. It looks as if we went back to the past.,Buyuk Han,Review 471 Similarity,0.447213595,Review 72 Similarity,0
50,"The Büyük Han is located in the very heart of Leföşe/Nikosia. It has been fully restored and is a melting pot of art, Cypriots, tourists and small businesses.Enjoy a nice cup of Turkish coffee, wander through various arts and have a chitchat with locals and guests.It is a wonderful place to take a rest and enjoy the tranquility of Cyprus.",Buyuk Han,Review 496 Similarity,0.447213595,Review 73 Similarity,0
40,"Clean and small place for hammam. Nothing special and its quiet small. Simple hammam. Only one lady working here to do your hammam, massage and scrub etc. I expecte to have man to man and lady to lady hammam services.",Buyuk Han,Review 500 Similarity,0.447213595,Review 74 Similarity,0
50,The place is preserved and clean. There are many antiques shopping inside. A muse see place. At the entrance there are signs that describe the history of the Khan,Buyuk Han,Review 517 Similarity,0.447213595,Review 75 Similarity,0
40,"A calm and interesting historic site, very well restored,good balance between history and tourism.Very interesting also: photos demonstrating the reconstruction processes (pended on the walls, near the main gate).",Buyuk Han,Review 550 Similarity,0.447213595,Review 77 Similarity,0
40,Stepped back in time and felt like we'd just teleported to Turkey. Atmospheric and thought provoking. Trip to North Nicosia is a definite must,Buyuk Han,Review 597 Similarity,0.447213595,Review 80 Similarity,0
40,"I really like this little oasis in the (very hot) town, we did walk over to Ledra street, no queues at the buffer zone and it was quick and painless, but it was lovely to escape the globalisation and return to authenticity, some of the art on the upper floor was excellent but I wasn't prepared to risk my luck with baggage handlers. This is definitely wort a visit",Buyuk Han,Review 598 Similarity,0.447213595,Review 81 Similarity,0
50,"This place is a fine example of typical Ottoman Empire architecture. It is romantic, you will need about 40 minutes if you want to walk everywhere.",Buyuk Han,Review 599 Similarity,0.447213595,Review 82 Similarity,0
40,"Love the atmosphere within the old walls, friendly service - SO affordable! and eat these fried cheese anari boreks! to die for! and the portion feeds two or ....just me if ive made the trek there on a pulsing craving for their boreks:) pretty, worth the visit, and a few artsy spots u might find a good buy...at slightly more touristy prices but its all afordable and ethnic and just pretty!",Buyuk Han,Review 631 Similarity,0.447213595,Review 84 Similarity,0
40,"nice for shopping but historical site is spoiled, expensive for souvenirs but excellent local honey in a shop on the first floor in a corner",Buyuk Han,Review 635 Similarity,0.447213595,Review 85 Similarity,0
50,"You Must Visit, You Mest Eat, You Must Take a Foto....",Buyuk Han,Review 644 Similarity,0.447213595,Review 86 Similarity,0
40,"It is a place you can relax, a place where you can recollect and a place where you can get in, close your eyes and here the voices of the past when Cyprus was one. You can get Turkish/Cypriot coffee and find some ekmek kataif! Enjoy",Buyuk Han,Review 260 Similarity,0.424264069,Review 89 Similarity,0
50,The Buyuk Han is located near to the market place and mosque in old Nicosia. It has been sympathetically restored and well worth a visit. There is a coin operated rest room there. There is also information and photographs on the walls giving more information on the Han. The refreshments available are in my average. That said fine for a cup of tea/coffee/cold drink.,Buyuk Han,Review 368 Similarity,0.404519917,Review 96 Similarity,0
50,"The Buyuk Han embraces you with history and even today serves it's original purpose. Built to advance commerce, even today is a must see in Nicosia. It serves as a relic of the past that still like a grandma's comfortable home with biscuits in the oven. The restaurant is satisfactory and the wares are geared to tourists but one can still envision camels entering the gates. The architecture has welcomed visitors for hundreds of years and like grandma welcomes the travelers. I recommend a visit.",Buyuk Han,Review 134 Similarity,0.4,Review 104 Similarity,0
40,"Any trip across into northern Nicosia should include a visit to the Buyuk Han. There is always something new or different to see, be it exhibits in the gallery stalls or, alternatively, a group of professional musicians providing gentle background music by which to enjoy a refreshing beer or coffee.There are many eating and drinking options here as well as many examples of historical events.Once refreshed one can move on to admire the cathedral/mosque and indoor market.",Buyuk Han,Review 190 Similarity,0.4,Review 105 Similarity,0
50,"Excellent place, especially in the evening. I went near sunset and the lighting was great. the area around the place shuts down very quickly after about 6 pm, and the streets abandoned, so know your route back. this is about 10 minutes from the ledras street crossing.",Buyuk Han,Review 321 Similarity,0.4,Review 114 Similarity,0
50,"Very beautiful place, there is no entrance fee for vist. There are couple of resteraunts inside, it is an ideal place for a relax meal then walk a bit around",Buyuk Han,Review 530 Similarity,0.4,Review 118 Similarity,0
50,"Here is, a historic place immediately next to the boundary. The courtyard was very spacious. This is larger than in Hasan Pasha Han, Diyarbakir. Sumptuous and magnificent architecture.You must see this place.",Buyuk Han,Review 553 Similarity,0.4,Review 120 Similarity,0
50,Very nice small plaza/courtyard in North Nicosia. I believe it used to be an old monastery? The cells are now used to display handmade crafts and definitely worth browsing. The handmade jewellery is great and some lovely cotton summer dresses and hats perfect for holiday! You can have a coffee/juice/beer in the open courtyard along with some very tasty local dishes. Not supreme dining but just what you need for a short snack/rest from browsing.,Buyuk Han,Review 576 Similarity,0.4,Review 121 Similarity,0
50,"You will find the Buyuk Han through a small market street on the lane leading to the old Nicosia cathedral which now after the war has become a mosque, turn left half way down and you enter another world, even on a hot day in the upper 30's the place cools you down. Take the stairs to the upper floor small shopping area and see all the local hand made crafts, it really is like visiting the Middle East,",Buyuk Han,Review 266 Similarity,0.365148372,Review 130 Similarity,0
50,"Nicosia, divided city. Though the differences between ""south"" and ""north"" in this city are not big, there is a slightly different feeling on either side. Buyuk Han is part of the ""northern"" feeling. Quiet place, lots of small entrepreneurs, arts & crafts and food & drinks, but mostly a monument worth walking around in.",Buyuk Han,Review 386 Similarity,0.365148372,Review 136 Similarity,0
40,It is a good alternative for visiting in Nicosia. There are some old gift stores there. You can feel in past yourself at Buyuk Han.,Buyuk Han,Review 475 Similarity,0.365148372,Review 140 Similarity,0
50,"Buyuk Han, or Great Inn is situated in Turkish Nicosia, and is the largest caravanserai in Cyprus. It was built under Muzaffer Pasha in 1572.Now it's very good preserved.There are a large courtyard; in the middle of this courtyard is a mosque, with a fountain.There are a lot of workshops of a real Art Center.",Buyuk Han,Review 65 Similarity,0.338061702,Review 148 Similarity,0
40,"I was staying on the other side but went there for breakfast and coffee. It was good to see what the town was like... Buyuk Han itself was popular with tourists, and just after we ordered our breakfast, a big group of school children turned up and a chaos pursued... all in a good spirit. We had some sort of flat grilled bread with filling with tea. It feels like a dream now.",Buyuk Han,Review 204 Similarity,0.338061702,Review 151 Similarity,0
50,"Beautiful place, a little peace of heaven.Great place to learn, walk, drink turkish coffee or eat (I was so sorry I ate minutes before, everything looked delicious)Must see!",Buyuk Han,Review 633 Similarity,0.338061702,Review 157 Similarity,0
50,"Buyuk Han is a beautiful cultured oasis in the middle of an otherwise fairly shabby Nicosia. It is an excellently preserved and converted Ottoman caravanserai, now with smart craft outlets (admittedly more expensive than the rest of Nicosia). A great place to browse, if not to buy.A great restaurant in Buyuk Han, Sedirhan, serves authentic Turkish Cypriot meals at very reasonable prices - a great place to admire the view and people watch!",Buyuk Han,Review 608 Similarity,0.321287732,Review 160 Similarity,0
50,This is a small enclosed square on the Turkish side of the border in Nicosia. You can sit and have a meal or drinks in the small restaurant or just browse at the stalls selling craft goods .,Buyuk Han,Review 27 Similarity,0.316227766,Review 162 Similarity,0
40,Bring Turkish Lira.. dont use Euro as it can be difficult to get change or you will find the item more expensive.Good photo opportunities here and many of the market stall sell handmade items at very reasonable prices. avoid the tourist tack and go for handmade lace or crochet pieces,Buyuk Han,Review 55 Similarity,0.316227766,Review 163 Similarity,0
40,"The place is interesting to see, very close to the border. Inside there are lots of handicrafts and a few restaurants to stay.",Buyuk Han,Review 71 Similarity,0.316227766,Review 165 Similarity,0
50,Great place to snap-up some artisan bargains .. some lovely clothes and jewellery here plus several small and excellent eateries,Buyuk Han,Review 76 Similarity,0.316227766,Review 166 Similarity,0
40,This is worth the visit simply to understand how communities functioned in the past if you are willing to see beyond all the cheap crafts that are there now.,Buyuk Han,Review 128 Similarity,0.316227766,Review 168 Similarity,0
50,Love this old place beer is always ice cold people friendly and you can pick up real local crafted items to take back. Reasonable prices to.,Buyuk Han,Review 140 Similarity,0.316227766,Review 169 Similarity,0
