r_points,r_text,place,,
50,have been there with friends for diner all the dishes were very good and the prices were reasonable will go there again,Syrian Arab Friendship Club,Review 61 Similarity,0.19245009
30,"Used to love this place and was a very regular customer but stopped going after watching standards drop. After a year-long break I ordered a take-away tonight. The shish taouk was well over-cooked (burned to black in places), and the tabbouleh salad was swimming in oil. The bread was stone cold and tasted like it came out of the oven hours earlier.On tonight's experience I will have to find another Syrian/Lebanese restaurant for my ""fix"" or just stick to traditional Cypriot kebab which is both cheaper and more consistent.",Syrian Arab Friendship Club,Review 69 Similarity,0.19245009
50,Excellent mezze and beautiful ambiance. Too hot however due to high temperature heaters.Good selection of mezze plates with lots of dips salads and tender meats. Beautiful. Expect 15-20€ per person for full mezze and a drink (or two).Original Syrian cuisine with bread made on site in traditional wood stove.,Syrian Arab Friendship Club,Review 93 Similarity,0.19245009
50,Very good stuffed wine leaves and humus with grilled lamb as starter. Grilled lamb and bread as main course. Cyprian coffee and Syrian sweets were offered for free. Water is complementary. Excellent value for 18 EUR.,Syrian Arab Friendship Club,Review 209 Similarity,0.19245009
50,"Best Syrian food in town, try the Syrian meze and definitely ask for desert. Average prices. Typical Syrian decoration.",Syrian Arab Friendship Club,Review 254 Similarity,0.19245009
50,"Have visited various times. Salads and dips are always very fresh, the falafel is to die for and the bar-b-qued meats are juicy and well cooked. Service is quick, friendly and prices are very reasonable. It's a no brainer...",Syrian Arab Friendship Club,Review 355 Similarity,0.19245009
50,There is no question what to order it must be the meze. We only ate 80 % of the meal as we were stuffed but it was by far our Favorite meal in Cyprus.No problem getting a table mid week but book if you try on a weekend. Very fast service and helpful staff.,Syrian Arab Friendship Club,Review 439 Similarity,0.19245009
40,Excellent salads and starters followed by delicious kebabs. Fresh bread is good too. Choose a red wine which will be chilled. Try to sit outside in the summer.,Syrian Arab Friendship Club,Review 501 Similarity,0.19245009
40,"its nice,clean,friendly.Not much variety.SImple but good",Syrian Arab Friendship Club,Review 519 Similarity,0.19245009
40,"I had read a review about this restaurant, ""not to miss if in Nicosia"". And they were right, it was excellent. The menu is extensive, and unless you are familar with the cuisine some help from the waiter might be required. Very helpful waiters they were. Marvellous bread baked on the premises. And a good selection of Middle Eastern wines. We had an excellent white wine from the Lebanon.",Syrian Arab Friendship Club,Review 497 Similarity,0.188982237
40,Was nearby the hotel and was recommended by the staff thereGood Middle Eastern foodSet Menus most value as they bring out lots of dips with flat breads and then let a lot of meat especially lamb kebabs etc.Atmosphere was nice and staff was friendly but the service was a bit slowRecommend,Syrian Arab Friendship Club,Review 112 Similarity,0.176776695
50,We went there we orded meze it was alot of dips 2salads and taste mix grill friendly service nice place also we tried the syrian ice cream that is hand made very tasty one of the best rrsturants in nicosia,Syrian Arab Friendship Club,Review 467 Similarity,0.176776695
50,"Past experience has shown that the Syrian Arab friendship club at 17 Queen Amalia’s Street in Nicosia is a first class restaurant, offering really delicious Syrian dishes. Hence, it was our first choice for a family Sunday lunch.The place was decorated in a nice, restraint Arabic way and was very clean. The atmosphere was very tranquil being conducive to a relaxed meal.We booked a table – a wise move given the popularity of the place – for three, three days in advance; the booking was a hassle-free process.We ordered Kebab Kafta, Shish Tawouk and Shukaf, plus Fattoush (traditional Syrian salad topped with crunchy pita bread and pomegranate dressing). All the dishes were delicious: nicely cooked, very well presented and very tasty; what is more the quantity was enough to fill even the biggest stomach!After the meal we were served a variety of sweets that were a treat from the vendor.Furthermore, service was excellent and the prices very affordable.We truly look forward to having a meal at the Syrian Arab friendship club again and again!",Syrian Arab Friendship Club,Review 104 Similarity,0.166666667
40,"Huge terrace , with lot of threes around.Restaurant outside entry fantastic like antiques replicas and they have a full menu for all type of appetite..will experience it again..",Syrian Arab Friendship Club,Review 107 Similarity,0.166666667
40,"This was our first time at a Syrian restaurant and despite the inexperience with the specialties our meal couldn't be better. The servers were very kind and attentive, the place took us to an Arabian scene. We recommend stopping by this place for a Syrian gourmet experience ;)",Syrian Arab Friendship Club,Review 289 Similarity,0.166666667
50,"Definitely a place to go and enjoy the relaxed experience of an Arabic mezze with a group of friends, Sunday lunch with family, a romantic tete-a-tete or with work colleagues.",Syrian Arab Friendship Club,Review 306 Similarity,0.166666667
40,Very nice and different tastes. Excellent service and friently staff. The only negative is the price. 18 euro per person for Syrian meze and 4 euro for the desert is extremely expensive.,Syrian Arab Friendship Club,Review 42 Similarity,0.136082763
50,The restaurant is just outside the centre of Nicosia/walled city. But the detour is well worth the effort. We enjoyed the most wonderful meze with both cold and hot dishes. We ordered meze for three between four people and it was more than sufficient. There were some different dishes which we had not experienced before. We sat outside in a covered terrace which added to the experience. The service was wonderful as we were never hassled and the waiter seemed to know when to come to the table. A wonderful way to finish off a day visiting all the sights of Nicosia.,Syrian Arab Friendship Club,Review 388 Similarity,0.133630621
50,"The Syrian Arab friendship club at 17 Queen Amalia’s Street in Nicosia is a first class restaurant offering delicious Syrian dishes. The place is decorated in a nice, restraint Arabic way and is very clean. The atmosphere is very tranquil being conducive to a relaxing meal.We booked a table – a wise move given the popularity of the Syrian Arab friendship club – for four, two days in advance; the booking was a hassle-free process.We all ordered Mixed Grill (kebab, shish tawouk & shukaf) and Fattoush (traditional Syrian salad topped with crunchy pita bread and pomegranate dressing). Both dishes were first class: nicely cooked, very well presented and very tasty; what is more the quantity was enough to fill even the biggest stomach!Furthermore, service was excellent and the prices very affordable.We truly look forward to having dinner at the Syrian Arab friendship club again!",Syrian Arab Friendship Club,Review 369 Similarity,0.133440128
50,I try to visit here every time I am in Nicosia. I have a sentimental attachment to the restaurant and am never disappointed.,Syrian Arab Friendship Club,Review 31 Similarity,0.11785113
50,"The base in right together with services.Place and decor and the outcome is right for serving the speciality dishes of this culture.Start with the variety of salads and vegetables,falafel,chicken kebab,shishkebab with the envormental of music and belly dance",Syrian Arab Friendship Club,Review 57 Similarity,0.11785113
50,As a vegetarian it's so nice to go to a restaurant and find so many non-meat options that taste AMAZING!! visiting again this friday!!,Syrian Arab Friendship Club,Review 331 Similarity,0.11785113
40,Tourist season was nearly ower and the place was wery guiet on sunday evening. We had meze and on old man did not remember that only young ones can eat it all. But we did! Worth of every cent!,Syrian Arab Friendship Club,Review 335 Similarity,0.11785113
30,"has a traditional Middle East decor the place is nice to visit with friends and share mezze which is many dishes of salad,halloumi, meat ,kebabs etc and all share",Syrian Arab Friendship Club,Review 159 Similarity,0.096225045
40,"we had an early dinner according to Cypriot standards, around 19.00 and the restaurant was almost empty but it started filling up later on. we tried the meze for 2, everything was delicious, i especially enjoyed the hummus and the salads.",Syrian Arab Friendship Club,Review 172 Similarity,0.096225045
40,"I've never try the Syrian cuisine in Cyprus, expect when i visited Syria, so my first visit in this restaurant surprise me positively...A lot of dishes to choose from (meat and vegeteranian) and reasonable prices. Try their kebab for sure!!! The waiters are very polite and help us a lot with the menu. Recommended",Syrian Arab Friendship Club,Review 59 Similarity,0.083333333
50,"We went on a Sunday night and had a fantastic meal. We had read the meze was for a minimum of 2 people ( we get it because of the work involved) but we are light eaters and these meals are huge. We saw it served to the couple next to us and they loved it but only ate a third. So we ordered one grilled chicken, humas, and the spicy red dip. So let me say the pita bread is the best I have ever tasted. I will be dreaming about it for years to come! The humas was outstanding and so was the spicy red dip( it had pomegranates but I cannot remember the name. The house wine was reasonable and enjoyable, the staff attentive and it is our best meal yet. There is a reason this restaurant is rated so high and I wish we had more opportunities to dine here. The ambiance was nice too!",Syrian Arab Friendship Club,Review 65 Similarity,0.083333333
50,It took us a while to locate the restaurant but well worth the treck. The menu offered a number of dishes to choose from but we opted for a Meze platter wanting to sample a little bit of everything. It was absolutely delicious! We will definitely be coming back...with a booking reservation.,Syrian Arab Friendship Club,Review 189 Similarity,0.083333333
50,"Syrian Arab friendship club is always our first choice when we want something relaxing and calm, either when with girls company or even in couples. Is so friendly and certainly has very tasteful and refreshing meals. The keyword to this restaurant is ""balance"" of taste, of clients and of prices.",Syrian Arab Friendship Club,Review 460 Similarity,0.083333333
40,"I have been many times to the SAFC and I think their vegetarian meze is wonderful. My visitors always enjoy everything from meze to kebabs and I will likely continue to go there. However, the atmosphere could be so much better with very basic tweaks!! Turn the lights down!! It's like a cafeteria in there. A little ambiance lighting would go a long way.Order the walnut and pomegranate dip -- it is to die for! But avoid the dolmas/stuffed grape leaves. They are always soggy and flavorless, and I've given up ordering them.",Syrian Arab Friendship Club,Review 210 Similarity,0.074535599
50,"Our Segway guide, Andros, recommended that we go to this restaurant for dinner. We were not disappointed. There was a wide choice of tasty dishes, from dips and salads to grilled dishes. There was plenty of choice for both meat eaters and vegetarians. They also serve alcohol. Oh and there is both a car park and on street parking.",Syrian Arab Friendship Club,Review 3 Similarity,0.068041382
50,"I have visited this restaurant several times with family and friends, and also have used it’s takeaway services. It offers very tasty Syrian dishes (big variety of entries, delicious mains based on marinated chicken, kebab, etc) at an affordable price permitting frequent visiting with family and friends. The environment also has improved. Stable value for dining in Nicosia.",Syrian Arab Friendship Club,Review 19 Similarity,0.068041382
50,Been here many times and thoroughly enjoyed every meal. The mezze is delicious and offers a nice array of dishes in generous portions. The atmosphere is eclectic and fun and the staff is friendly. I recommend SAFC without hesitation.,Syrian Arab Friendship Club,Review 375 Similarity,0.068041382
40,Have been visiting the place for nearly 15 years.It is situated in a quiet area of Nicosia.It offers a variety of kebab and mix grill as well as excellent salads and delicious sweets.The environment is like a garden and it smells like Near East.Friendly staff.Prices appr.20 euro pp for full meze.,Syrian Arab Friendship Club,Review 295 Similarity,0.058925565
50,"My husband and I celebrated my birthday here last night and it was delicious. We regularly make the rounds of Arab restaurants in Nicosia, and this one is still the all around best. (There is one other that has better Fatoush, but everything else in the full meze is better here.",Syrian Arab Friendship Club,Review 5 Similarity,0
50,"From the time you step in, there is a warm welcome. Everybody is helpful and friendly. The menu is authentic with a selection of the most popular dishes.The meal was excellent and delicious. Just one friendly note. The wine list could be better with some more choices",Syrian Arab Friendship Club,Review 10 Similarity,0
40,"Clean.Can get overcrowded.Can get too hot, both in the summer and in the winter!Pleasant environment.Based on the mixed/meze menu:Appetisers and spreads are authentic, fresh, expertly prepared and they taste amazing.The two salads are cumulative summaries of more; lettuce salad works, parsley salad is simply out of this world.Grilled meats are uncomplicated but greatly done; skewered marinared chicken and lamb and koftaOverpriced to expensive",Syrian Arab Friendship Club,Review 17 Similarity,0
50,A sense of home 😍 Very nice staff and they serve you ❤️ With a smile 😊 I loved the juice 🥤 and the fruits 🍉 😍😍😍😍😍 Love to visit once more ❤️❤️❤️,Syrian Arab Friendship Club,Review 25 Similarity,0
20,"We were waiting one hour in order to bring us our order! Also, we order drinks and desert and they never brought them but they included them in the bill.",Syrian Arab Friendship Club,Review 40 Similarity,0
40,"Have visited many times throughout the years, always maintains a relatively high standard, nowadays the traditional meze has become a bit too standardized, there is lack of enthusiasm and the desert (mahalebia) was definitely not up to par. My humble suggestion to management is to become a bit more eager, to step in with a new dish perhaps...",Syrian Arab Friendship Club,Review 115 Similarity,0
10,"In the quest of halal resturant, we opted for Syrain Arab friendship club. We ordered lamb kababs and marinated chicken boneless.Our ordered arrived and I reached for kababs. And when i tried the kabab right in the middle of it I spotted a FLY.It was there, grilled with the kabab i guess.We called the waiter, astonished as he was, he tried to give justification and took the plate away.We called for bill and went away.",Syrian Arab Friendship Club,Review 118 Similarity,0
40,"Authentic tastes.Extensive spread of optionsA bit too hot during the summer monthsI would appreciate a menu option of meze with half the currently offered appetizers, one salad instead of two and 25% more mains (meats)CleanAmbience could have been betterSpace looks like it was put together in a hasteVery limited parking spaces",Syrian Arab Friendship Club,Review 132 Similarity,0
50,"Authentic delicious Syrian Cuisine at its best,an amazing array of dishes to tantalise your tastebuds and the fresh deserts are to die for, my favourite was the Mahalebi with rose syrup",Syrian Arab Friendship Club,Review 134 Similarity,0
50,We visited here twice on our holidays and enjoyed the vegetarian mezzas. Very friendly staff and to quality ingredients. Highly recommended.,Syrian Arab Friendship Club,Review 155 Similarity,0
40,First time here and we would go back. It is the fairly traditional middle eastern fair with fresh herb salads and grilled meats.We did not realise it but smoking was allowed which was a bit strange so when the bloke on the next table lit up a cigar everyone got a whiff.,Syrian Arab Friendship Club,Review 168 Similarity,0
50,"The salads and falafel are the reason we keep coming back, the Chicken and Lamb kebab on skewers are always tasty, but often we have a vegetarian meal with salads, dips, falafel and the excellent freshly baked bread.",Syrian Arab Friendship Club,Review 173 Similarity,0
50,A pseudo-authentic feel of Middle Eastern culture in Cyprus. The meze spread is diverse and friendly for meat lover and veggies alike.,Syrian Arab Friendship Club,Review 178 Similarity,0
50,Best of its kind in Cyprus. Highly recomended to eat meze. Salad quality is amazing and all the meets are delicious,Syrian Arab Friendship Club,Review 190 Similarity,0
50,We ordered ala carte and loved every dish. Very friendly staff. I would certainly go back. Incredible.,Syrian Arab Friendship Club,Review 195 Similarity,0
50,Really liked having so many dishes at the table tasting everything at a reasonable price. Nice ambient with music and surroundings.,Syrian Arab Friendship Club,Review 196 Similarity,0
50,"We go all the time!!! The quality and the value for money you get it s the best in town. Salads are fresh and tasty, the chicken taouk excellent and all bbq meats are excellent. Bread is freshly baked on the spot. Strongly recommended!!? Fridays and sats they gave belly dancers performing. Do try their deserts and ice cream and have their white coffee !!!",Syrian Arab Friendship Club,Review 216 Similarity,0
50,"Big variety of Middle East dishes including salads and grilled meat ,well cooked and presented well priced.",Syrian Arab Friendship Club,Review 226 Similarity,0
50,"Sit, relax, eat, have a shisha and eat your mahalepia. A touch of deferense in nicosia. A pkace that brings memmories to those who love the deferend.",Syrian Arab Friendship Club,Review 231 Similarity,0
20,"As a vegetarian there was nothing except the fatoush salad ( which was greek salad with pitta bread, no spices no Lebanese/ Syrian taste) and aubergines. The dips were poor and tasteless. Disappointed",Syrian Arab Friendship Club,Review 235 Similarity,0
50,"Always fresh meat, very friendly and hospitable approach by all staff! Delicious and a variety of Syrian cousine dishes available! Highly recommended!",Syrian Arab Friendship Club,Review 250 Similarity,0
40,"An amazing array of vegetarian dips, dishes and salads along with various kebabs that melt in your mouth, complimented by genuine pitta bread, made right there. The feast is completed with Mahallepi, Baklava and Syrian coffee. Very friendly staff in a traditional environment, topped on Saturday nights with a live belly dancer. One of our favorite restaurants for Sunday lunch as well.They lost the fifth star because the prices went up a little bit lately, however the overall pricing is still quite descent. With moderate drinking expect to pay around 20 Euros per person.",Syrian Arab Friendship Club,Review 252 Similarity,0
50,"Must have - muhamarah, fallafel and hummus for appetizers, chicken farrouz mashwi, chicken shish taouk for main and tabouli salad.",Syrian Arab Friendship Club,Review 307 Similarity,0
50,The subject says it all+ bread is made fresh on siteThe dips are beautiful but the meze isn't all there is if you know what's up you can get into the menu and actually tap into some beautiful delicacies// I see people that go In Regularly and they know the menu and all its gems,Syrian Arab Friendship Club,Review 310 Similarity,0
20,I have read many reviews and decided to give it a try.i ordered meze for 2 and the whole table was full woth salads and dips and when the meat came was just a piece of each.i have to admit that the tastes on the meat was very tasty and fresh,Syrian Arab Friendship Club,Review 332 Similarity,0
50,"We had the meze and it was a delicious feast, especially enjoyed the Mouhamarra! The chaps serving were very friendly and it was well worth the walk from the old town",Syrian Arab Friendship Club,Review 340 Similarity,0
50,A meal for the whole family( 6 people) before the university students went back to their respective countries,Syrian Arab Friendship Club,Review 409 Similarity,0
50,"for around 30 euro, we ordered the mix kofta grill, Hommos, Kebba, taboula salat and coca cola and it was yummmmmmy. the waiter is so nice. DON'T MISS IT",Syrian Arab Friendship Club,Review 428 Similarity,0
50,"Lovely flatbreads cooked in front of you to dip into various mezes. Particularly love the pomegranate dip. Pretty courtyard with fountain, little oasis in the city.",Syrian Arab Friendship Club,Review 464 Similarity,0
50,I went with my family on Sunday to try syrian meze and desserts. I got excited with the big variety of cold and hot appetizers. i really liked syrian mahalepi with pistachios. The environment was pleasant and staff was very helpful and with a smile on face. You have to go there if you want to eat authentic syrian cuisine as the chefs are syrian!!!!,Syrian Arab Friendship Club,Review 482 Similarity,0
40,"Mezze seems to go on for ever and includes many delicious items. Staff are attentive and the location, enabling outdoor eating, is evocative of balmy evenings in the Levant.",Syrian Arab Friendship Club,Review 495 Similarity,0
40,"In the embassy district, with a large outdoor garden. Parking can be hard to find but worth the walk. Phone ahead.",Syrian Arab Friendship Club,Review 503 Similarity,0
40,Nice garden to sit in during the summer and you can enjoy a nice meze with all the main traditional dishes. Lot of dips and salads are included.,Syrian Arab Friendship Club,Review 505 Similarity,0
40,one of the least restaurants that serves pork free dishes. I love their tasty traditional Syrian recipes. The environment is very oriental and cozy . don't forget to order the nargile-smoke after the dessert!,Syrian Arab Friendship Club,Review 507 Similarity,0
10,"The meze menu includes some dips and salads that look like they were bought from the supermarket. This is 95% of the whole meze menu with a few kebabs brought afterwards.A couple of beers, one desert and a shared nargile afterwards the bill came at 35 euro per person!!!For 35 euro in Nicosia you can eat at best restaurants and tavernas!",Syrian Arab Friendship Club,Review 517 Similarity,0
