r_points,r_text,place,,,,
40,"If you expect something fancy we will be disappointed. But the hotel is really cheap in comparison to the competition and the rooms are OK; clean with the necessary furniture and services. Breakfast can be improved but in the pros is the 24 h free refreshments, coffee, tea. Highly recommended",Asty Hotel,Review 36 Similarity,0.45732956,Review 69 Similarity,0.243332132
50,"I have a Cyprus family now. I can not express enough of how this hotel makes you feel welcomed and appreciated. The staff is unsurpassed and the hotel fits like an old pair of jeans. It is clean and warm. The hotel was built in the seventies, of which, coupled with the service will wisp you back when people mattered and comfort was Paramount. The breakfast is complete and suptuous. I was there with my family and we got to select our rooms and traveling with a 10 month old infant, they instantly brought a baby bed to complement our spacious room. We will return to Asty to see our new family members and relish in the warmth of their generousity and warmth. I suggest you do the same!",Asty Hotel,Review 10 Similarity,0.277218497,Review 239 Similarity,0.243332132
50,"Hotel is based in charming residential area, about 20 min on foot from the Ledra street. As long as you are not looking for sunny beaches, Nicosia is the greatest spot on the island. And Asty Hotel is a good addition. Interior of the hotel is not very fancy, but still quite pleasant. Spacious lounge, dining room and library room on the ground floor. Tourist materials like maps and folders are available. Also good selection of daily papers.RoomsFirst impression might be that they are worn down, however everything works perfectly fine and remains in good condition. My spacious room had TV, fridge, AC, phone, small desk. Apart from that, it was very clean. Room is more than satisfactory, as long as you are not used to top class chain hotels.FoodBreakfast is served from 6.30 till 10.30. I would say it is “continental extra” breakfast. Fair selection of bread, ham, cheese, yoghurt, vegetables. Overwhelming selection of fruits, sweets (also home-made), muesli and eggs. Huge range of juices and coffee available. Quality of everything is proper. Apart from that, the breakfast room stays open 24/7 with all the drinks and some snacks available. This is very convenient and not typical even for family run hotels.Other facilities and highlightsFree shuttle – within 2 nights I have spent at the hotel, I have used it 4 times, including picking me up from the place where Larnaca Airport bus terminates, which is not very close to the hotel. I have never been denied this service and a car has been always available on stand-by. Brilliant.Early check in – I got a room as early as at 10 am. Truly nice.Roof terrace, bike rental (I didn’t use), gym (I didn’t use).The only Asty’s drawbacks are a bit ageing facilities, but this hotel is still an awesome place of great atmosphere with very helpful, polite and friendly staff. Within this price category I have never seen any better option, not only in Cyprus, but also round the Europe. I give the highest notes.Regards,Michal",Asty Hotel,Review 289 Similarity,0.409278867,Review 120 Similarity,0.240613252
50,"Simply the My Hotel Choice in Nicosia. Came back to it due to a school reunion. The hotel is located in a peaceful area in Nicosia. The staff members are really one of the best around. Always happy, friendly and sociable with their customers. Anything you may ever need, the staff are always available to assist you and to help you. They know I will always check in to the Asty on every visit I make to Cyprus. With a gym located underground and a mini gold course located on the roof, and bicycles available for anyone who wishes to ride around the city. it really is a great place to stay in. Always my selected choice...",Asty Hotel,Review 121 Similarity,0.396059017,Review 142 Similarity,0.239182437
40,"B&B with an en-suite WC/shower for 43 Euros per day (in January) for two people sharing a room, with complimentary tea, coffee and juices, among other things without limit, is incredible value. Most of the staff were friendly, but one man at one reception one evening was grumpy. The accommodation is simple, and it is reasonably comfortable and clean. The en-suite bathroom in room 213 desperately needs a make over, as the fittings are old, and the walls and floors not very pleasant. It is definitely budget, rather than luxury, accommodation, but there is a kettle in the room, and you can take up what you wish to make from the dining room downstairs. Only polystyrene cup are provided in the bedroom, but there is nothing to stop you taking up cups or glasses from the dining area downstairs. Face flannels are not provided. We asked for a room with en-suite bathtub, and had an email saying that this should be possible. Although we had an en-suite bathtub, no plug was provided, and reception would not provide one (apparently to save water, but as the other two hotels we stayed at in Cyprus with a bathtub had a plug, we found this to be a weak excuse). We found ways to block the plug hole, and had a bath anyway! Breakfast was satisfactory, but nothing special. The 'hot' food was tepid, as there were no lids to the receptacles they were kept in. The free wi-fi was very slow at times, making it next to useless at these times. The other main drawback was that the hotel is a 25 minute walk from the town centre, and situated in any area with few restaurants and no bars. The hotel does provide transport to the town centre, which can be useful, but is not ideal. Free car parking is provided. The staff who clean the rooms are heavy smokers, and leave the non smoking rooms smelling of tobacco.",Asty Hotel,Review 132 Similarity,0.496956188,Review 17 Similarity,0.238939076
50,"This hotel treats visitors as very welcome guests.The hotel itself is smart and clean having clearly benefitted from on going investment year on year.Staff and owners are polite, helpful, and generous to a fault, for example there is an all day breakfast buffet to dip into whenever you feel like it, a shuttle bus is available if the short walk into town is too far( less than 2k), otherwise bikes are available.Add in free wifi and a commitment to ensuring you get the most from your stay in Nicosia.Truly a pleasure!Peter & Marlene, UK",Asty Hotel,Review 356 Similarity,0.486512773,Review 31 Similarity,0.236939551
50,Very cosy family hotel to stay in Nicosia. Very tidy and air-conditioned rooms. Friendly and helpful personnel. Superb and rich breakfast. Two free transports a day within Nicosia. Very good value for money.,Asty Hotel,Review 16 Similarity,0.442807443,Review 83 Similarity,0.236939551
50,This family-run hotel is super price/value option - you will get 5-star services for 2-star price. Friendly and helpful staff is always ready to help and answer your questions. There is also a free transfer service for hotel guests. Highly recommended!,Asty Hotel,Review 164 Similarity,0.442807443,Review 86 Similarity,0.236939551
50,"The location is good due to the excellent drop off and pick up service which means the city centre is easily reached. The rooms are spacious and spotlessly clean Breakfast is good and the freshly cooked eggs a real bonus. The complimentary snacks and drinks available through the day and evening were really appreciated. The ability to bring a take away back and have in the dining room means that visitors flexibility throughout their stay. We had read the reviews befoore we booked and can definitely agree with all of them. If staying in Nicosia, why stay anywhere else especially for the price charged it is excellent value.",Asty Hotel,Review 96 Similarity,0.453742606,Review 74 Similarity,0.234146453
40,Stayed here during my visit to Nicosia back in March and it was nothing but great. So glad I decided to stay local and not at one the big name hotels. This hotel provides everything that you need to be comfy and have an enjoyable stay. The hotel offers an inclusive breakfast for guests and the owners and staff are very friendly and helpful. The shuttle service is really handy to get to the main transit stations if you don't feel like walking. I'd definitely stay here again - it's close enough to everything and be sure to make use of the bikes they have available for guests!,Asty Hotel,Review 149 Similarity,0.411596604,Review 119 Similarity,0.234146453
50,"A group of us attending a conference stayed at Hotel Asty in September and I have been inspired to write my first ever trip advisor review because I simply have to say how wonderful it was. All the staff are delightful and so very very generous - free transport everywhere in the mini bus, a coffee lounge open 24 hours with free refreshments and a free and delicious bbq were just some of the many examples of the best hospitality I have ever experienced. We were treated like family and it became a home away from home. We had such a wonderful stay - thank you and hope to return for another visit in the future. Thank you once again Hotel Asty !",Asty Hotel,Review 302 Similarity,0.470870956,Review 58 Similarity,0.229415734
50,The hotel is excellent and the staff is very helpful. Check in was perfect and the rooms are nice and clean. The breakfast was perfect with a variety of choices and also they can prepare your eggs fresh as you like it. Great hospitality from all the staff of the hotel. Definitely i will book again!!!,Asty Hotel,Review 19 Similarity,0.34299717,Review 193 Similarity,0.229415734
50,"I am in the Asty hotel right now as I write this review. I have stayed here before in 2012 and 2014. This is a proper family run business, the owner Michael can be seen around the hotel every day. If you need anything you just ask and it is there for you. The restaurant is great, they serve breakfast every morning and if you feel hungry at any other time during the day you can go into the dining room and help your self to any food and drinks and any items from the fridge. I would recommen this hotel 100% to anyone who wants to be within a 5 minute drive of the centre of the old city of Nicosia. Michael and his staff are wonderful and very accommodating. If you want an excellent hotel experience then I would urge you to book into Asty hotel.",Asty Hotel,Review 62 Similarity,0.40824829,Review 121 Similarity,0.22710999
50,"Have just returned home following our 3rd visit this year to the Asty Hotel.We come to Nicosia for medical treatment, and I have to say that staying at the Asty makes what might otherwise be an anxious time into a very pleasant experience. I requested a quiet room as I would need to rest following treatment, this was sorted for me prior to arrival with no problem - we were allocated a room on the 4th floor at the back of the hotel, so was not disturbed by traffic noise during the day.The hotel is very clean & tidy throughout, and there is clearly an ongoing programme of improvements -  each time we visit something is new or has been updated.The rooms are spacious, and our bed was very comfortable with new 'memory foam' type mattress.  The bathroom fixtures are relatively new as well, with a good quality shower.  The room has a large flat screen TV - I brought a portable DVD player with me & some DVDs to watch whilst I was resting in the room.  There is also a full-size fridge, aircon, safe, hairdryer, ironing board, tea & coffee making facilities, & free wifi throughout the hotel.As other people have mentioned, you can help yourself to drinks & snacks in the dining room at any time, there are free bikes, gym, games room, mini golf on the roof, free-to-use computers, a spacious lounge. The free shuttle service took us into the town centre & also to our clinic when needed.All the staff are really friendly, helpful, and efficient.  Anything you ask seems to be no problem at all.What is offered here goes above & beyond what you might expect given the very reasonable rates.  Thank you to all at the Asty, you should be very proud of yourselves.Jenny & Paul",Asty Hotel,Review 299 Similarity,0.495073771,Review 22 Similarity,0.224960635
30,"We stayed at this hotel because it is pet friendly. The common areas of the hotel are vey good and clean. Pets are also allowed on common areas. Staff and owners were very friendly and willing to help. Thr room was a bit dissapointing, we stayed at 1st floor and the room had a bad smell and the furniture were very old. I believe that with a renovation in rooms this hotel can be much better.",Asty Hotel,Review 135 Similarity,0.369970037,Review 163 Similarity,0.224960635
50,"Our experience at the Asty hotel was wonderful!!We were treated as family members and felt our every need was met with respectand a great deal of courtesy. Mike Antoniades, the co owner of the Asty, was always available and timely with a smile and pleasant conversation.My family and I enjoyed the large breakfast we received each morning, the bike rides through the neighborhood, swimming at the community pool, shops and dining all just a few blocks away.The crown jewel of the Asty is the recreation facilities found in the basement. Ping pong, pool, exercise equipment, and games.There was so much to do we could hardly fit it into one week.Thanks again Mike and we would recommend the Asty to all of our friends in the future.Thanks. Jeff Berger",Asty Hotel,Review 340 Similarity,0.132019672,Review 295 Similarity,0.224960635
50,"The Asty Hotel is the epitome of a friendly, family run hotel that goes that extra mile for their guests. It is clean, well equipped and Has everything you could need to make your stay perfect. Staff are, and feel like, family. I really can't fault it or recommend it highly enough. Staying there and meeting them made my trip.",Asty Hotel,Review 307 Similarity,0.332756132,Review 201 Similarity,0.222565954
50,A 2 night break from paphos for the sights. Wonderful service all the time and very helpful with suggestions and directions. Ring them when you get near as its hard to find . Had a great room (the colour room on the 5th floor) Breakfast was self service with eggs if you ordered them.Do walk down towards town and eat at the syrian friendship restaurant 5 mins turn right after the health centre. Use the free shuttle bus they will take you into town.Do cross over into the north as its a great day out. Good free WiFi.,Asty Hotel,Review 218 Similarity,0.431228773,Review 97 Similarity,0.220755393
40,"I was in Nicosia for a short period of time, 2 nights, and I choose Asty hotel by some recommendation from friend. This is really good option. Family run hotel, with such as nice and friendly atmposhere which is amazing. Prices are ok. During the 24h in dining room you can use some drinks, fruits etc for refreshments free of charge. You will not make mistake if you come to Asty hotel.",Asty Hotel,Review 255 Similarity,0.363054099,Review 175 Similarity,0.220755393
50,"I recently returned home to the USA after a 3 wk. visit in Nicosia,Cyprus. this was my 2nd visit within 4 yrs.. my 1st visit to Nicosia was for 5 wks. on both of my trips to Nicosia I was very fortunate to stay at the Asty Hotel. the Asty Hotel has it all!. .reasonable rates,great accommodations,knowledgeable and friendly staff also very clean,great food,safe and a convenient location in Nicosia. what more could you want? if you like spending ""big bucks"" staying at a hotel that dosn't even know your name thats your choice! Mike,his family and staff always treat you as family during your stay. ps-dont be surprised if your invited to one of Mike's ""cook-out"" aftera soccer game,go hungry!",Asty Hotel,Review 398 Similarity,0.256718015,Review 255 Similarity,0.220588722
30,"Due to the great reviews on here decided to book the Asty for an overnight stay. We knew from the reviews to expect basic, and indeed it was. We didn't experience the warm welcome that others appear to have, maybe the guy behind the desk was having an off-day.The bed was so uncomfortable, a double but two single mattresses shoved together and about 6 inches off the floor. The bathroom on the surface was clean, not so good if you took a closer look. The shower curtain was stained brown probably just due to being very old. Our friend in the room next door had real difficulty getting her door to lock but had a comfortable bed so at least that was something.Breakfast was actually fairly decent until we saw the waiter smoking in the kitchen, maybe the done thing in Cyprus but not very hygienic.The Asty served a purpose however we would definitely pay the extra to stay elsewhere in future.",Asty Hotel,Review 105 Similarity,0.161690417,Review 288 Similarity,0.216295228
50,"If you want excellent service, staff with a smile or a place to just to relax and still being in the middle of the city's action, Asty hotel should be definitely your choice!!!Booked through booking.com a single room for two days on same day with check in. Greeted with a smile by a nice gentleman. I went to the room that had everything i needed and i was told that i could get any time 24/7 water coffee and fruit. He even suggested to make me something to eat if i didn't want to go out.Room had a refrigerator, lcd tv, airconditioning, coffee making facilities and coffee and tea. Complimentary water, toiletries, a shower, safe, a big bed etc.I did not have breakfast as i left early for work but i finished early and chose to lose my booking of another day, however the nice lady at the reception only charged me the night i stayed with no penalty on my reservation.I will definitely recommend!",Asty Hotel,Review 364 Similarity,0.423404899,Review 105 Similarity,0.214972309
50,"My family have stayed in this hotel recently, the staff are very helpful and friendly. premises are well maintained and very clean, rooms are very beatifully decorated. The breakfast was prepared immediately and delicious.It is situated conveniently and accessible to all other amenties. it is truly a family hotel and excellent value for your moneyHad a great time",Asty Hotel,Review 183 Similarity,0.31475579,Review 216 Similarity,0.210526316
50,"Basically, Asty hotel will be my only choice in Nicosia.Nicosia isn't big but public transport is bad, esp you need to go to the other side of the border.Impressively, Asty hotel arrange shuttle anytime to entertain every guest. Also, You can serve yourself with food and drink anytime in the kitchen. Staff is nice and i can feel that they serve every guest wholeheartedly.",Asty Hotel,Review 139 Similarity,0.275411316,Review 240 Similarity,0.210526316
40,"This was our second stay at this basic and good hotel in Nicosia. Once again no surprises...The location is good and close to the university.Clean rooms ,friendly service and good value for money.Good choice for a short stay in Nicosia.",Asty Hotel,Review 51 Similarity,0.369624662,Review 166 Similarity,0.209426954
50,"We stayed for a couple of nights in transit. When we arrived, we were met with a smile. We were shown where to obtain free refreshments and snacks. Our room was comfortable, if a bit eccentric, and spotlessly clean. All the freebies ! Shuttle into town - a fascinating place, nothing like I expected. Quiet, so good for sleeping. To be recommended, and preferable by far to a bland 'luxury' hotel. Thank you to all there, for your kindness and hospitality.",Asty Hotel,Review 279 Similarity,0.396059017,Review 145 Similarity,0.207514339
50,"If you have got nobody in Nicosia, don't worry! The manager and staff of this hotel will become your family members during your stay. They will even support you after you have checked out in order to travel to other cities in Cyprus. People at Asty are very kind, friendly and helpful. They offer you lots of free useful services there.",Asty Hotel,Review 310 Similarity,0.379628301,Review 157 Similarity,0.207514339
50,This is our second trip to Cyprus.A highlight of visiting this wonderful place is coming back to visit the AstyThe location the lovely environment the staff and Mr Michael make your stay extra specialWe were gifted the Executive SuiteNeed I say more!The complimentary full breakfast is always a treat as is the facility to be able to enjoy fruits desserts drinks during the day in the dining roomThere is a Shuttle Service into Ledra Street which makes getting around the Old Town so easy.Me Michael provided extra care kindly tome when I had a fall He has actually gifted me a set of crutches to help me in my journey home ! Thankyou so muchThe care and attention was more than 100 +++. Almost forgot to Thankyou fir the complimentary Banquet Lunch,Asty Hotel,Review 37 Similarity,0.297044263,Review 232 Similarity,0.207514339
40,"The hotel is out of the city center but provides a free transportation to the old city. Anyway it is just 25 min on foot. The room are well equipped, sufficintly large. The pillows are comfortable though in some rooms the mattresses are very hard and worn while in others they are very comfortable and sufficiently soft.The location is quite.Breakfast is excellent, while snacks and drinks are provided in the dining for free 24h a day.The downside: smoking smell in some corridors, from time to time penetrating the room, though no smoking is allowed in the rooms.",Asty Hotel,Review 94 Similarity,0.411764706,Review 115 Similarity,0.206021411
50,"I’m a student, and I went in Cyprus for Erasmus program, so I didn’t know anybody and any places, when I arrived in Asty hotel mr Michael and his staff help me in each way to feel confortable in the hotel. They brought me to the university 2 times, and I had a bicycle to move independently at any time, everything for free (the center is 10 minutes by bike).The second night they invited every guest for a bbc buffet, drinks included, and that dinner was very (very) good.The breakfast is rich and the guest are also welcome to drink coffee, thè or eat yogurt and cereals or cakes at any time in the dinning room 24H per day.They provided me several usefull staff, like a map of Nicosia, a turistic guide also in my languages , Italian ecc..Is very funny the mini golf on the roof!My room was clean big and I could turn on the ac for free any time. The staff is incredibly kind and friendly and they created a familiary atmosphere.It's a great value for money.",Asty Hotel,Review 375 Similarity,0.40457739,Review 124 Similarity,0.20519567
40,"We recently stayed overnight in this hotel because my wife has treatment at Nicosia Oncology Hospital. We have stayed in a few hotels in Nicosia for this reason, this hotel is head and shoulders above the others we have stayed at.We checked in and then we were shown the facilities, there is a dining -room where coffee, tea, hot chocolate, juice and fruit is totally free 24hrs a day. this is a really nice touch. The hotel also has free wi-fi throughout, it is a good strong signal as well. the hotel has a free shuttle bus to take you anywhere in the city, they also have bikes for hire at no charge. There is a good Taverna within ten minutes walk of the hotel, the food is good and the atmosphere also good. There is a Pharmacy next door and a bakery across the road. The hotel also does meals if you require it, cannot comment, as we did not use this service.The room we stayed in was excellent, large, clean and very airy. with a lovely balcony and good view over the city. The bathroom was also excellent and the shower provides a really good hot shower.The bed was large and very comfortable, room was quiet at night, we had a really good night's sleep.There is a good quality free breakfast each morning with a good variety of food, eggs, etc which are cooked to order.I would not hesitate to recommend this hotel to anyone staying in Nicosia, and all that for 45 Euro's, excellent value for money. Well done Michael, the owner.",Asty Hotel,Review 187 Similarity,0.509907219,Review 3 Similarity,0.202926926
40,"Spent one night there on the end of January. Customer Service was wonderful. Free 24/7 snack bar. Free bicycle. Free shuttle service for the city center- the owner actually gave me a ride on 7:30 AM to a place I had to be in. Amazing. The only drawback i can think of is the location, which is a bit far from the city center.",Asty Hotel,Review 244 Similarity,0.495073771,Review 21 Similarity,0.20025047
50,"The Asty Hotel is a very nice hotel, that is perfect for low budget travellers. It is about 25 minutes of walking away from the Nicosia City Centre, so if you don't mind walking or you're travelling by car, it will be the perfect choice. They did every favour I asked for, offered the breakfast the whole day and even have a shuttle bus that will take you wherever you need to go, to continue your travel.",Asty Hotel,Review 232 Similarity,0.504184173,Review 11 Similarity,0.198679854
50,Fantastic Value for money Hotel. Very clean. Staff helpful and the Shuttle Bus is an added Advantage.superb Breakfast and complimentary tea and coffee drinks available all day. Rooms large and comfortable. 2 star rating should be upgraded,Asty Hotel,Review 42 Similarity,0.442807443,Review 84 Similarity,0.198679854
50,"What a wonderful experience we had here. Close to the old city, breakfast in the morning, shuttles to where we needed to go. Staff at the ready to help us with whatever we needed. We enjoyed our stay here, all necessary amenities you need for a long trip. Shuttle came right to hotel and took me to beautiful beaches and back with no problem. Thank you to the staff at the Asty for making our first trip to Cyprus a memorable one!",Asty Hotel,Review 81 Similarity,0.396059017,Review 141 Similarity,0.198679854
50,"A small and quiet hotel with friendly owners and helpful staff. All the spaces are clean The rooms are spacious and renovated with all the amenities a guest needs ( WI-FI , TV, air condition, refrigarator, hair-dryer, safe box,kettle for instant coffee/ tea). The coffee at breakfast excellent.I recommended it.",Asty Hotel,Review 90 Similarity,0.380521195,Review 156 Similarity,0.198679854
50,Mind the hotel is not in the Center but you only will be bothered for 5 seconds. The staff of this hotel is the living example of proper hospitality- they blow you away. Second: somehow you will feel it is your home - there are many things like library...big lounge downstairs... big dining room always open for you with filled fridge and the constant opportunity for you to snack something. There is a little cyprian place nearby to eat (great food and local atmosphere- the staff will tell you where it is) and a big bakery on the other side.,Asty Hotel,Review 306 Similarity,0.285390896,Review 237 Similarity,0.198679854
40,"Asty Hotel is a really nice and comfy property in Nicosia. Only the location is not perfect - the hotel is situated quite far from the old city, about 20 min away. The sfatt at fornt deske were extremly firndly and helpfull. The room was spacious and celan, however not very modern. There was free WiFi in the room. The breakfast was very good and the hotel offers some drinkls and food for free during the whole day and evenings. Very good option for stay in Nicosia.",Asty Hotel,Review 334 Similarity,0.485912658,Review 34 Similarity,0.196722369
40,"I had booked a room in Asty hotel, which I cancelled just after my arrival since its location was very far from the place I had to be every day.The reaction of the staff was very friendly, even though they had spent time to prepare the room, and I believe that if we has stayed in the hotel we would have a great time.I recommend it.",Asty Hotel,Review 261 Similarity,0.286079416,Review 235 Similarity,0.195646395
50,"I stayed at this nice hotel for a week at the begining of March 2011. I was really very surprised with it's great location (it's just about 15 minutes to go from the hotel to the city centre on foot). Also the staff of the hotel are so kind all the time and friendly atmosphere is everywhere. You really feel yourself like at home from the time of your check in till the time of your check out!! In addition, for sure, about the room rates! Prices are too profitable for such a good hotel!! Breakfast is also good with a big variety of gold and hot dishes. I was really to satisfied with my accomodation at Asty Hotel and next time I will choose Asty definitely!",Asty Hotel,Review 397 Similarity,0.386709613,Review 150 Similarity,0.193328862
50,My husband and I stayed at the Asty for three nights this week. We cannot praise the hotel and staff enough - every one was very friendly and helpful. We were upgraded on arrival at no extra cost. The hotel is extremely clean and well run and 24 hour snacks and drinks were lovely. Spoilt for choice for breakfast. We are looking forward to staying again over the next two weeks.,Asty Hotel,Review 115 Similarity,0.366679399,Review 168 Similarity,0.190885429
50,"Lovely, friendly place, with lots of 'extras' to make your stay more comfortable and convenient. A shuttle into town, a fridge full of complimentary snacks (fruit, desserts, yoghurt, juices) that you can access at any time, access to a printer, etc. Also a great breakfast buffet included. And a very friendly and helpful team, at the front desk and in the kitchen! Many thanks to all!",Asty Hotel,Review 61 Similarity,0.275009549,Review 242 Similarity,0.190885429
50,"This family run hotel in Nicosia is not your modern box in the sky, where customers are just another face in a day's business. From the very start, this hotel and its staff differentiated itself from most hotels we have stayed in.We were flying in from Antalya, Turkey into Ercan airport, in Northern Cyprus (Turkish Republic of Northern Cyprus-TRNC). I emailed the hotel asking about how to get from Ercan airport to the hotel. I got a prompt reply from the owner, Michael, telling me that if we telephoned the hotel after we had crossed into the Greek speaking side of Nicosia (Republic of Cyprus), they would happily pick us up (free of charge) from the Ledra Palace crossing point. Once over the crossing, we called the hotel and they picked us up within 5 minutes.We stayed at the hotel for three nights. Our room rate included breakfast. The breakfast included breads, cereals, sliced meats, cheeses and choice of eggs cooked in various ways - hard boiled, fried, scrambled or omelette. In the dining room, there are two hot drink machines providing a variety of drinks. There were also other cold drinks - milk, juices, flavoured waters, and yogurt, rice pudding, and a couple of desserts such as gateaux. All of the above are available free, 24 hours a day: you just help yourself.The hotel also has some hand held GPS units that you can borrow for the day, on a first-come-first served basis. There are also about 8-10 bicycles you can borrow. All of the above are provided free of charge.There is also free WiFi in the hotel with excellent coverage - no dead spots. This is because they have basically implemented a Wifi network on each floor. To use the WiFi you need to connect to each network to maintain Internet access, but this is not a major problem because you basically only use it on the floor you are on, the lobby and the dining room.The hotel staff will drop you into the Old Town and they will come and pick you up if you call the hotel: again, free of charge. We found that even if we were just standing in the lobby, the staff would come up to you and ask if you needed a ride somewhere. The transfer service runs from 0700 to 21:30.Our room was clean and comfortable. We had the room with the 12"" muti-coloured wall tiles and the multi-colored toilet seat, which made sure you started your day immediately you went in the room :)There is also a fully equipped fitness room in the basement, which we didn't use. There was also a table tennis table down these and a foosball machine.While the hotel is an older building, it is well maintained throughout, and our floor (3) had recently been completely repainted.When we left the hotel, they dropped us off a few metres from the Ledras (Lidras) Street border crossing; they recommended this crossing point because they knew we needed to get a taxi on the Turkish side back to the airport. After crossing, we found a taxi right away at the end of the street, so we did not have to hunt one down.All in all, I was very impressed with the hotel, and I felt it was good value. Most importantly, Michael and his family and staff did everything they could to make sure all our needs were met, and they provided lots of good advice about things to see and do in Nicosia, and reasonably priced places to eat.We would have no hesitation about booking the Asty again, and we will recommend it to family and friends travelling to Nicosia.",Asty Hotel,Review 177 Similarity,0.474451488,Review 49 Similarity,0.190570743
50,"Asty Hotel is located 1-2 km from the city center. It is a relatively small hotel with a simple, yet good standard. The service was outstanding. The hotel offers a Shuttle service to bring guests to the centre, or to other Places. Although the official deal is two trips per room, they did not charge for extra trips.The service was outstanding.",Asty Hotel,Review 83 Similarity,0.504504595,Review 9 Similarity,0.187317162
10,"The (N)Asty Hotel, should be avoided at all costs unless you really don't want to spend any money. It looks like it hasn't been updated in about a million years and to add to this when I looked upon the dismal furnishings in the smoke smelling dank room, a cockroach ran out of the bathroom. Disgusting.",Asty Hotel,Review 409 Similarity,0.140028008,Review 294 Similarity,0.187317162
50,"We led a group of eleven people and had not one complaint about this hotel. I can't add much to the positive comments made by previous reviewers as we found the rooms clean and comfortable, the staff (family run) friendly and helpful and the extras (snacks, drinks, free WiFi and shuttle bus) a real bonus. We were only there for two nights but will definately return when we come to Nicosia again - it was also easy to find despite being in a capital city.",Asty Hotel,Review 242 Similarity,0.471621109,Review 51 Similarity,0.183941802
50,"One of the most fun rooms I've stayed in, anywhere. Upon arrival, we took an upgrade to the'zebra suite' - in which EVERYTHING was based on the zebra motif: couch, rug, bins, cushions, blankets, furniture, wall art, magazine holders, curtains, figurines..... It was ridiculous, of course, but a lot of fun.Beyond that, the staff were extremely friendly. Breakfast was good, in a nice relaxed room (and they insisted we take some fruit with us for the day). Parking was covered and free. The view was over Nicosia. It wasn't in the middle of the old part of town, but the walk was short (or they have a drop-off service) & even shorter ifyou have a car.It reminded me of other hotels in the middle east of central asia, which don't look amazing on the outside, but retain a real charm once inside.",Asty Hotel,Review 348 Similarity,0.458349249,Review 67 Similarity,0.183941802
30,"We stayed only one day at Asty , in general it was good. A very possitive element is that the hotel is pet friendly, and we stay with our dog. Staff was friendly , the room was clean . the only negative is the old furnitures, it should be renovate.",Asty Hotel,Review 197 Similarity,0.366679399,Review 170 Similarity,0.183941802
50,"We really enjoyed staying at this hotel. Friendly helpful staff, good atmosphere, clean comfortable rooms. Breakfast was very good with lots of options. Parking available for our hire care. I wish there were more hotels like this!",Asty Hotel,Review 48 Similarity,0.354245954,Review 179 Similarity,0.183941802
40,Clean rooms. Housekeeping staff great. Management very helpful with printing of flight bookings and organizing travel bus. Breakfast very dismal as was attitudes of kitchen staff. Great WiFi. Free Gym.... Would stay again.,Asty Hotel,Review 216 Similarity,0.257247878,Review 254 Similarity,0.183941802
40,"Stayed at this hotel on two accessions first one they upgraded me to one of their suite so could not argue for the price and the room type the second time i got a regular room which is what i booked and i was not disappointed the property is dated in construction but it seems they have renovated the hotel, some items are like from the 60s but it is clean, quite and the beds were comfortable and clean. the breakfast was surprisingly good with eggs to order and a large spread of food and cereal over all i would return to this city hotel",Asty Hotel,Review 22 Similarity,0.308697453,Review 222 Similarity,0.183532587
50,"Period of Stay: 26th Dec - 30th Dec 2013 (4 nights)Cost (PER NIGHT): 32 Euros (including taxes - prices obtained via Booking.com) for a single room+ points:(1) 24 hour free snack bar - many have mentioned this and this is the first time I ever heard of any hotel that offers this - a true winner, considering that I read up on many hotels in Cyprus and almost all did NOT even provide breakfast! By the way, Asty provides a decent breakfast as well, which is a choice of different types of eggs, bacon, tomato and potato.(2) Comfortable bed, pillows and the room and toilet were very clean.(3) Wifi was fast and reliable.(4) Good to provide kettle, hair dryer in room and also has a farely decent gym.(5) Staff were generally friendly, in particular Christalla.- point:(1) Location: about 30 minutes by walking (though it is easy to navigate and find from Google Maps) although they provide shuttle service to the city centre.By the way I find Nicosia to be a very useful base and was pleasantly surprised to find excellent day trips to Famagusta and Kyrenia in the Turkish side of Cyprus and the Turkish side of Nicosia was also nice and thus kept me occupied for 3 days. If you wish to do this, I suggest reading more on this website (http://www.northcyprusonline.com/North-Cyprus-Online-Travelling-Bus-Services.php) and asking the tourist info after you cross the border for more information (8 Turkish Liras each way to/from Famagusta and 4.5 Turkish Lira each way to/from Kyrenia from my experience but seems like you can buy a day ticket for 1 Lira less)Also, this is an excellent website where you can get info of how to get around the cities on the Cyprus side - http://www.intercity-buses.com/ (there is an English option on the web page).There were a lot of inaccurate information that I got when I googled for the schedules and costs so use the above website!",Asty Hotel,Review 250 Similarity,0.392046158,Review 148 Similarity,0.18074257
50,"My friend and I visited Nicosia and stayed for a week in Asty Hotel in October 2019. Hotel was very clean and felt like home to us,it offers a lot for a great price. We kept asking if stuff there is for free because we couldn't believe that it offers so many great (and free) things haha! 😂All of the employees we met there treated us in a way that made us feel so welcome and good. They helped us every day with some great advice, etc. We sure hope to come back there soon! Greetings from Croatian girls, Dorjana and Amelia! 🤗",Asty Hotel,Review 9 Similarity,0.336336397,Review 198 Similarity,0.179968508
