,r_points,r_text,place,Unnamed: 3,Unnamed: 4,scores,compound,score
66,40,Nice place and good food. The staff is friendly. There are many traditional foods which you can try. The place has shisha also.,Syrian Arab Friendship Club,Review 71 Similarity,0.444444444,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.836}",0.836,pos
67,50,"In Nicosia there an excellent Syrian Arab friendship club. if you miss your Arabic home and you need to memorize do not miss Syrian club Food , sitting and service are all very good I got fattoush hummus and lamp chops",Syrian Arab Friendship Club,Review 197 Similarity,0.444444444,"{'neg': 0.068, 'neu': 0.724, 'pos': 0.208, 'compound': 0.8221}",0.8221,pos
68,50,"Very tasty good quality food..freshly made bread in front of the customers is an attraction, belly dancer entertainment, staff very kind , good prices. Would recommend it! Escape from your routine ..",Syrian Arab Friendship Club,Review 277 Similarity,0.444444444,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.9604}",0.9604,pos
69,50,This restaurant produces terrific Lebanese/Middle East style food and at last Nicosia has a worthy successor to Abu Faisal. We chase one of the set mezes with a few additions and we were not disappointed. Lovely fresh salads and dips and really tender meat.Although a large restaurant the service was quick and friendly and well deserves the excellent reviews it is getting.,Syrian Arab Friendship Club,Review 436 Similarity,0.444444444,"{'neg': 0.068, 'neu': 0.671, 'pos': 0.261, 'compound': 0.9249}",0.9249,pos
70,40,Food was amazing as always. I found the dessert not as good though. Also the atmosphere was lacking that “nice relaxing touch”. A nice refurbishment would help eg change chairs.,Syrian Arab Friendship Club,Review 50 Similarity,0.440958552,"{'neg': 0.063, 'neu': 0.607, 'pos': 0.33, 'compound': 0.8777}",0.8777,pos
71,40,"One of my favourite places in Nicosia: simple, unpretentious and good value for money. The meze is full of great vegetarian options and very tasty meat dishes. Dulcis in fundo.. don't miss their memorable mahallebi and ice cream! service is always attentive and smiley.",Syrian Arab Friendship Club,Review 82 Similarity,0.440958552,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.9159}",0.9159,pos
72,50,Amazing food with always the same excellent quality!! All dishes are delicious and prices are great! Would recommend it to anyone.,Syrian Arab Friendship Club,Review 135 Similarity,0.440958552,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.9622}",0.9622,pos
73,50,"Different food, different flavours. Very tasty . Good prices and excellent deserts. Very friendly environment:) a place to visit",Syrian Arab Friendship Club,Review 312 Similarity,0.440958552,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.8852}",0.8852,pos
74,50,No one has mentioned this restaurant to us since we arrived in Cyprus. This is a must visit for anyone! Nice gardens and very friendly staff. They know how to throw down a spread! All the food was great! Also there is hookah. This restaurant is now one of our regulars. Will definitely mention this restaurant to the expats in Nicosia.,Syrian Arab Friendship Club,Review 360 Similarity,0.43033148299999996,"{'neg': 0.031, 'neu': 0.77, 'pos': 0.199, 'compound': 0.9148}",0.9148,pos
75,40,"first time having a Syrian meze,,,great tasting simple food no frills or ribbons just the way it should be served authentic and fresh. pricing was very reasonable with pleasant friendly staff all staff we dealt with had time to chat and exchange a few words even though the place was very busy.",Syrian Arab Friendship Club,Review 105 Similarity,0.421637021,"{'neg': 0.038, 'neu': 0.803, 'pos': 0.158, 'compound': 0.7823}",0.7823,pos
76,50,"The best Syrian food in Cyprus. Always high quality, fast and friendly service. The Syrian restaurant is one of my favourites for casual dining at an affordable price. Big place so no need for reservation. Highly recommended for any occasion!!",Syrian Arab Friendship Club,Review 225 Similarity,0.421637021,"{'neg': 0.058, 'neu': 0.704, 'pos': 0.239, 'compound': 0.8406}",0.8406,pos
77,50,"Best Middle-East food in the island, nice place with excellent service, quiet place, tasty Syrian plates, salads, dips, oriental specialties.",Syrian Arab Friendship Club,Review 290 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.8934}",0.8934,pos
78,50,"The most Arabic oriental ambiance in the heart of Nicosia, food is good, delicious and tasty. Shisha and desserts are marvellous, staff are friendly and welcoming. Very good for weekends and celebrations.",Syrian Arab Friendship Club,Review 308 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9393}",0.9393,pos
79,50,"The Syrian Friendship is one of the best eating places in Nicosia, which we rate the highest of all the Syrian Friendship restaurants. It's decor is daft, barmy and beguiling, the service superb, the food consistently of such good quality, fresh, wonderful flavours,a truly delicious experience.In all the years we have been going it has never failed to please.I highly recommend if you have never been do treat yourselves it will surely become a firm favourite as it has with us and almost everyone we know.",Syrian Arab Friendship Club,Review 420 Similarity,0.421637021,"{'neg': 0.02, 'neu': 0.641, 'pos': 0.338, 'compound': 0.988}",0.988,pos
80,40,"I was invited to a private luncheon for two dozen guests. The plates kept coming... varied and tasty. Something for each and every one, vegetarian and not. Everything was so fresh and obviously prepared at that moment. After sampling a bit of each dish, there still was room for dessert. Surprisingly, these were not overly sweet or cloying. But the real proof of a good restaurant comes when a couple of hours later you have digested your meal so well that you are almost hungry again. Efficient a and discrete service.",Syrian Arab Friendship Club,Review 37 Similarity,0.41666666700000005,"{'neg': 0.026, 'neu': 0.815, 'pos': 0.159, 'compound': 0.8954}",0.8954,pos
81,40,We went to this place a few days ago. The food was very delicious and tasty and the waiters very polite. We really enjoyed the belly dancer who was dancing quite long comparing to other belly dancers in similar restaurants. The only problem was that although we were sitting outside it was very hot compared to the temperature in the street.,Syrian Arab Friendship Club,Review 68 Similarity,0.41666666700000005,"{'neg': 0.04, 'neu': 0.847, 'pos': 0.113, 'compound': 0.7083}",0.7083,pos
82,40,"We had a wonderful eating experience here. We went with another family and were all extremely satisfied with the food we had. There was PLENTY of it, so hold back on placing a big order, you can always ask for me as you go. All dishes we sampled were extremely tasty. My only complaint would be smoking! - both hubba-bubba pipes and regular cigarettes are allowed in any area of the restaurant. We were sat next to a chain smoking table which did prompt us to cut our evening a bit short, but tbh, we were so stuffed, we didn't have room for any desert!",Syrian Arab Friendship Club,Review 119 Similarity,0.41666666700000005,"{'neg': 0.03, 'neu': 0.922, 'pos': 0.048, 'compound': 0.4273}",0.4273,pos
83,40,"The BT Curry Club has relocated to Nicosia, Cyprus.The first venue visited, on Saturday 22 July, was the interesting sounding Syrian Arab Friendship Club, located in the quiet western suburbs of Nicosia. It is a welcoming oasis in the suburban streets near the US, Russian an Egyptian embassies.We were warmly welcomed and offered a pleasant table in the atmospheric, even though a little artificial, surroundings.Not being so familiar with Middle Eastern cuisine, we ordered simply with a selection of meze and mixed grill main course. Listed below are the scores in our usual format:Location: 3.5/5Service: 3.5/5Cleanliness: 3.5/5Atmosphere: 3.5/5Value: 4.5/5Drinks: 3.5/5Starters: 4.0/5Mains: 4.0/5Overall Score: 7.5/10The quality of the food was good and the value for money excellent. We will be back and perhaps be more adventurous on our next food selection.That said, the BT Curry Club recommends the Syrian Arab Friendship Club and will definitely return.",Syrian Arab Friendship Club,Review 137 Similarity,0.41666666700000005,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.9862}",0.9862,pos
84,40,i am fan of arabic kitchen and is always a place wannabe. friendly service good attitude but i believe is rather expensive. but certainly i will go again,Syrian Arab Friendship Club,Review 266 Similarity,0.41666666700000005,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.7783}",0.7783,pos
85,50,We visited the restaurant last night with family and we were amazed by the quality of the food as well as the quantity! The prize was fairly okay and deserved every cent spent. I definately recommend it to others and is indeed one of the best restaurants in Nicosia district.,Syrian Arab Friendship Club,Review 412 Similarity,0.41666666700000005,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.9476}",0.9476,pos
86,50,An excellent meze and very many choices for the food and the wines. Our favourite place to dine out.,Syrian Arab Friendship Club,Review 488 Similarity,0.41666666700000005,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5719}",0.5719,pos
87,20,"After visited other Syrian places we found its food poor...Their vegetarian meze (9 euros per person) had only 2 salads, 5 dips, 2 falafels, 2 cheese sticks and the some pitta... The pitta was not fresh, the dips you couldn't tell easy what they were as they had very mild taste and wasn't something special...their falafel wasn't something special also, we had much better elsewhere... In overall, for such a vegetarian friendly cuisine, their meze was very poor and not great...Another thing we didn't like it was that when you sit they bring you a bottle of water, for each you pay for it later (2 euros), without ordering it or want it...",Syrian Arab Friendship Club,Review 141 Similarity,0.412478956,"{'neg': 0.114, 'neu': 0.824, 'pos': 0.062, 'compound': -0.6284}",-0.6284,neg
88,50,i have been there for business party. the place was different from other restaurant. it was friendly place and the service was very good!,Syrian Arab Friendship Club,Review 176 Similarity,0.412478956,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.855}",0.855,pos
89,50,when i am entertaining friends this is always my go to restaurant. The food is authentic and the people there are so friendly and you feel like home... Usually I cant even get past the appetisers and that perfectly roasted pitta bread (fresh every day) but i always try to leave some room for dessert Friendly service best resturant in nicosia,Syrian Arab Friendship Club,Review 242 Similarity,0.412478956,"{'neg': 0.018, 'neu': 0.691, 'pos': 0.291, 'compound': 0.9623}",0.9623,pos
90,40,"I went recently to the Syrian Friendship Club and was dismayed to see the decor had been totally changed. Modern tables and chairs, bland table cloths No Bedouin tent area, and ghastly VERY LOUD music. What a shame. The food as always was excellent and the staff quick to serve and help but in future we will look for a restaurant with a more authentic atmosphere. A pity.",Syrian Arab Friendship Club,Review 16 Similarity,0.40824829,"{'neg': 0.124, 'neu': 0.789, 'pos': 0.087, 'compound': -0.391}",-0.391,neg
91,50,"Excellent food, fast service, very friendly staff who is eager to help and very reasonable prices. Can be a bit crowded on Friday and Saturday night so I would advise that you come early (7-8 max) for dinner if you’re looking for a quieter meal!",Syrian Arab Friendship Club,Review 86 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.9133}",0.9133,pos
92,50,"went on Sunday for lunch.Rather crowded, but that was not a problem because the service was very efficient and friendly.The food excellent, fresh salads,tasty dips and grilled meats cooked to perfection.Prices reasonable too.",Syrian Arab Friendship Club,Review 148 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9435}",0.9435,pos
93,40,Excellent food and rather reasonable prices. The grilled meats shish taouk (chicken) and kofta kebab (lamb) delicious and mouthwatering!!! The salads very tasty. Room for improvement in the service but overall not bad. Will visit again and again.,Syrian Arab Friendship Club,Review 301 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.8847}",0.8847,pos
94,40,"Nice food, lots of choices and very good prices. we've been here several times and the quality is steady. The staff is always helpful.",Syrian Arab Friendship Club,Review 379 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.8313}",0.8313,pos
95,50,"Very friendly staff, cozy environment, very good quality food, excellent value for money. Ample space for accommodating a big crowd.",Syrian Arab Friendship Club,Review 506 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.54, 'pos': 0.46, 'compound': 0.915}",0.915,pos
96,40,"I had the pleasure of visiting several times earlier in 2011. It has a very good selection of messes, kebabs etc., very typical middle easter fare.The food was fresh and tasty, with very ample servings. The Syrian ice-cream was a plleasant surprise.The staff were friendly and attentive, without being annoying.Smokers have a completely separate eating area.",Syrian Arab Friendship Club,Review 513 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.908}",0.908,pos
97,50,Had a brilliant evening for my 35th Birthdayone of the best resturant in nicosia we orderd full meze the food was excellent good prices the make the best chicken shish taowk and hand made ice cream excellent service friendly service stuff is very polite and friendly thanks for the stuff really they are helpful .,Syrian Arab Friendship Club,Review 51 Similarity,0.404226042,"{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.9899}",0.9899,pos
98,50,"Visited a couple of days ago with two young children aged 3 and 4 and my husband. Had the meze 1 without the meat and added in 3/4 other vegi meze dishes that we fancied from the menu. The portions were excellent, food was gorgeous, delicious flavours and textures, service was fab, loved the roast aubergine dish, they provide bread gratis so bulked out the meal even more. Lovely fountain/pond on one side of the restaurant which entertained the kids and gorgeously fragrant lemon trees. Highly recommend this place.",Syrian Arab Friendship Club,Review 288 Similarity,0.402015126,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9854}",0.9854,pos
99,40,"The food was gorgeous. They do a vegetarian meze (which is actually the normal meze minus the meat, but €6 cheaper) and of course if you've a particularly healthy appetite you can always add in a couple of other dishes like spinach pies and breaded cheese. We did this and there was still far more than we could eat.Other positives include a car park, fair value for money and very nice Syrian coffee (which we inadvertently ordered after asking for the bill, so they said the coffees, which should've been €6, would be 'on the house' - you really can't complain about that!).The only downside (and the reason it gets 4 rather than 5 stars) is that, despite giving us free coffee and lovely food, the waiters (all male) were just a little bit stand-offish. I wouldn't go quite as far as saying they were unfriendly, but in comparison to the vast majority of restaurant staff in Cyprus, they were significantly less friendly. But it wouldn't stop me going back.",Syrian Arab Friendship Club,Review 291 Similarity,0.40089186299999996,"{'neg': 0.06, 'neu': 0.741, 'pos': 0.199, 'compound': 0.9825}",0.9825,pos
100,50,"My mother in law decided to have a surprise birthday party for my father in law.  It was the first time my wife and I had gone to the Syrian Friendship Club although my mother in law had always praised it.  When we arrived I was surprised that there was ample parking in their own private parking place plus the surrounding roads, a must for Nicosia.  Upon entry, the staff were very helpful, polite and seemed to have everything under control.  We were around 30 people and without any fuss we were shown to our table and our every wish was taken care of.  Dish after dish of delicious Syrian food kept arriving, was totally surprised at the variety.  The restaurant had even arranged a birthday cake for my father in law and it was brought to him with accompanying versions Arabic and English music singing ‘happy birthday to you’.  I cannot fault the service, very professional.  My mother in law made a wonderful discovery in this restaurant and we will certainly visit them again soon.",Syrian Arab Friendship Club,Review 447 Similarity,0.40089186299999996,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.9858}",0.9858,pos
101,50,"I have been going to this restaurant for more than 15 years and always top quality and service! Highly recommended, excellent food and excellent staff.",Syrian Arab Friendship Club,Review 80 Similarity,0.38888888899999996,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.903}",0.903,pos
102,50,"Amazing taste of all mezze that we have tried. Definitely the restaurant has wooden grill, as all the meat and aubergine had nice smokey smell. Big restaurant, a bit missing atmosphere (my visit was during lunch time) but food delicious and friendly waiter.",Syrian Arab Friendship Club,Review 97 Similarity,0.38888888899999996,"{'neg': 0.03, 'neu': 0.678, 'pos': 0.292, 'compound': 0.9313}",0.9313,pos
103,50,It has become a family tradition to visit the Syrian Friendship Society Restaurant every time I visit Cyprus. The food is consistently high quality as is the service. Meze is 15 euros per person and is more than one can eat. Eight of you? Order 6 or 7 meze.,Syrian Arab Friendship Club,Review 220 Similarity,0.38888888899999996,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4404}",0.4404,pos
104,40,"good place to go in summer as they have a nice outside garden, tasty food served in a simple but yet appealing way, traditional Syrian / Lebanese kitchen with plenty of nice dips, lamb, spices",Syrian Arab Friendship Club,Review 305 Similarity,0.38888888899999996,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7615}",0.7615,pos
105,40,the restaurant offers tasty syrian food at good prices friendly staff they also offer meze set menu at a fixed price depending on the number of people. i prefer the individual plates though in order to choose what i like the most.,Syrian Arab Friendship Club,Review 400 Similarity,0.38888888899999996,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.836}",0.836,pos
106,40,I am visiting the Syrian Friendship Club since the early nineties when it was only frequented by Syrian expatriates. The food was excellent and very original at extremely reasonable prices ! I am happy to say that today the food continues to be of excellent quality and still very original despite the fact that since then has become a regular commercial restaurant !,Syrian Arab Friendship Club,Review 96 Similarity,0.387298335,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.9626}",0.9626,pos
107,50,"The food is amazing. Everything is cooked perfectly, and the staff can accommodate vegans and vegetarians too. Try the meze, and ask for a spicier version of batata harra!",Syrian Arab Friendship Club,Review 85 Similarity,0.384900179,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8516}",0.8516,pos
108,50,"I go to the Syrian Arab Friendship club very often. The food is amazing you cannot go wrong with the classics (hummus, muhammara, tabbouleh etc) they are always delicious and fresh.",Syrian Arab Friendship Club,Review 218 Similarity,0.384900179,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.9355}",0.9355,pos
109,10,"Avoid this place . We were the first ones in the restaurant. 5 of us. They sat us at an awful location. Mot was hot, humid and I had a fan blowing on me the entire time. The waiter was unfriendly. 2 menus for 5 people. We were basically ignored for much of the meal. And to top it off, my wife had glass in her dessert, I guess it was the manager whomcamemto apologize and tell it that such things happen. Well maybe in Syria they do. And if such things happen, make good. They still charged usmformthendessert. We have been in Cyprus for 3 months now. Tried dozens of restaurants all over. This was the worst.",Syrian Arab Friendship Club,Review 244 Similarity,0.384900179,"{'neg': 0.127, 'neu': 0.789, 'pos': 0.084, 'compound': -0.7506}",-0.7506,neg
110,40,"This was fortunately one of the few places open on 1 January in Nicosia. For some reason this is not a place that we always think of when looking for somewhere to eat, but we are always happy when we come here! The ingredients are fresh, the pitta warm, the options many and the dessert is great.",Syrian Arab Friendship Club,Review 317 Similarity,0.384900179,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9538}",0.9538,pos
111,50,The setting is beautiful. The food is excellent.. The staff are very helpful. One of the best restaurants in the area. Everyone we have taken there have been impressed.,Syrian Arab Friendship Club,Review 500 Similarity,0.384900179,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.9359}",0.9359,pos
112,40,"Nice food, lot of variety, humus, falafel , spicy chicken, nice spicy lamp, the kebab was not so good. Nice atmosphere , nice garden, good service.",Syrian Arab Friendship Club,Review 257 Similarity,0.382276426,"{'neg': 0.172, 'neu': 0.511, 'pos': 0.318, 'compound': 0.6301}",0.6301,pos
113,40,Casual dining .....very good service..good taste... authentic dishes..choice of a la cart or meze .value for money,Syrian Arab Friendship Club,Review 77 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7269}",0.7269,pos
114,50,"I’m working in Cyprus for a few days and a local colleague recommended this place. I am so glad he did! The food was amazing. Fresh and tasty. The lightest flatbreads ever. A delicious mouhamarah dip. Very flavoursome and tender chicken shish tawouk and a beautiful fattoush salad. I barely had room for the dessert I was given, but it was so lovely I somehow managed most of it. Can’t recommend this place highly enough.",Syrian Arab Friendship Club,Review 114 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9683}",0.9683,pos
115,30,"The ambiance is lovely, we sat outside and it was decorated well.However, unfortunately it wasn't as expected, we ordered a meze, the food tasted good but when it came to the meat part it was very disappointing with a very small amount of meat in each of the dishes, definitely not enough for 6 adults, so we had to order more dishes.",Syrian Arab Friendship Club,Review 129 Similarity,0.37796447299999997,"{'neg': 0.094, 'neu': 0.79, 'pos': 0.116, 'compound': 0.1181}",0.1181,pos
116,40,"This is a very special place the decoration of which may surprise: one part recreates the syrian tent, another is made of bricks and another is the patio with trees around. The food is excellent; there is plenty of it. The staff is nice and very quick. If you want to try a shisha, there is a space outside the restaurant where they will prepare it for you",Syrian Arab Friendship Club,Review 201 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.8977}",0.8977,pos
117,40,I would give 5 stars if I was a fun of that kind of cuisine. The quality was good and they provide a lot of variety. The atmosphere in the restaurant was very good as well.,Syrian Arab Friendship Club,Review 246 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8876}",0.8876,pos
118,50,"Well prepared delicious Syrian cuisine in a beautiful atmosphere. Friendly service great variety. Must eat the keima kebab!!! The salads are excellent and a vegetarian will find a gray variety of choices as well, must try the baklava dessert, all this at logical pricing.",Syrian Arab Friendship Club,Review 328 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9766}",0.9766,pos
119,50,"I've visited the restaurant over 20 times. The meze selection is amazing. Food is so tasty, environment is beautify, staff are friendly and the price is incredible. I can't recommend this place enough. Will be visiting again soon!!",Syrian Arab Friendship Club,Review 383 Similarity,0.37796447299999997,"{'neg': 0.046, 'neu': 0.717, 'pos': 0.237, 'compound': 0.8681}",0.8681,pos
120,40,Good quality and good service The last Syrian cusine in Cyprus You will enjoy the garden in the summer,Syrian Arab Friendship Club,Review 397 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8402}",0.8402,pos
121,50,"We had a simply fabulous experience at this restaurant. Arrived early, but still welcome and presented with fabulous feast. Mezze, salads and meat dishes, colourful, plentiful, tasty and healthy. By the time we left the restaurant was nearly full, attesting to it's well deserved popularity. The food was amazing, and a tiny taster plate of baklava when we mentioned being too full for a sweet course but still wishing to try one, was thoughtful. 2 out of the 3 of us had our first taste of a 'hookah', very unexpected fun. So much so that the teen purchased one from the venue producing only quibble, cannot get it to work. Would definitely recommend venue and will try to return.",Syrian Arab Friendship Club,Review 448 Similarity,0.37796447299999997,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.9939}",0.9939,pos
122,50,"After reading several reviews for this place we decided to come here for an evening meal on Sunday, but being wary as we have never tried Syrian food before we only ordered one starter each and one mixed grill. We thoroughly enjoyed the felafel and the fried bulgar wheat stuffed with minced lamb starters and were really pleased with the mixed grill. I tried the Syrian sweets, but they don't look like the picture on the menu and for me, they were not quite crunchy or light enough. I prefer the ones I had in an Israeli Arab village several years ago and have never found any to be quite as good.That said, we decided to come back again the following evening and really went to town on the order, making our own mezze, in effect: felafel, hummus, spinach pies, and lamb sausages, two different salads, chicken kebabs and lamb kebabs: all thoroughly enjoyable but definitely a case of eye bigger than stomach. No worries: the remainder was packed up for us to take away for tomorrow's lunch. I did manage to find room for the Syrian ice cream which was really good but very different from any ice cream I have had before (& we're both retired!).If ever we return to Nicosia, we'll definitely be sure to revisit this establishment!",Syrian Arab Friendship Club,Review 88 Similarity,0.375,"{'neg': 0.037, 'neu': 0.827, 'pos': 0.136, 'compound': 0.9805}",0.9805,pos
123,50,"This is a fantastic place to grab lunch or dinner in Nicosia. The food is so tasty, especially with the home-made pitta they provide. The setting is nice, but it is recommended that you reserve a table in the evening, especially at the week-end.",Syrian Arab Friendship Club,Review 84 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6597}",0.6597,pos
124,50,"This restaurant offers a wide variety of dishes that can satisfy your appetite, whether you're vegeterian or not. They always accomodate people who are fasting and the staff is very attentive. A great place!",Syrian Arab Friendship Club,Review 98 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.8258}",0.8258,pos
125,50,One of the best eating experiences in Nicosia. Consistent quality of food and courteous staff. Casual place to dine with family and friends,Syrian Arab Friendship Club,Review 175 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.9081}",0.9081,pos
126,50,"Fresh, well prepared food, rich taste must go for the meze. The dips are magic. It is already an old venue that has managed to hold on to superb quality and fair prices. It might be an uncomfortable place to sit in, in the hottest part of the year, but still worth the visit.",Syrian Arab Friendship Club,Review 230 Similarity,0.372677996,"{'neg': 0.029, 'neu': 0.75, 'pos': 0.22, 'compound': 0.8271}",0.8271,pos
127,50,"Each time we visited the restaurant (3 or 4 times so far), the food was delicious and abundant. Grilled meat is extremely tasty, but plenty of choices for vegetarians as well. Take the meze - you won't be disappointed.",Syrian Arab Friendship Club,Review 236 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.809}",0.809,pos
128,40,"I had dinner there several times. Nice, relaxing place to have dinner. Food is excellent and prices very reasonable. I would recommend it to every one.",Syrian Arab Friendship Club,Review 271 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9093}",0.9093,pos
129,40,"The genuine Syrian cuisine, authentic tastes and a family oriented place. Attentive service, reasonable cost. Plenty of choices, good quality. We had a mixed variety and loved it. Portions could be bigger though!",Syrian Arab Friendship Club,Review 348 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.7959}",0.7959,pos
130,50,I have been eating at this restaurant and it's sister establishment in Limassol for many years and have never been disappointed. The dips are delicious and the shish tauk - marinated grilled chicken pieces are my favorites..ans felafel...the service is always good as is the ambiance - especially in the summer when dining is in the garden and in the tent area where you can relax on cushions ( I think that;s still there...I HOPE it is!) And the prices are very reasonable as well.,Syrian Arab Friendship Club,Review 403 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9541}",0.9541,pos
131,50,"This use to be a frequent restaurant we would visit when we lived over there. It's where we would go for every special occasion and take visitors when they came to stay. We loved the atmosphere the food and the service. We loved it so much when we moved back to the UK my husband insisted I learnt how to cook some of the dishes. We love our little Syrian nights and reminisce over how wonderful a time we had there. We loved all the meze dishes but my favourite were the breaded mushrooms, the cheese filo parcels, and the lamb kebabs. Everyone who we took there loved this place and we regularly took our baby with us. She now loves it when I cook Syrian meze. Wish we could go back there. If we ever return to the island this is definitely the first place of will be visiting.",Syrian Arab Friendship Club,Review 407 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9844}",0.9844,pos
132,50,Nice place in Nicosia tasty grilled food and meza .Beautiful garden .I like the salads and the grilled minced meat (kofta) and kebab,Syrian Arab Friendship Club,Review 435 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8481}",0.8481,pos
133,40,"All time classic choice when you are hungry, you can't be bothered to dress up and you want to enjoy a nice meal!We have visited the restaurant on many occasions and on different times of the year and the service and quality is always of high standards!Keep up the good work!",Syrian Arab Friendship Club,Review 477 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.9009}",0.9009,pos
134,50,"Im a regular in syrian friendship club. Good portions compare to price, high quality ingredients, attentive staff and great environment!!",Syrian Arab Friendship Club,Review 479 Similarity,0.372677996,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.8881}",0.8881,pos
135,40,"The place has an external design not of my liking, but inside everything is very nice, typical syrian and most important with very nice staff. Food VERY VERY good, excellent. I prefer falafel, potato garlic paste and halloumi cheese pie. All salads are perfect.",Syrian Arab Friendship Club,Review 323 Similarity,0.368932394,"{'neg': 0.024, 'neu': 0.527, 'pos': 0.449, 'compound': 0.9873}",0.9873,pos
136,40,"I had dinner at this restaurant with a group of friends on a recent trip to Cyprus. It is a Syrian restaurant in a suburb of Nicosia. For a starter, I had Shawander (a beetroot, tahini and yoghurt dip) with pitta bread. My main course was Shish Tawouk (seasoned chicken pieces) with salad. Both courses were delicious - in my opinion, the best food we had on our stay.This would be a five star review but for one slightly irritating feature. Like most of the diners, we were seated in the smoking area of the restaurant, which may technically have been exempt from the smoking ban in Cyprus but was a covered area which appeared to be enclosed. The ventilation was fairly good, but the smell of cigars and shisha was noticeable while we were eating. There was also a non-smoking room, but only one table was being used there. We should have been asked whether we wanted to eat in the smoking or non-smoking area.Despite this blemish, I would certainly eat here again if I was in Nicosia.",Syrian Arab Friendship Club,Review 39 Similarity,0.363803438,"{'neg': 0.046, 'neu': 0.854, 'pos': 0.1, 'compound': 0.7872}",0.7872,pos
