,r_points,r_text,place,scores,compound,score
178,50,"We had a truly wonderful evening at the Cook Shop, expertly and joyfully run by a husband and wife team who make you feel special from the moment you arrive. The food is thoughtfully and beautifully prepared and presented ... our favorite dish on this visit was a seafood tagliatelle ... and the menu is extensive and very reasonably priced. The atmosphere is equally welcoming and warm. We will be frequent and happy visitors!",Cook Shop,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9847}",0.9847,pos
179,50,"Excellent quality and variety of food, very friendly service and the setting is very nice and cosy! Would certainly recommend this restaurant to someone looking for somewhere to eat in nicosia!",Cook Shop,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.941}",0.941,pos
180,50,A cosy restaurant with friendy and attentive staff! The food was exceptionally tasty. My fish paella was loaded with fish and it tasted fantastic! The bread also made an impression as it had a very unique taste.However the hight light were the burgers which we purchased and cooked on another occasion at home! YUMMY! Best burgers ever!Would definetely go back for lunch or dinner at first chance!,Cook Shop,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.9517}",0.9517,pos
181,50,A local gem of a restaurant! Well worth a visit when in Nicosia! Friendly & serviceminded staff. Lovely relaxed atmosphere. Delicious food to go with tasty bear (local) & vine. Recomend booking in advance om the weekend. We'll be back 😉,Cook Shop,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9551}",0.9551,pos
182,50,"Cyprus is under a huge cloud of dust, the temperature's at 41 degrees in Nicosia, and for various other reasons we were having a pretty miserable day. Thank God, then, for Amalia and the team at The Cook Shop, who provided just about the best dining experience I've had in Cyprus. The restaurant is a converted little square shop, done up with just enough detail to make it a welcoming place, and the owners are simply lovely people who clearly have a passion for modern food in all its guises. The library of cookbooks alone proves that: all the stalwarts plus such gems as Modernist Estonian Cooking and The Art of Sausagemaking (titles may vary).All of that comes out in the food, which is uniformly excellent and has loads of little flourishes of the sort that most Cypriot restaurants (even the ones where they can cook) simply wouldn't bother to do. I had a gloriously nutty and al dente pistachio risotto scattered with little pink peppercorns; my wife enjoyed her well-done burger, though as a vegetarian I can't comment further on that. The owners provide great conversation table-side, and the pricing is definitely value for money. I look forward to becoming a regular.",Cook Shop,"{'neg': 0.023, 'neu': 0.763, 'pos': 0.214, 'compound': 0.9916}",0.9916,pos
183,50,"Very good food, excellent service! The food is excellent and the service as well! The staff is very friendly!",Cook Shop,"{'neg': 0.0, 'neu': 0.443, 'pos': 0.557, 'compound': 0.9558}",0.9558,pos
184,50,"It was a real surprise! Beautiful place, delicious food , very polite staff and very good prices! We ate a pork chop and a burger and they were both well cooked and nicely presented. Desert was also very nice. We enjoyed the cosy atmosphere very much.We will definitely go back again !",Cook Shop,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.9806}",0.9806,pos
185,40,"Listing this as a French restaurant is a little misleading, but that doesn't take anything away from the food. Interesting, European dishes are served here. I won't repeat what others have said, save to say the young couple running the restaurant should decide whether they are opening evenings or not, as doing so on Friday as a trial only betrays their inexperience and will probably not give them an accurate representation of running a restaurant in the evenings anyway (and lunchtimes and evenings too require a whole different setup!)The food is pleasant, the menu changes from time to time but that allows them to do what they do well. We shared a lamb special and a risotto and side salad. My husband had a fabulous looking banana cheesecake to help his cholesterol levels increase. All was cooked well, except I was surprised not to be asked how we would like the lamb to be cooked. I was also disappointed that cheese was put on the risotto given I had voiced some food allergies - there was just a lack of awareness there that I think that in this day and age they could have suggested alternatives or modifications to dishes, which they did not do.The owners are keen, passionate and friendly people. They want to find out what you're enjoying as they genuinely want to improve and make changes where they can. I'd perhaps ask them to ease off just a tiny weeny bit on the friendliness and after I've told you what I can't eat, don't bring me a serving of delicious-looking homemade forbidden fruit (bread) next time I'm there!",Cook Shop,"{'neg': 0.055, 'neu': 0.717, 'pos': 0.228, 'compound': 0.9951}",0.9951,pos
186,40,"Very creative menu.All the dishes on the menu are unique.Taste, portion size and presentation very well taken care of.The paella and the mussels which i tried were excellent.Owners very hospitable and willing to please their customers.New dishes added to the menu frequently.You just feel that you should go there again and again to try them all.Open only for lunch but on fri its also open for dinner !!",Cook Shop,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.7398}",0.7398,pos
187,40,Nice place. Elegant the food is tasty and the owner very friendly. Maybe should consider a bigger variety of options. Recommended!,Cook Shop,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.8881}",0.8881,pos
188,50,"A young couple put all their passion in a place that has become our favorite casual (yet very stylish and delicious) neighborhood spot. Great taste and style in both food and decor- Amalia and her partner have designed and made most of what constitutes the decor of place themselves, mostly by creatively repurposing old family possessions.Amalia takes care of the service herself; the place is small and cozy so she welcomes guests, takes orders, and serves, always with a smile. Since there are many regulars like us, she knows and remembers our dietary preferences, and always ensures to let us know about adjustments that can be made in the menu to suit our needs.A favorite among locals, since it's a very unique place with a strong personality and great value for money. Strongly recommended!",Cook Shop,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9903}",0.9903,pos
189,40,"Wonderful environment. When in the restaurant you are somewhere in the French countryside. A bright smile from the lady owner welcomes every customer making you feel very comfortable even if this is your first time there. To cut a long story short:1. The place is wonderful, it's a real small and precious bijoux, not a ""faux"" niot at all.2. My choice was the ""Pistachio risotto with artichoke hearts"". May be the very best risotto i had in the recent years3. Salad : Roccula with apples and oranges, roasted walnuts topped with melted camembert drizzled with red currant dressing. ""Sounds"" promising? Well, taste it! These guys keep their promises.My colleague ordered the Pulled pork in a bun with double cheese, smoked bacon with French fries and salad. He went back to the Cook Shop after 2 or 3 days. I think this says it all.When we went there we had to go upstairs where there is a tiny loft. Wonderful - only two tables, ideal for couples in love but....very noisy as all the noise from the main hall downstairs...flies to those sitting upstairs. So, when you call for a reservation, ask for a table downstairs.Sadly, this wonderful restaurant is not open for weekends and diner.Value for money 100%.",Cook Shop,"{'neg': 0.017, 'neu': 0.777, 'pos': 0.207, 'compound': 0.9926}",0.9926,pos
190,50,"Superb food, unique tastes, cooked with fresh ingredients and so value for money! the service was great, nice atmosphere, the music, the decoration all in perfect tune! make room for dessert especially crema catalana! would definitely go back soon!",Cook Shop,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.975}",0.975,pos
191,50,"Cookshop is small and cosy restaurant just outside the old town. The friendly staff make for a pleasant atmosphere. The food is delicious, from the home made bred served as a starter, to the mouthwatering desserts. The prices are extremely good. Since it is a small place it would best to make a reservation.This is probably my favourite restaurant!",Cook Shop,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9577}",0.9577,pos
192,50,"Best mussels served in nicosia!Great home made feta cheese with herbs and fresh home made bread.Nice environment,relaxing music and friendly staff.Bon apetit!",Cook Shop,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8829}",0.8829,pos
193,50,"The food here was absolutely fantastic. Three of us had different dishes and each one was delicious (Mussels, Penne and Pulled Pork). Certainly the best mussels I have ever had.The place is tiny so advanced booking is recommended although we did walk off the street and place was found for us.The service was charming and friendly and added to the lovely food made this an exceptional lunch in Nicosia.",Cook Shop,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.9825}",0.9825,pos
194,50,"Looking from outside you can hardly tell what this place is all about.Once inside, you can enjoy the best burger in Cyprus. Seabass (enjoyed by a family member) was also exceptional.The service is amazing and the price is good.Highly recommended. A reservation is needed however.",Cook Shop,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.9186}",0.9186,pos
195,50,One of the best restaurants I have been to both quality wise and service wise. One of the best stakes I have eaten. Surely go to it again. Highly recommend it for travelers that are nearby.,Cook Shop,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.9652}",0.9652,pos
196,50,"Cookshop is a cozy little place with a homely feeling - it feels like stepping into someone's living room. And the hospitality of Evagoras and Amalia only enhances this feeling.Their love of quality food shines through and I am so happy I found this little gem to have my lunch the 2 days I was in Cyprus. I couldn't have hoped for a better place to eat - and the beers are definitely ""Brian approved"" :-)",Cook Shop,"{'neg': 0.026, 'neu': 0.688, 'pos': 0.285, 'compound': 0.9659}",0.9659,pos
197,50,"Delicious food,great place and wonderful staff!Always ask for the dessert of the day Don't forget to take with you home their homemade products.",Cook Shop,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.854}",0.854,pos
198,50,The best restaurant in town guys really. The pork chop is great the belly is awesome!! The staff is super helpful and smiley.. Wish it will be around for many many years.,Cook Shop,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.9732}",0.9732,pos
199,50,Fantastic environment for you to sit and enjoy your food! Great menu for you to try with strange compinations!! Also if you are lucky enough you can taste evagora's (chef) beer!!,Cook Shop,"{'neg': 0.042, 'neu': 0.609, 'pos': 0.348, 'compound': 0.9333}",0.9333,pos
200,50,"This place is so unique! Amalia and Evagoras have established a certain character for their place. The ambience is excellent, relaxing and calm with french chansons at the backround. Everything tastes wonderfull! I also had my hens' night party here - you can have the place for private dinner if you have the minimum number of people. It was one of the best days of my life - not only for the occasion and my friends' surprises, but also because it took place here.",Cook Shop,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.9069}",0.9069,pos
201,50,"If you are in town, this is the place to be. Great atmosphere with vintage decor and food to die for. The menu offers you great choices. Don't hesitate to ask Evagoras, the owner, for his opinion. Nevertheless, everything's great. Great place for a romantic night out or lunch with friends. Don't forget to take a freshly baked bread at home.",Cook Shop,"{'neg': 0.049, 'neu': 0.628, 'pos': 0.323, 'compound': 0.9673}",0.9673,pos
202,50,"Home made bread and a delicious dip on the house. Sea bass cooked to perfection with beautiful side dishes. A dessert of Orange Cheesecake that was to die for and fabulous coffee to end! Service was excellent. Ambiance was simple, tasteful and cozy. Small restaurant with very high standards and fair prices. Can't wait to go again!",Cook Shop,"{'neg': 0.053, 'neu': 0.656, 'pos': 0.291, 'compound': 0.9544}",0.9544,pos
203,50,"Gastronomie in its best, highly recommended, a place to enjoy with friends or family and for a romantic moment ;-) food made with care and love Booking is recommended ;-) enjoy!",Cook Shop,"{'neg': 0.0, 'neu': 0.358, 'pos': 0.642, 'compound': 0.9838}",0.9838,pos
204,50,Great atmosphere in an original place. Been there three times so far for launch and i strongly recommend this. If you love meet you should try the amazing burger or the pork chop. Will definitely visit again.,Cook Shop,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.967}",0.967,pos
205,50,"Had a great dinner, excellent menu, not too many options but covers a wide range of tastes. Excellent value & service. Close to center, open for lunch Mon - Sat, and for dinner only on Fridays",Cook Shop,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9194}",0.9194,pos
206,50,Excellent homemade bread!! We've had pork chop and salmon which were amazing 👌The service and atmosphere are outstanding!,Cook Shop,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9243}",0.9243,pos
207,40,"I visited this place three times so far, and planning for more. Besides the warm and friendly atmosphere the food there is the reason to go. A menu not copied from another restaurant like all others do. Food with different flavors, sauces with almond and much more. It reminded me of an American Mom & Paps kitchen.",Cook Shop,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.7823}",0.7823,pos
208,50,"I visited The Cookshop with friends who have lived in Nicosia for a long time and who are familiar with good local restaurants. The owners are the staff and they are very friendly and willing to explain the menu to help you make your selection.The menu was varied and good sized portions.We all enjoyed our choices, the risotto, the mussels, the marinaded pork and the pulled pork and would certainly recommend any of these dishes. The homemade bread is wonderful!Hope you enjoy the food as much as we did.",Cook Shop,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.9771}",0.9771,pos
209,40,It's a very nice restaurant with very good food. It wasn't a huge meal but a very good one. The service was good as well. Nice one,Cook Shop,"{'neg': 0.039, 'neu': 0.453, 'pos': 0.508, 'compound': 0.9558}",0.9558,pos
