,r_points,r_text,place,scores,compound,score
167,50,"The little restaurant is located in the old city in a narrow street. Has enough space inside for 3 little tables and outside they are at least 5 tables. We went there thus far 2 times and me and my wife are amazed by the hospitality and the service we received. I loved the fact that they don’t have a menu but a black board where it has the daily dishes written in colorful choke so romantic like they used to do it in the old days. The prices are normal and they are in tune with the other restaurant prices, it’s about 10 to 15 Euros to eat well which is not bad. All the recipes and dishes are Vegan and also.The place is quiet and cool as weather is concern which is perfect. You can have your juice and your smoothie. Both of the times I had the vegetarian burger and I swear it was like eating a real burger, the texture and the taste was so similar.I have nothing else to say, highly recommended to Vegan that are visiting Nicosia, they don’t work Sunday and Monday though, rest of the days are 9:30 a.m. to 7:30 p.m. open",Ingas Veggie Heaven,"{'neg': 0.028, 'neu': 0.818, 'pos': 0.154, 'compound': 0.9811}",0.9811,pos
168,50,"Its1450 & humid & hot. We walked 4km to find this place which was recommended by my yogi friends from energytherapy, Jamie & Jennifer. Vegan lasagna & beetroot falafel with freshly baked bread settled us in. The ice cool pomegranate & ginger lemonade was exquisite. Waiting for the vegan chocolate cake and ice cream.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.7351}",0.7351,pos
170,50,I walked in and the smell of baking bread filled my nostrils with delight. There's not a huge selection of meals but it's only the two of them cooking and serving and presumably the meals change daily. It's got a nice ambience. They're so welcoming and friendly. It's just a shame they don't open in the evenings.,Ingas Veggie Heaven,"{'neg': 0.082, 'neu': 0.685, 'pos': 0.233, 'compound': 0.9067}",0.9067,pos
171,50,"Once again a very pleasurable experience at Inga's Veggie Heaven. The food is home cooked, very tasty and served with great care and love. The friendly relaxed atmosphere makes it a great stopping off point if you're visiting the Old City in Nicosia. The two women who run it do so with obvious passion and interest in things vegetarian and it is credit to them that Inga's keeps on going. A real treat if you're in Nicosia!",Ingas Veggie Heaven,"{'neg': 0.015, 'neu': 0.59, 'pos': 0.395, 'compound': 0.9907}",0.9907,pos
172,40,"Finding a pure vegetarian restaurant in Nicosia was always going to be a challenge but I will eternally be grateful that I found this special place. It might be the only one of its kind in the city, however, I think you may find it tough to find a better eatery. Real home cooking prepared with love and care in a environment packed with positive vibes. Highly recommended.",Ingas Veggie Heaven,"{'neg': 0.02, 'neu': 0.558, 'pos': 0.422, 'compound': 0.9899}",0.9899,pos
173,50,"the first time we ate in veg/vegan restaurant with a very lovely taste and that we decide that it was possible to come back again.as Italian people, for us is important to feel good with the meal's taste, the dishes color's and presentation balance, the warm and helpfulness of the personnel. Itala, as one woman band, is perfect in her role.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9459}",0.9459,pos
174,50,"The food at this restaurant is exceptional! I used to hate vegetarian food but after trying the food here, the recipes, the quality and the presence of the food made me love it! Also the owners are very nice and polite people. I would recommend this restaurant for anyone (vegetarian or not)! Maybe this place will convince you to try vegetarian and vegan food and maybe even love it! <3",Ingas Veggie Heaven,"{'neg': 0.026, 'neu': 0.679, 'pos': 0.295, 'compound': 0.9802}",0.9802,pos
175,50,"As a starter I had the soup of the day which happened to be a spicy tomato soup and as a main dish i had the quinoa burger topped with their delicious peanut sauce served with salad, hummus and their freshly baked homemade bread.Excellent homemade food!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.6114}",0.6114,pos
176,50,"My meal was fantastic , i have ordered Veggie Burger which is a vegan recipe for those who are vegan!!! Atmosphere was excellent, peaceful and quiet and when it comes to service i have to say that is was excellent too!!! I RECOMMEND IT TO EVERYONE TO VISIT THIS PARTICULAR RESTAURANT!!!! IT HAS FOOD FOR BOTH VEGETARIAN AND VEGAN PEOPLE!!!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.9618}",0.9618,pos
177,50,"Nicosias' first and best vegetarian restaurant. Lovingly prepared by the owner your lunch will always be homemade, fresh, and delicious",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.946}",0.946,pos
179,50,"Inga's Veggie Heaven is my favourite place to eat in Nicosia! It is the only vegetarian and vegan restaurant I know of in Cyprus and I am happy to say that every time I go I get to try something new. They offer phenomenal burgers and I don't think I ever had the same veggie burger twice. They also offer a delicious bread, dip and salad every time! The beautiful setting, friendly service and delicious food make it a must visit place!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.9732}",0.9732,pos
180,50,"We had lunch there today! The lady who served us was sooo sweet! The food was amazing, well cooked, generous portions! We recommend it and we will definately go back and try the desserts!!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.942}",0.942,pos
181,50,"Had lunch there and it was really great. The owner is so sweet and we really enjoyed sitting in the garden - despite some rain. Highly recommended the deserts, the cheesecake was devine!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.9353}",0.9353,pos
183,50,"I live in the Old Nicosia,next to Craft Center where you will find shops of craftsmanship and arts,and for a meal or a capuccino and cake,stop and seat at Inga's Veggie heaven.I am not a vegetarian but sometime I need a light but tasty food and this is the place! I like to seat in the small garden and enjoy the quiet atmosphere of this unique neighborough. Inga(owner) and Itala(chef and waitress) are very kind and will explain the menu of the day and the ingredients.Prices are reasonable. A visit to this small and cosy place is worth trying.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.9454}",0.9454,pos
184,40,"I am vegan, so used to have good food made from vegetables. In Inga's veggie heaven, I discovered new delicious tastes. I highly recommend this place. They welcomed us very well. I'll be back soon !",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.95}",0.95,pos
185,50,"Inga's Veggie heaven is really a heaven. The seating outside is in a beautiful veranda garden with a relaxed athmosphere. The food is as fantastic as the location. They were very helpful of pointing out my vegan options. I had a pomegranate ginger smoothie and a quinoa zucchini burger with wild rice and salat. Everything was prepared fresh with love and the taste was just amazing.If you go to Nicosia, Inga's Veggie heaven is the best place to eat.",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9885}",0.9885,pos
186,50,"I visited this place with family for lunch , was worried at first because it was the first time I eat just veggie food , however I wasn't disappointed at all , everything was amazing and very tasty !!Surely won't be the last time , will come back for sure !Keep up the good work !",Ingas Veggie Heaven,"{'neg': 0.037, 'neu': 0.699, 'pos': 0.265, 'compound': 0.9287}",0.9287,pos
187,40,When you see two middle age european women giving all their love and effort to run a small restaurant in the heart of old nicosia there is nothing bad you should say for that besides keep up the good work!!! Homey vegetarian cooking!!,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.9263}",0.9263,pos
188,50,Very nice and cosy little place to have a veggie lunch. Food is exceptionally tasty and the service is as if you're eating in mummy's kitchen. Will definitely come back again!,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.7257}",0.7257,pos
189,40,"I read about this unique restaurant in TripAdvisor, and as we were looking for a change to our meat based diet; we considered this restaurant as a good choice.The restaurant is an old house located at the edge of the old Nicosia area, and although the streets are very narrow; there was ample parking space.The reception was wonderful and warm; we sat in the outdoor area surrounded by flowers and the Crafts Center; it was hot but bearable.The Lady was doing the cooking and also offering the Menu on a blackboard that she brought to our table. As this was our first time to this restaurant she offered us to have a small portion of every item on the Menu; it was a great idea.The Bread was very fresh, the Hummus was good, the Mixed Salad with dry figs and pine seeds was tasty but not very fresh, the Eggplant and Feta Lasagna was average, the Curry Cauliflower Stew with rice was superb, the Vegan Asparagus Quiche was fine except that the crust was very hard to cut, the two Veggie Burgers were unique and tasty, the Cabbage Rolls were extremely delicious.The service was excellent, and the prices are very reasonable.",Ingas Veggie Heaven,"{'neg': 0.023, 'neu': 0.821, 'pos': 0.157, 'compound': 0.9846}",0.9846,pos
190,50,"As a Food Critic I consider it a rare find as it differs from other restaurants.I am always searching for the very best and this humble little restaurant captured my heart from the first bite.Unique in its kind with owners two adorable ladies, Inga and Itala who work with passion and love behind their cuisine and it is this love for excellent taste that they want to share with us, their customers.Located in a quiet neighborhood of the old city, a little out of the centre, but still not that far from the main Ledra Street. Easy to find as it is part of a Craft centre. I was coming from the Cyprus Hilton however, so I was dropped by taxi here for €6.00.Humble and minimalistic interior. Space inside is limited, 3 or 4 small tables the maximum, but customers can enjoy their meals out by the patio at the flowery little garden. The yard is surrounded by several interesting Art workshops which by the way, I urge you to visit while there. Personally, I found them interesting.**Have in mind that portions on my photos are not the normal. I am mostly nibbling and trying the cuisine.FOOD OPTIONS:I had the opportunity to try a few of the dishes starting with the Raw Vegetable Soup that is served cold and is way too refreshing and super tasty. Ideal for the warm days of summer!Salad accompanies each meal and portions are huge. The Mixed Salad I had included dry figs, pinecone seeds and avocado and it was a delight.MAIN COURSES:I tried the super yummy Lasagna and Inga’s hearty Spring rolls which are not similar not even in shape to spring rolls we come across in other restaurants. It is a nutrient roll in a way full of flavour and taste.Be sure to try the Vegetable Burger topped with guacamole. It is way too popular here. Succulent and colorful a burger that I bet you will enjoy and return for more.If you love Indian food, try the vegetarian version of Curry. I tried Inga’s Vegetable Curry Korma and it was a delight. Definitely another dish to be considered!DESSERT:The restaurant prides for its super yummy desserts.I asked for something light to have with my coffee. The owners recommended the Vegan Lebanese Coconut Cream and it was the perfect choice. Mouthwatering and tempting. (€2.50).Of course one can choose from Chocolate Truffles, Ginger biscuits and homemade Muffins and a couple of more.IN ALL: In this tiny cute and picturesque little restaurant I experienced new tastes, made friends and enjoyed every minute of this “Taste Journey” as I like to call it when I am out trying new flavors. I highly recommend this business, and by all means you don’t have to be a vegetarian to visit it, only because there is something for everyone. Come here even for coffee and try the amazing homemade cakes, and sweets!",Ingas Veggie Heaven,"{'neg': 0.007, 'neu': 0.747, 'pos': 0.246, 'compound': 0.9992}",0.9992,pos
191,50,"Finally found an amazing place to eat as vegans! The staff were so kind and helpful. The food was amazing, not to mention the cakes! A bit on the pricey side but worth it if you're veggie/vegan. Shame it doesn't open for dinner and it's not exactly in the centre of the old town but well worth the trip!",Ingas Veggie Heaven,"{'neg': 0.058, 'neu': 0.695, 'pos': 0.247, 'compound': 0.8908}",0.8908,pos
192,50,Very small restaurant with deeeeeeeeelicious food. The day I was there one of the chefs acts as the waitress and was very pleasant. Great to be able to visit this place after attempting to have lunch in north Nicosia.,Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.839}",0.839,pos
193,50,"Inga's is a rare find! Good honest wholesome veggie food, made and served with care and love! A very welcoming, friendly and relaxed atmosphere compliments the quality food on offer. Very good value for money and a great choice of food and beverages. Sit outside in the soaring heat or take advantage of the shade in doors - either way I guarantee you'll have a meal to remember and rejoice by. Veggie Heaven… it really is!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.9917}",0.9917,pos
194,50,"So unexpected to find this little gem of a veggie retreat in the back streets of Nicosia. The food was very imaginative, fresh and beautifully dressed and the decor is so warm and cosy, a beautiful place to breathe out and relax in highly carnivorous Cyprus!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.949}",0.949,pos
195,50,Located in a pictoresque art district walking distance from the main Ledra Street.I felt immediately like at home thanks to Inga ( the owner from iceland) and Itala who welcomed me with very tasty veggie sauces (must to try the raspberry one) and superb burgersDon t miss it and take your time for an exquisite veggie mediterranean meal!,Ingas Veggie Heaven,"{'neg': 0.025, 'neu': 0.784, 'pos': 0.191, 'compound': 0.8908}",0.8908,pos
196,50,"This lovely little restaurant is located in a very charming part of Old Nicosia, with quiet streets and picturesque old houses, and it offers an experience which is definitely very different from the various mainstream places in the busier part of the old town. The two ladies are simply adorable and their food is not only homemade but heavenly, indeed. We were lucky to enjoy delicious vegetarian lasagne, veggie burgers of marvellous texture and taste, nut roast with an Indian twist and truffles made of banana and dates. Don't miss it!",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9837}",0.9837,pos
197,40,"After several disappointing meat/fish-free meals in Cyprus it was a welcome relief to hunt out Inga's (in rather a desolate area). Wonderfully friendly Italian chef - she was very welcoming and offered to turn on the aircon for a poor Brit who can't cope with such heat (I sat in the courtyard instead). Tasty, fresh, colourful food. Not cheap (about 11 euros for the main lunch course) but worth it to get non-dairy protein at last.",Ingas Veggie Heaven,"{'neg': 0.051, 'neu': 0.77, 'pos': 0.18, 'compound': 0.8199}",0.8199,pos
198,50,"From the freshly-baked bread chunks and lightly dressed mixed green salad, to the wholesomeness-packed veggie patties and tasty thai stir fry: we felt positively absolved. Add to that: excellent wine pairing, any kind of coffee, stroudel and banana-date ice cream (vegan), seating al fresco in a quiet square surrounded by craft shops in the old part of Nicosia, garnished with wonderful service. Really, what more could you ask for?",Ingas Veggie Heaven,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.9231}",0.9231,pos
199,40,"A small, cute little restaurant which is mostly open for lunch with tasty vegetarian dishes. Vegetarian restaurants are hard to find in Cyprus as the locals are mainly meat eaters so you might as well try Inga's, an Icelander who somehow ended up in Cyprus. With an Italian friend, they not only cook but make you feel at home. Another plus is the neighboorhood which must be visited on foot.",Ingas Veggie Heaven,"{'neg': 0.017, 'neu': 0.905, 'pos': 0.079, 'compound': 0.5346}",0.5346,pos
200,50,"A beautiful small 15th century Orthodox church, located in the old part of Nicosia town. Icon Madre della Consolazione transfered in the Vyzantino Museum of the Archbishopic Plalace.",Panagia Chrysaliniotissa Church,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5994}",0.5994,pos
201,50,I visit the church in a quiet Saturday morning and I had a great time there! This Byzantine church is inside the old city of Leukosia and has a very interesting architecture! The church is made from stone and the interior is very beautiful ! Cyprus has a great collection of Christian temples and in my opinion this one is one of the greatest you can visit in the old town!,Panagia Chrysaliniotissa Church,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9711}",0.9711,pos
202,40,"This is another church set in sandstone with a nice compact and well kept garden. The church itself has a steeple, domes and large windows and proudly flies the Greek flag high at it's front door. Unfortunately I cannot comment on it's interior as again another of these little churches were not open.",Panagia Chrysaliniotissa Church,"{'neg': 0.042, 'neu': 0.808, 'pos': 0.149, 'compound': 0.7269}",0.7269,pos
203,50,"Quite smallish, but very cute little church in Lefkosia. Chrisaliniotissa is one of the many names for the Virgin Mary, and in this case means ""gold wool"". It's quite a shallow church, and completely made from stone; one is allowed inside, but no photographs. It was nice inside, it was just a small room, quite old and with beautiful wall paintings. The church people were also very friendly. Worth a look!",Panagia Chrysaliniotissa Church,"{'neg': 0.033, 'neu': 0.72, 'pos': 0.247, 'compound': 0.9661}",0.9661,pos
204,40,"A religious symbol for Nicosia, very well known to locals. A traditional Greek Orthodox church with its own history a visitor should learn.",Panagia Chrysaliniotissa Church,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.3384}",0.3384,pos
205,50,"The Church of Panagia Chrysaliniotissa is situated within the old city of Nicosia very near to the green line. This Byzantine Church was built in stone the year 1450 and many additions were made to the original structure which led to many rooms inside; each has its own holiness and history.The external structure is unique; the arched corridors are really impressive; and the metallic white doors carry beautiful designs.The lights are very scarce inside which add to the holiness; the Altars, the Dome, the Ceiling, the Icons, the Chandeliers, the Paintings, the Engraved Beautiful Stand, Cabinets and Chairs are really wonderful. We missed seeing some of the icons as they were covered with black covers in preparation for the Good Friday celebrations.",Panagia Chrysaliniotissa Church,"{'neg': 0.018, 'neu': 0.833, 'pos': 0.149, 'compound': 0.9591}",0.9591,pos
