,r_points,r_text,place,Unnamed: 3,Unnamed: 4,scores,compound,score
153,30,"We were treated to dinner by local Nicosian freinds who rated this place very highly for business engagements. Sure enough the place doesn't lack charm, situated in the old town near the Archbishop's Palace with outside seating (right on the pavement) in lantern-light serving well presented food from a fairly diverse menu. I loved the atmosphere and I loved my salad starter but I have to say the duck main course was tough and disappointing albeit accompanied by a fine risotto. My wife's prawn dish in ouzo cream sauce was super-rich too.Inside the bar area (recently refurbished I understand) looked funky and welcoming.I think its pricey but I didn't pay so cant really comment on price other than to say my host would most certainly only have selected a good spot. I would recommend the place but I would order differently next time if i'm lucky enough to go again.",Domus Lounge Bar,Review 73 Similarity,0.213200716,"{'neg': 0.057, 'neu': 0.764, 'pos': 0.179, 'compound': 0.9495}",0.9495,pos
154,30,"I like the wooden panel decoration, the ceiling is quite low as well. It is quite small is could fit about 40 people at a squeeze. The bar service was quite slow which is why it receives only 3 stars.",Domus Lounge Bar,Review 89 Similarity,0.213200716,"{'neg': 0.056, 'neu': 0.772, 'pos': 0.172, 'compound': 0.6086}",0.6086,pos
155,50,One of my favourit Nicosia restaurants with great evening atmosphere and exelent food. Especialy the steaks are very tasty. I highly recommend going!,Domus Lounge Bar,Review 137 Similarity,0.213200716,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8151}",0.8151,pos
157,50,"I have visited Domus for dinner with friends, as we heart that this restaurant was something different from the others. Indeed we were pleased that at an old house in the old town we found an amazing restaurant with excellent atmosphere, service, and a sophisticated menu with a variety of delicacies. The food was excellent, and very well presented, the service was perfect. The newly renovated bar was really something else.I definitely recommend this place for a romantic dinner or formal occations.",Domus Lounge Bar,Review 162 Similarity,0.205152485,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9873}",0.9873,pos
158,30,"The restaurant is based for a long time in center of all Nicosia town. Nice atmosphere, music and waiter services. In spite of the fact of really cold weather we had to seat outside. Blankets were imminently available from very polite waiters.Unfortunately the quality of food was rare, cold and disappointment. Beef steaks were very Taft and very heavy pepper sauce. Spinach as accompaniments is old fashion, especially when is the only veg in dish. Hope to see better quality in our next visit.",Domus Lounge Bar,Review 32 Similarity,0.202259959,"{'neg': 0.072, 'neu': 0.836, 'pos': 0.092, 'compound': 0.2263}",0.2263,pos
159,30,"we were there again last saturday and were very disappointed.people were polite and attentive and very helpful but our food was just average.our salmon carpaccio turned out to be the supermarket cooked salmon slices with fresh dill. The fresh mashroom carpaccio was better but of no special taste.our main dishes were overall disappointing. My shrimp salad was huge, packed in a square ball that i couldnt mix and had a really poor quality 1000 island sauce. The risotto was not properly cooked and the wine was too 'strong' in the dish. the chicken was acceptable. the pepper steak was drawning in its sauce though the meat was tasty and rightly cooked. the desserts were just icecreams with a touch of chocolate sauce. time to change them please!well i wont say more but it is a shame as this place has great potentials and with a minor upgrate and more attention to taste and ingredients it can really improve.",Domus Lounge Bar,Review 93 Similarity,0.202259959,"{'neg': 0.085, 'neu': 0.745, 'pos': 0.17, 'compound': 0.9397}",0.9397,pos
160,50,"This definitely is the best restaurant we visited in old Nicosia -- and the best by far. The location is attractive, the atmosphere pleasant (apart from the music, which was too loud). Service was professional and friendly. What stands out, however, is the quality of the cuisine: excellent by any international standard. For starters we had duck carpaccio and pate & cherries, both fine. For our main course we had braised lamb shanks and beef filet: both came with delicious, totally different sauces. As observed by other reviewers, it is not cheap by local standards, but quite reasonable when compared with Western European restaurants. Highly recommended.",Domus Lounge Bar,Review 18 Similarity,0.192847304,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.9516}",0.9516,pos
161,50,"Great decoration very unique... the atmosphere was very romantic recommend for all couples, and the food was excellent very taste...",Domus Lounge Bar,Review 59 Similarity,0.190692518,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.927}",0.927,pos
162,50,a very nice restaurant!!beautifully decorated with an aristocratic ambiancethe food is marvelous!! the risotto is cooked at perfection and the mushroom steak was one of the best i had in nicosiathe deserts are exciting and very freshreservations needed well ahead if you plan a special occasion,Domus Lounge Bar,Review 94 Similarity,0.190692518,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9759}",0.9759,pos
163,30,"This restaurant is a joy to visit during summer months when the seating is outside on the pavement. During winter when everything is moved inside it becomes rather uncomfortable.It needs new tables, new seats, new lighting.Food is nice but the menu needs to change at least twice a year.Also service needs to become more attentive and more quick.",Domus Lounge Bar,Review 95 Similarity,0.190692518,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.5106}",0.5106,pos
164,50,"Wonderful food,service and atmosphere. Excellent Wine list !Always the best choice for romantic dinner. The most amazing restaurant in Nicosia, totally worth to be visit!",Domus Lounge Bar,Review 15 Similarity,0.184637236,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.9689}",0.9689,pos
165,50,"We had dinner at this restaurant on New Year's Eve and we thoroughly enjoyed it! The food was delicious, the decor was modern and stylish and the service was superb. The music played was also excellent.",Domus Lounge Bar,Review 25 Similarity,0.17407765600000003,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9571}",0.9571,pos
166,50,"Now this was a pleasant surprise..Cannot praise this place enough, the design is out of the ordinary anddefinetely a step ahead of all the places we visited on the island.The food was also great and the portions more than you would expect in sucha quality restaurant, excellent service!",Domus Lounge Bar,Review 71 Similarity,0.17407765600000003,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9432}",0.9432,pos
167,40,Atmosphere is amazing especially in summer time when the tables are placed outside and you can enjoy the beauty of old nicosia. Indoors decoration is also quite spectacular. Service is not quite what i was expecting(dont respond fast) but they are very kind and willing.I ordered salmon carpaccio which was just wonderful. Quite pricey but quality doesn't come cheap worth it all the way!!,Domus Lounge Bar,Review 99 Similarity,0.17407765600000003,"{'neg': 0.026, 'neu': 0.744, 'pos': 0.23, 'compound': 0.9483}",0.9483,pos
168,50,"a delightful gem of a restaurant in the heart of old Nicosia (capital city of Cyprus)handsome interior with luxurious chairs and Art Deco mirrors and empty frames on the wallsseveral private dining rooms to choose from !!Food and service was flawless, overall atmosphere and ambience was like a movie!!Price is OK and is according to what you get!!!",Domus Lounge Bar,Review 141 Similarity,0.17407765600000003,"{'neg': 0.027, 'neu': 0.763, 'pos': 0.209, 'compound': 0.917}",0.917,pos
169,40,Domus is an all time classic restaurant in the heart of the old part of Nicosia.The interior is lovely ( modern chic) and the veranda is amazing during the summer nights.The food is of a standard high quality.Mediterranean food served with a twist. Best and freshest ingredients are used.Desserts are also great ( souffles are amazing).Stuff is helpful.Do try also the drinks and the nibbles at their ground floor bar!,Domus Lounge Bar,Review 109 Similarity,0.165144565,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.9531}",0.9531,pos
170,50,"Positioned in the Old Town of Nicosia, this restaurant offers a great selection of delicious food. The atmosphere is amazing!",Domus Lounge Bar,Review 5 Similarity,0.161164593,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9168}",0.9168,pos
172,50,"We visited this place on our anniversary for the first time. We enjoyed the atmosphere and the service and everything we ordered (rocket salad, grilled steak & pesto chicken) was delicious and the quantities were satisfying.The cheese cake we ordered for dessert was heavenly and I recommend to anyone visiting.The dishes do take some time to be prepared but honestly this makes the experience even more satisfying.The prices are pretty reasonable and I definitely recommend.",Domus Lounge Bar,Review 28 Similarity,0.161164593,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.9729}",0.9729,pos
173,50,"My husband and I visited Domus restaurant recently and were pleasantly surprised...the service was TOP, if I can use this word. It was better than excellent. We had 5 people serving us, everything was on time, drinks, starters, food. The wine in our glasses was re-filled constantly without looking for a waiter. The food was very tasty , well cocked and many chooses for people who are fasting unlike in the other restaurants in Nicosia.My compliments to the staff, chef and management. Well done!If we have such a services and a quality of food in most of the places in this island then it gives me a hope that we can live in a civilize country.Thank you very much.Irina Tryfon",Domus Lounge Bar,Review 85 Similarity,0.15990053699999998,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.9666}",0.9666,pos
174,50,It is the prefect place for a perfect steak! The atmosphere is great for a romantic dinner or a business dinner.,Domus Lounge Bar,Review 8 Similarity,0.15075567199999998,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.8955}",0.8955,pos
175,50,"I was there with Friends, is Amazing Place, romantic, You must Try the Salmon with Herbs is Amazing, Also the Carpaccio beef is Great, I suggest for sure, Also professional Service",Domus Lounge Bar,Review 60 Similarity,0.15075567199999998,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.9628}",0.9628,pos
176,40,i really liked this restaurant not only it serves great food but also it has a great wine cellar,Domus Lounge Bar,Review 159 Similarity,0.15075567199999998,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.8819}",0.8819,pos
177,30,"Domus restaurant is restaurant that has all the perspectives to become a superb 5 star restaurant. At a first glance you see the modern design (Kartell or similar design chairs and tables) , the luxury on the tables (Riedel Crystal glasses and cutlery) and nice location.So the first impression is nice.But when it comes to the service the things are getting really bad, especially for a restaurant of this class and of course those prices.Actually there is a very big delay in all phases of a dining night. We were waiting to be brought the menus, we were waiting for the wine, we were waiting a lot for the starter. But what it was very annoying was the time elapsed between starter and main course. It was near 45! minutes. As you undestand this is unacceptable for such a restaurant. And this happened not only to us but as far a i could understand to all tables. Also we were waiting to pay and we were seeking for a waiter for more that 10 minutes! to give the credit card/What i liked in this restaurant is the wine service. We have ordered a Merlot wine and probably for first time in Cyprus it was brought in the right temperature (15- 16 Celsius) and they kept it like this in an ice container. In most cases in Cyprus Restaurants, red wine is served directly from their storage places and wine temperature is near 25 Celsius! Also the food is really good, fresh and well cooked.Concerning prices, these are certainly high, but at the same level of all rest restaurant of this class in Nicosia. The wine again, is about 4 times more expensive than you buy it in a wine house! As i wrote again i believe that a normal price is 2.5 times more expensive.Another bad thing in this restaurant is the fact that tables in summer are installed outside on the pavement. Of course people that are walking are obliged to walk in the road since pavement is full of tables. But concerning people that are dining this is a bad environment. For example our table was behind a big chipboard of a construction company that was renovating the building next to Domus....I really expected that this restaurant was a step above the rest so called ""gourmet"" Nicosia restaurant but i was disappointed .",Domus Lounge Bar,Review 165 Similarity,0.143019388,"{'neg': 0.06, 'neu': 0.865, 'pos': 0.076, 'compound': 0.7589}",0.7589,pos
178,50,"Wonderful food, chic and stylish atmosphere with a cosy feel. Food is excellent and the price is on the high side but you really do get what you pay for so worth every penny. Love the lounge music and each corner in the restuarant has its own perosnal touch, no chair or table is the same. Staff are professional and always helpful, theres nothing negative I can say about the place. Love it!",Domus Lounge Bar,Review 86 Similarity,0.142133811,"{'neg': 0.047, 'neu': 0.649, 'pos': 0.304, 'compound': 0.9782}",0.9782,pos
179,50,"The only negative thing I have to say about Domus is that sitting on a narrow pavement, subjected to the noise of passing traffic and having to inhale the fumes of car emissions while drinking expensive wine, is neither enjoyable nor romantic. Turning on the a/c and sitting indoors during the summer months, especially with the high humidity, is much more preferable.Having said that, the food is excellent. One cannot go wrong with any of the dishes. The wine is a bit on the expensive site, especially since one's pallet is spoiled by the fumes of passing vehicles.One of the best restaurants in Nicosia.",Domus Lounge Bar,Review 64 Similarity,0.134839972,"{'neg': 0.073, 'neu': 0.818, 'pos': 0.109, 'compound': 0.7252}",0.7252,pos
180,50,Amazing position.beautifull building.romantic atmosphere with excelent cuisine.highly recomending it,Domus Lounge Bar,Review 101 Similarity,0.123091491,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",0.5859,pos
181,50,"Even though I had to reserve months in advance (limited space in this restaurant), I was absolutely satisfied with the atmosphere and the food.",Domus Lounge Bar,Review 167 Similarity,0.123091491,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4754}",0.4754,pos
182,50,One of the best restaraunts with perfect ambient and great food!!! Nicely decorated and tasty food! great starters! Very fair prices for such quality of food!,Domus Lounge Bar,Review 61 Similarity,0.113960576,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.9743}",0.9743,pos
183,50,If you are looking for a dinner to remember then look no further! Probably the best restaurant in Nicosia overlooked personally by Marios it's owner and chef by profession. Impeccable service and excellent food combined with a cosy atmosphere inside. The outside area open for 7-8 months is very romantic having as setting nicely lit old buildings in a very quiet area of old Nicosia. Highly recommended!!!,Domus Lounge Bar,Review 50 Similarity,0.106600358,"{'neg': 0.043, 'neu': 0.737, 'pos': 0.22, 'compound': 0.9408}",0.9408,pos
184,50,"Excellent service, delicious food and coctails... a place to recommend to others for visiting ....!!",Domus Lounge Bar,Review 51 Similarity,0.106600358,"{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.8881}",0.8881,pos
185,50,"Amazing food, possibly the best I can remember having, and beautiful presentation as well as a very interesting and attractive overall ambience, decoration and music included.",Domus Lounge Bar,Review 67 Similarity,0.106600358,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9646}",0.9646,pos
186,40,"We went here on Valentines night.The restaurant is nicely decorated,it has a nice romantic and seclusive vibe. The menu was set and unfortunately included items I do not choose to eat-such as liver-but my date enjoyed all the dishes.I would recommend having different choices for such nights-what about your vegan customers?-and also seemed a bit pricey. I would visit again to check out their whole menu",Domus Lounge Bar,Review 69 Similarity,0.106600358,"{'neg': 0.033, 'neu': 0.771, 'pos': 0.196, 'compound': 0.8957}",0.8957,pos
187,50,"I had dinner yesterday, 21th August.The place is really Charming, with curtains and Very well prepared tables outsided.The staff is kind and ready to suggest the best Wine. We took beef and FISh and were suggested to drink a white cypriot wine. No need to say it Was excellent!The beef filet Was exquisite, with a Great mostard sauce and Two rich side dishes (included in the price).The dessert Was the best...a Great chocolate soufflé that i Will remind forever.The bill Was 37 each one. Not cheap but it Was absolutely worthy!",Domus Lounge Bar,Review 104 Similarity,0.106600358,"{'neg': 0.016, 'neu': 0.743, 'pos': 0.241, 'compound': 0.9641}",0.9641,pos
188,30,"Visited with my husband three weeks ago. We used to like this restaurant years ago but it was very expensive so we stopped going. I thought we could give it another try! When we entered I realized that nothing changed over the period of five years we did not visit. Everything looked run down and old. We ordered salad for starter, average. I ordered the stuffed chicken which I did not like , it was too sweet. The steak of my husband was too hard. We did really want to risk it with desert. I would not recommend this place",Domus Lounge Bar,Review 14 Similarity,0.095346259,"{'neg': 0.094, 'neu': 0.802, 'pos': 0.104, 'compound': 0.274}",0.274,pos
189,40,"Somewhat seggregated from the competition, it's located in one of the most historic places in Nicosia: opposite the Archdiocese and the Pancyprian Gymnasium, two landmarks of the capital. While you can find more inspired cuisine elsewhere in Nicosia these days, it's definitely worth a visit for its stylish ambiance",Domus Lounge Bar,Review 21 Similarity,0.095346259,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.796}",0.796,pos
190,50,Amazing and top quality super flavoured food served in one of the most scenic places in Nicosia. Excellent service and friendly staff. The rissoto was delicious!!,Domus Lounge Bar,Review 33 Similarity,0.095346259,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.9669}",0.9669,pos
192,50,"Best service in city, amazing collection of wine, excellent menu, inspiring decor.",Domus Lounge Bar,Review 132 Similarity,0.095346259,"{'neg': 0.0, 'neu': 0.356, 'pos': 0.644, 'compound': 0.9382}",0.9382,pos
193,50,Amazing place with very nice food and excellent atmosphere. A bit expensive but definitely worths it.,Domus Lounge Bar,Review 26 Similarity,0.08703882800000001,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.8536}",0.8536,pos
194,50,i have been a client of this place since it opened almost twenty years ago. Unique place with great food :-),Domus Lounge Bar,Review 46 Similarity,0.08703882800000001,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.7506}",0.7506,pos
195,50,"It is locate in the old town of Nicosia, in the republic of Cyprus. A unique place with excellent atmosphere relaxing and romantic environment with a variety of European plates and drinks!",Domus Lounge Bar,Review 53 Similarity,0.08703882800000001,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.8718}",0.8718,pos
196,50,"At last a place that truly impressed me in Cyprus, an excellent restaurant on the first floor with exceptional cuisine (loved the lamb shank), and a great bar on the ground floor with nice ambiance overall. truly a class apart from anything else i went to not only in nicosia",Domus Lounge Bar,Review 169 Similarity,0.08703882800000001,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.9612}",0.9612,pos
197,50,When visiting nicosia we have always enjoyed delicious meals at your lovely restaurant. The only issue that caused some discomfort was the overly flirtive manner towards my husband by your waitress but we put this down to her generally immature demeanour. However our latest visit was made extremely uncomfortable as she blatantly ignored my presence and i asked her to leave us. She went on to distract your other staff until i visited the washroom at which point she returned to my husband who also asked her to leave. I complained to your waiter who did not seem to understand what i was saying and requested to speak to the manager to which i was informed that he was unavailable. The final straw came a few minutes ago when we realised she has also sent my husband a friend request on socialmedia which naturally was declined. I am sure you agree that this is unacceptable behaviour for a member of staff working at a high class and otherwise excellent restaurant.We are planning a double celebration for our thirty fifth wedding anniversary on new year eve and were considering coming to you with between twelve and sixteen guests. If she will be anywhere on the premises we shall be forced to go elsewhere. Please inform us of what action will be taken,Domus Lounge Bar,Review 27 Similarity,0.080582296,"{'neg': 0.105, 'neu': 0.791, 'pos': 0.104, 'compound': 0.1927}",0.1927,pos
198,50,"One of the best restaurants in Nicosia!Excellent food,excellent service! Unique design both of the restaurant snd the lounge bar..Simply perfect!",Domus Lounge Bar,Review 41 Similarity,0.071066905,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.8682}",0.8682,pos
199,40,Great assortment of plates and drinks! Very nice quality of fresh salads and food. Nice indoor/outdoor seating. Food is a bit pricey but worth the money.,Domus Lounge Bar,Review 49 Similarity,0.071066905,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8311}",0.8311,pos
200,50,"Very nice interior and amazing food!! I went for a company dinner and was not disappointed! The food served was excellent, nicely designed on the plate. The atmosphere is perfect!",Domus Lounge Bar,Review 81 Similarity,0.071066905,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.9679}",0.9679,pos
201,50,"My favorite place in Nicosia, i go there at least once a month.It's an old romantic building. Very unique and stylish environment, food is perfect and the staff very helpful and friendly. You can have your dinner in the restaurant at the first floor and then visit to the Lounge Bar on the ground floor . Definitely make a reservation before visiting. Prices are around 30-50 euro per person (depends if you have wine etc).",Domus Lounge Bar,Review 145 Similarity,0.071066905,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9562}",0.9562,pos
202,50,"Fine dining, excellent wine list and proper service ! All the best ingredients for one of the best tastes in Cyprus. Personally very time I go its a pleasure , I have tasted all the dishes everything is excellent ! Bravo!!!",Domus Lounge Bar,Review 96 Similarity,0.064282435,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9734}",0.9734,pos
203,40,"Excellent environment, beautiful atmosphere. Nice selection of wines, very nice food. Value for money. Ideal place for a romantic dinner. Very nice bar at the ground floor, for drinks after dinner.",Domus Lounge Bar,Review 87 Similarity,0.05025189099999999,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.976}",0.976,pos
204,50,"The food is simply amazing. I have to admit that usually I’m choosing restaurants with certain type of food/cuisine from specific region and I’m hardly ever satisfied with those serving various origin dishes, but here they know what they are doing. Everything is around Mediterranean style but with a twist, the dishes are perfectly designed, mains accompanied by matching vegetables, risotto, etc.The restaurant itself has a very pleasant, eclectic design, combining the interior of an old house, some old furniture with some modern decoration and furniture.The service is excellent; you don’t know when you glasses are refilled, plates changed, etc.If I should say something bad about it, it’s just the wine list that could be more impressive, it is really short, it has few of my favorites, but I would prefer to try something else. The restaurant is a bit expensive, but really worth every cent.The restaurant is upstairs; the same place downstairs is a bar, nice interior, but awfully full on weekends and by awfully I mean, difficult to find a standing place.",Domus Lounge Bar,Review 148 Similarity,0.038924947,"{'neg': 0.042, 'neu': 0.766, 'pos': 0.191, 'compound': 0.9826}",0.9826,pos
205,50,This restaurant has amazing food and of course is value for money. The staff are professional. Is like michelin awarded restaurant.,Domus Lounge Bar,Review 16 Similarity,0.0,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.886}",0.886,pos
206,50,"Very nice place, ronantic atmosphaire ideal for couples. This place was recomended by a friend and was as described. The food was excellent especially the shrimp and avocato salad *****",Domus Lounge Bar,Review 44 Similarity,0.0,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9245}",0.9245,pos
207,50,All is excellent food and place is very class restaurant the staff is professional beautiful restaurant very comfortable seat,Domus Lounge Bar,Review 88 Similarity,0.0,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9041}",0.9041,pos
209,50,"The location is exceptional - in the heart of old Nicosia. The restaurant is beautifully designed, with the perfect balance of the historical building and modern interiors. The bar area is fantastically designed. Food was amazing if somewhat pricey.",Domus Lounge Bar,Review 103 Similarity,0.0,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9042}",0.9042,pos
210,50,"It's excellent for people who want a relaxing night with friends with a variety of wonderful cocktails and wines. The place is also perfect for a romantic dinner in a quiet location of old town. I didn't try their food though, but when I went before 2 weeks it was crowded so you've better make a reservation.",Domus Lounge Bar,Review 110 Similarity,0.0,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9379}",0.9379,pos
211,50,Fusion Cuisine mixing classic with modern quite well. A very beautiful building in the old city. The interior is very nice and cosy. A bit pricey but worth every cent.,Domus Lounge Bar,Review 115 Similarity,0.0,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7796}",0.7796,pos
212,40,"The food was excellent. tTe waitress took the orders without so much as a note and despite all our requested variations to the dishes ordered, she got it all correct! Only negative comment - too dark!",Domus Lounge Bar,Review 134 Similarity,0.0,"{'neg': 0.094, 'neu': 0.812, 'pos': 0.094, 'compound': 0.0}",0.0,pos
214,50,I loved it! Nice cosy restaurant in the heart of town!,Domus Lounge Bar,Review 152 Similarity,0.0,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.8065}",0.8065,pos
215,40,Considering all available options this is a place I would choose for friends visiting Nicosia...,Domus Lounge Bar,Review 170 Similarity,0.0,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}",0.4767,pos
216,30,"This museum focus on how life was in Nicosia 150 years ago. This is how people lived if they had the money for it. You can see everything in less than 1 hour. The ticket is 2.5 Euro for an adult, and it is worth it.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.2263}",0.2263,pos
217,40,"You can visit this in actually thirty minutes, but the ticket is quite cheap. Some rooms are more interesting than others - the kind of ""living room"" with sofas in all the walls was the most beautiful one for me.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.8952}",0.8952,pos
218,40,"This is the former residence of a dragoman (interpreter for the Sultan’s council) in the late 1700’s. Wandering through the classic Ottoman-style rooms you get a feel for what it was like during that period. The house has a number of rooms, a courtyard and the remains of a hamman all open to the public. We liked the freedom to explore the property and its surrounds but a few more information boards explaining what we saw would have been handy.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.6597}",0.6597,pos
219,40,"I very much enjoyed my visit to the Ethnological Museum House of Hadjigeorgakis Kornesios, which can be found at the edge of the old town Lefkosia.Entry is very reasonable, at 2.50€, and the entire property can be seen in detail in about 30 minutes. I found that to be a reward after spending the day in and out of museums and tourist areas. The old men working the entry were great fun, offering me kumquats from their private stash, and inviting me as the only visitor to enjoy all of the property. I'm fascinated by Near Oriental styling and architecture and so this home was precisely what I wanted. One of my favourite parts was being able to sample fruits from the trees in the courtyard. I took a lime, which later was used for my drink, and ate one of the pomegranates.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.9728}",0.9728,pos
220,40,"A very beuatiful house of an important man in Nicosia.You can see traditional things of this era, furnitures etc",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}",0.2023,pos
221,40,A unique 17th century well preserved house that belong to a rich family and which is an excellent example of Cypriot architecture.,Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8555}",0.8555,pos
222,40,"An interesting place for someone to visit, especially if he wants to know more things about Cyprus history during Othoman's period. The house is architectually beautilull, with furnitures and objects from those years. The fee is very reasonable and is located centally, within the walls,very near to Archbishopic Palace",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.4019}",0.4019,pos
223,40,The house belonged to Hatjigeorgakis Cornesius family and now a museum with very well kept rooms but with not so professionally made models of residents and servants.,Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.177}",0.177,pos
224,50,"It is the house of an old rich Cypriot family.Inside they have an external kitchen, The Hamam, Turkish bath, is incredible and the rooms, enough say you cannot see that everywhere.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.5574}",0.5574,pos
225,50,This mansion really gives you a feeling of what it would have been lifestyle wise for the well heeled Cypriot in the old days. My favourite was the cushion room/ lounge. I can imagine sitting in there sipping coffee and smoking shisha.,Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.7152}",0.7152,pos
226,40,"Interesting renovated building with original furniture, information about the place and the owner and nice garden.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7783}",0.7783,pos
227,50,"Beautiful building, furnished as it would have been, everything in such good condition. Interested to learn about the dragomans",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.8591}",0.8591,pos
228,50,The house itself is really the attraction but is furnished with Ottoman memorabilia to demonstrate life in those times. The living quarters are not to be missed nor the ornate wooden roof ceiling decorations.,Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.5379}",0.5379,pos
229,50,"Tucked away, this feels like a find.The Blue Room is worth the visit alone, obviously this place deserves to be a national treasure.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.078, 'neu': 0.664, 'pos': 0.258, 'compound': 0.5574}",0.5574,pos
230,30,"The house is a great history lesson and example of the local culture. A longtime favorite of local schools, obvious by the large number of students. I would need more explanatory signs or at least a booklet, map, something. But the place deserves more, for sure.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.8744}",0.8744,pos
231,50,"The Museum is housed in the mansion of Hadjigeorgakis Kornesios, a notable and wealthy Greek Cypriot official to the Ottoman empire. The mansion was commendably restored and it is full of exquisite furniture and ornaments.I am certain that all visitors to the Museum are pleased with what they have seen there and I strongly recommend a visit to the place.",Ethnological Museum House of Hadjigeorgakis Kornesios,,,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.91}",0.91,pos
